period_date,year,quarter,year_quarter,mx_state,mx_municipality,remittances_musd
2013-01-01,2013,1,2013Q1,Estado De Mexico,Melchor Ocampo,0.324489
2013-01-01,2013,1,2013Q1,Estado De Mexico,Metepec,2.70547
2013-01-01,2013,1,2013Q1,Estado De Mexico,Mexicaltzingo,0.224985
2013-01-01,2013,1,2013Q1,Estado De Mexico,Morelos,0.284654
2013-01-01,2013,1,2013Q1,Estado De Mexico,Naucalpan De Juarez,15.092295
2013-01-01,2013,1,2013Q1,Estado De Mexico,Nextlalpan,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Nezahualcoyotl,28.65091
2013-01-01,2013,1,2013Q1,Estado De Mexico,Nicolas Romero,5.415654
2013-01-01,2013,1,2013Q1,Estado De Mexico,Nopaltepec,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Ocoyoacac,0.31429
2013-01-01,2013,1,2013Q1,Estado De Mexico,Ocuilan,0.454457
2013-01-01,2013,1,2013Q1,Estado De Mexico,Otumba,0.695599
2013-01-01,2013,1,2013Q1,Estado De Mexico,Otzoloapan,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Otzolotepec,0.085144
2013-01-01,2013,1,2013Q1,Estado De Mexico,Ozumba,2.364923
2013-01-01,2013,1,2013Q1,Estado De Mexico,Papalotla,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Polotitlan,0.290008
2013-01-01,2013,1,2013Q1,Estado De Mexico,Rayon,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,San Antonio La Isla,0.103315
2013-01-01,2013,1,2013Q1,Estado De Mexico,San Felipe Del Progreso,7.013152
2013-01-01,2013,1,2013Q1,Estado De Mexico,San Jose Del Rincon,0.115197
2013-01-01,2013,1,2013Q1,Estado De Mexico,San Martin De Las Piramides,0.098398
2013-01-01,2013,1,2013Q1,Estado De Mexico,San Mateo Atenco,0.865641
2013-01-01,2013,1,2013Q1,Estado De Mexico,San Simon De Guerrero,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Santo Tomas,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Soyaniquilpan De Juarez,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Sultepec,0.554973
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tecamac,7.391204
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tejupilco,10.487915
2013-01-01,2013,1,2013Q1,Estado De Mexico,Temamatla,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Temascalapa,0.092312
2013-01-01,2013,1,2013Q1,Estado De Mexico,Temascalcingo,5.612655
2013-01-01,2013,1,2013Q1,Estado De Mexico,Temascaltepec,1.056555
2013-01-01,2013,1,2013Q1,Estado De Mexico,Temoaya,0.532362
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tenancingo,6.741647
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tenango Del Aire,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tenango Del Valle,2.634426
2013-01-01,2013,1,2013Q1,Estado De Mexico,Teoloyucan,1.0285
2013-01-01,2013,1,2013Q1,Estado De Mexico,Teotihuacan,1.200051
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tepetlaoxtoc,0.061117
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tepetlixpa,0.1787
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tepotzotlan,1.25828
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tequixquiac,0.12643
2013-01-01,2013,1,2013Q1,Estado De Mexico,Texcaltitlan,5.367127
2013-01-01,2013,1,2013Q1,Estado De Mexico,Texcalyacac,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Texcoco,5.797002
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tezoyuca,0.134198
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tianguistenco,3.426297
2013-01-01,2013,1,2013Q1,Estado De Mexico,Timilpan,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tlalmanalco,0.549825
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tlalnepantla De Baz,11.70029
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tlatlaya,1.0494
2013-01-01,2013,1,2013Q1,Estado De Mexico,Toluca,18.760082
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tonanitla,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tonatico,1.240465
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tultepec,2.16972
2013-01-01,2013,1,2013Q1,Estado De Mexico,Tultitlan,8.656416
2013-01-01,2013,1,2013Q1,Estado De Mexico,Valle De Bravo,4.248369
2013-01-01,2013,1,2013Q1,Estado De Mexico,Valle De Chalco Solidaridad,5.221762
2013-01-01,2013,1,2013Q1,Estado De Mexico,Villa De Allende,0.481084
2013-01-01,2013,1,2013Q1,Estado De Mexico,Villa Del Carbon,0.475585
2013-01-01,2013,1,2013Q1,Estado De Mexico,Villa Guerrero,2.419581
2013-01-01,2013,1,2013Q1,Estado De Mexico,Villa Victoria,2.252408
2013-01-01,2013,1,2013Q1,Estado De Mexico,Xalatlaco,0.022331
2013-01-01,2013,1,2013Q1,Estado De Mexico,Xonacatlan,0.811663
2013-01-01,2013,1,2013Q1,Estado De Mexico,Zacazonapan,0.225815
2013-01-01,2013,1,2013Q1,Estado De Mexico,Zacualpan,0.050295
2013-01-01,2013,1,2013Q1,Estado De Mexico,Zinacantepec,2.360704
2013-01-01,2013,1,2013Q1,Estado De Mexico,Zumpahuacan,0
2013-01-01,2013,1,2013Q1,Estado De Mexico,Zumpango,3.069317
2013-01-01,2013,1,2013Q1,Guanajuato,Abasolo,6.805342
2013-01-01,2013,1,2013Q1,Guanajuato,Acambaro,18.391975
2013-01-01,2013,1,2013Q1,Guanajuato,Apaseo El Alto,11.701459
2013-01-01,2013,1,2013Q1,Guanajuato,Apaseo El Grande,7.95109
2013-01-01,2013,1,2013Q1,Guanajuato,Atarjea,0.082901
2013-01-01,2013,1,2013Q1,Guanajuato,Celaya,31.980302
2013-01-01,2013,1,2013Q1,Guanajuato,Comonfort,12.460162
2013-01-01,2013,1,2013Q1,Guanajuato,Coroneo,3.761375
2013-01-01,2013,1,2013Q1,Guanajuato,Cortazar,9.775764
2013-01-01,2013,1,2013Q1,Guanajuato,Cueramaro,5.102968
2013-01-01,2013,1,2013Q1,Guanajuato,Doctor Mora,1.850789
2013-01-01,2013,1,2013Q1,Guanajuato,Guanajuato,7.722944
2013-01-01,2013,1,2013Q1,Guanajuato,Huanimaro,4.186788
2013-01-01,2013,1,2013Q1,Guanajuato,Irapuato,30.532608
2013-01-01,2013,1,2013Q1,Guanajuato,Jaral Del Progreso,3.68961
2013-01-01,2013,1,2013Q1,Guanajuato,Jerecuaro,7.664786
2013-01-01,2013,1,2013Q1,Guanajuato,Leon,50.997161
2013-01-01,2013,1,2013Q1,Guanajuato,Manuel Doblado,9.658615
2013-01-01,2013,1,2013Q1,Guanajuato,Moroleon,14.784902
2013-01-01,2013,1,2013Q1,Guanajuato,Ocampo,2.537573
2013-01-01,2013,1,2013Q1,Guanajuato,Penjamo,14.308769
2013-01-01,2013,1,2013Q1,Guanajuato,Pueblo Nuevo,4.611337
2013-01-01,2013,1,2013Q1,Guanajuato,Purisima Del Rincon,0.603349
2013-01-01,2013,1,2013Q1,Guanajuato,Romita,6.842312
2013-01-01,2013,1,2013Q1,Guanajuato,Salamanca,15.649523
2013-01-01,2013,1,2013Q1,Guanajuato,Salvatierra,17.571983
2013-01-01,2013,1,2013Q1,Guanajuato,San Diego De La Union,3.542234
2013-01-01,2013,1,2013Q1,Guanajuato,San Felipe,13.186613
2013-01-01,2013,1,2013Q1,Guanajuato,San Francisco Del Rincon,11.924568
2013-01-01,2013,1,2013Q1,Guanajuato,San Jose De Iturbide,6.320894
2013-01-01,2013,1,2013Q1,Guanajuato,San Luis De La Paz,17.150581
2013-01-01,2013,1,2013Q1,Guanajuato,San Miguel De Allende,19.441503
2013-01-01,2013,1,2013Q1,Guanajuato,Santa Catarina,1.026827
2013-01-01,2013,1,2013Q1,Guanajuato,Santa Cruz De Juventino Rosas,6.439035
2013-01-01,2013,1,2013Q1,Guanajuato,Santiago Maravatio,0.443199
2013-01-01,2013,1,2013Q1,Guanajuato,Silao De La Victoria,10.56665
2013-01-01,2013,1,2013Q1,Guanajuato,Tarandacuao,2.657017
2013-01-01,2013,1,2013Q1,Guanajuato,Tarimoro,7.126986
2013-01-01,2013,1,2013Q1,Guanajuato,Tierra Blanca,3.841796
2013-01-01,2013,1,2013Q1,Guanajuato,Uriangato,7.223837
2013-01-01,2013,1,2013Q1,Guanajuato,Valle De Santiago,18.866488
2013-01-01,2013,1,2013Q1,Guanajuato,Victoria,1.184134
2013-01-01,2013,1,2013Q1,Guanajuato,Villagran,1.248476
2013-01-01,2013,1,2013Q1,Guanajuato,Xichu,0.693023
2013-01-01,2013,1,2013Q1,Guanajuato,Yuriria,12.56251
2013-01-01,2013,1,2013Q1,Guerrero,Acapulco De Juarez,40.450286
2013-01-01,2013,1,2013Q1,Guerrero,Acatepec,0.308263
2013-01-01,2013,1,2013Q1,Guerrero,Ahuacuotzingo,1.021916
2013-01-01,2013,1,2013Q1,Guerrero,Ajuchitlan Del Progreso,1.681023
2013-01-01,2013,1,2013Q1,Guerrero,Alcozauca De Guerrero,0
2013-01-01,2013,1,2013Q1,Guerrero,Alpoyeca,0.501865
2013-01-01,2013,1,2013Q1,Guerrero,Arcelia,10.176074
2013-01-01,2013,1,2013Q1,Guerrero,Atenango Del Rio,0.282278
2013-01-01,2013,1,2013Q1,Guerrero,Atlamajalcingo Del Monte,0
2013-01-01,2013,1,2013Q1,Guerrero,Atlixtac,0.003918
2013-01-01,2013,1,2013Q1,Guerrero,Atoyac De Alvarez,4.816882
2013-01-01,2013,1,2013Q1,Guerrero,Ayutla De Los Libres,7.801024
2013-01-01,2013,1,2013Q1,Guerrero,Azoyu,1.290909
2013-01-01,2013,1,2013Q1,Guerrero,Benito Juarez,0.25209
2013-01-01,2013,1,2013Q1,Guerrero,Buenavista De Cuellar,0.909613
2013-01-01,2013,1,2013Q1,Guerrero,Chilapa De Alvarez,11.878022
2013-01-01,2013,1,2013Q1,Guerrero,Chilpancingo De Los Bravo,20.5418
2013-01-01,2013,1,2013Q1,Guerrero,Coahuayutla De Jose Maria Izazaga,0.574077
2013-01-01,2013,1,2013Q1,Guerrero,Cochoapa El Grande,0
2013-01-01,2013,1,2013Q1,Guerrero,Cocula,0.415963
2013-01-01,2013,1,2013Q1,Guerrero,Copala,1.377805
2013-01-01,2013,1,2013Q1,Guerrero,Copalillo,0.458391
2013-01-01,2013,1,2013Q1,Guerrero,Copanatoyac,5.55e-4
2013-01-01,2013,1,2013Q1,Guerrero,Coyuca De Benitez,4.250573
2013-01-01,2013,1,2013Q1,Guerrero,Coyuca De Catalan,0.115905
2013-01-01,2013,1,2013Q1,Guerrero,Cuajinicuilapa,6.037628
2013-01-01,2013,1,2013Q1,Guerrero,Cualac,0.337093
2013-01-01,2013,1,2013Q1,Guerrero,Cuautepec,0.37156
2013-01-01,2013,1,2013Q1,Guerrero,Cuetzala Del Progreso,0
2013-01-01,2013,1,2013Q1,Guerrero,Cutzamala De Pinzon,3.012188
2013-01-01,2013,1,2013Q1,Guerrero,Eduardo Neri,1.027497
2013-01-01,2013,1,2013Q1,Guerrero,Florencio Villarreal,4.183201
2013-01-01,2013,1,2013Q1,Guerrero,General Canuto A. Neri,0
2013-01-01,2013,1,2013Q1,Guerrero,General Heliodoro Castillo,1.219116
2013-01-01,2013,1,2013Q1,Guerrero,Huamuxtitlan,1.672116
2013-01-01,2013,1,2013Q1,Guerrero,Huitzuco De Los Figueroa,7.56819
2013-01-01,2013,1,2013Q1,Guerrero,Iguala De La Independencia,24.223078
2013-01-01,2013,1,2013Q1,Guerrero,Igualapa,0.183265
2013-01-01,2013,1,2013Q1,Guerrero,Iliatenco,8.47e-4
2013-01-01,2013,1,2013Q1,Guerrero,Ixcateopan De Cuauhtemoc,0.516776
2013-01-01,2013,1,2013Q1,Guerrero,Jose Joaquin De Herrera,0
2013-01-01,2013,1,2013Q1,Guerrero,Juan R. Escudero,5.966491
2013-01-01,2013,1,2013Q1,Guerrero,Juchitan,0.449608
2013-01-01,2013,1,2013Q1,Guerrero,La Union De Isidoro Montes De Oca,0.944198
2013-01-01,2013,1,2013Q1,Guerrero,Leonardo Bravo,0.752714
2013-01-01,2013,1,2013Q1,Guerrero,Malinaltepec,0
2013-01-01,2013,1,2013Q1,Guerrero,Marquelia,1.764674
2013-01-01,2013,1,2013Q1,Guerrero,Martir De Cuilapan,0
2013-01-01,2013,1,2013Q1,Guerrero,Metlatonoc,4e-5
2013-01-01,2013,1,2013Q1,Guerrero,Mochitlan,0.069377
2013-01-01,2013,1,2013Q1,Guerrero,Olinala,4.346665
2013-01-01,2013,1,2013Q1,Guerrero,Ometepec,11.24887
2013-01-01,2013,1,2013Q1,Guerrero,Pedro Ascencio Alquisiras,0
2013-01-01,2013,1,2013Q1,Guerrero,Petatlan,3.450419
2013-01-01,2013,1,2013Q1,Guerrero,Pilcaya,0.053887
2013-01-01,2013,1,2013Q1,Guerrero,Pungarabato,20.41186
2013-01-01,2013,1,2013Q1,Guerrero,Quechultenango,2.010239
2013-01-01,2013,1,2013Q1,Guerrero,San Luis Acatlan,3.234947
2013-01-01,2013,1,2013Q1,Guerrero,San Marcos,6.976827
2013-01-01,2013,1,2013Q1,Guerrero,San Miguel Totolapan,0.539354
2013-01-01,2013,1,2013Q1,Guerrero,Taxco De Alarcon,7.085186
2013-01-01,2013,1,2013Q1,Guerrero,Tecoanapa,1.796228
2013-01-01,2013,1,2013Q1,Guerrero,Tecpan De Galeana,5.151078
2013-01-01,2013,1,2013Q1,Guerrero,Teloloapan,11.133811
2013-01-01,2013,1,2013Q1,Guerrero,Tepecoacuilco De Trujano,0.401912
2013-01-01,2013,1,2013Q1,Guerrero,Tetipac,0.298156
2013-01-01,2013,1,2013Q1,Guerrero,Tixtla De Guerrero,1.762373
2013-01-01,2013,1,2013Q1,Guerrero,Tlacoachistlahuaca,0.114162
2013-01-01,2013,1,2013Q1,Guerrero,Tlacoapa,0
2013-01-01,2013,1,2013Q1,Guerrero,Tlalchapa,0.431986
2013-01-01,2013,1,2013Q1,Guerrero,Tlalixtaquilla De Maldonado,1.235466
2013-01-01,2013,1,2013Q1,Guerrero,Tlapa De Comonfort,29.690848
2013-01-01,2013,1,2013Q1,Guerrero,Tlapehuala,2.07038
2013-01-01,2013,1,2013Q1,Guerrero,Xalpatlahuac,0
2013-01-01,2013,1,2013Q1,Guerrero,Xochihuehuetlan,0.758317
2013-01-01,2013,1,2013Q1,Guerrero,Xochistlahuaca,0.180483
2013-01-01,2013,1,2013Q1,Guerrero,Zapotitlan Tablas,0
2013-01-01,2013,1,2013Q1,Guerrero,Zihuatanejo De Azueta,6.630653
2013-01-01,2013,1,2013Q1,Guerrero,Zirandaro,0.886595
2013-01-01,2013,1,2013Q1,Guerrero,Zitlala,0
2013-01-01,2013,1,2013Q1,Hidalgo,Acatlan,1.914483
2013-01-01,2013,1,2013Q1,Hidalgo,Acaxochitlan,0.360756
2013-01-01,2013,1,2013Q1,Hidalgo,Actopan,10.725258
2013-01-01,2013,1,2013Q1,Hidalgo,Agua Blanca De Iturbide,0.046789
2013-01-01,2013,1,2013Q1,Hidalgo,Ajacuba,0
2013-01-01,2013,1,2013Q1,Hidalgo,Alfajayucan,0.976377
2013-01-01,2013,1,2013Q1,Hidalgo,Almoloya,0
2013-01-01,2013,1,2013Q1,Hidalgo,Apan,2.992535
2013-01-01,2013,1,2013Q1,Hidalgo,Atitalaquia,0.039629
2013-01-01,2013,1,2013Q1,Hidalgo,Atlapexco,0.204018
2013-01-01,2013,1,2013Q1,Hidalgo,Atotonilco De Tula,0
2013-01-01,2013,1,2013Q1,Hidalgo,Atotonilco El Grande,3.086922
2013-01-01,2013,1,2013Q1,Hidalgo,Calnali,0.415847
2013-01-01,2013,1,2013Q1,Hidalgo,Cardonal,0
2013-01-01,2013,1,2013Q1,Hidalgo,Chapantongo,0.030417
2013-01-01,2013,1,2013Q1,Hidalgo,Chapulhuacan,1.652557
2013-01-01,2013,1,2013Q1,Hidalgo,Chilcuautla,0.069493
2013-01-01,2013,1,2013Q1,Hidalgo,Cuautepec De Hinojosa,3.208634
2013-01-01,2013,1,2013Q1,Hidalgo,El Arenal,0.056032
2013-01-01,2013,1,2013Q1,Hidalgo,Eloxochitlan,0
2013-01-01,2013,1,2013Q1,Hidalgo,Emiliano Zapata,0.078984
2013-01-01,2013,1,2013Q1,Hidalgo,Epazoyucan,0
2013-01-01,2013,1,2013Q1,Hidalgo,Francisco I. Madero,0.304421
2013-01-01,2013,1,2013Q1,Hidalgo,Huasca De Ocampo,1.154458
2013-01-01,2013,1,2013Q1,Hidalgo,Huautla,2.011065
2013-01-01,2013,1,2013Q1,Hidalgo,Huazalingo,0
2013-01-01,2013,1,2013Q1,Hidalgo,Huehuetla,0.203715
2013-01-01,2013,1,2013Q1,Hidalgo,Huejutla De Reyes,2.079733
2013-01-01,2013,1,2013Q1,Hidalgo,Huichapan,4.700528
2013-01-01,2013,1,2013Q1,Hidalgo,Ixmiquilpan,18.203715
2013-01-01,2013,1,2013Q1,Hidalgo,Jacala De Ledezma,3.625663
2013-01-01,2013,1,2013Q1,Hidalgo,Jaltocan,0
2013-01-01,2013,1,2013Q1,Hidalgo,Juarez Hidalgo,0
2013-01-01,2013,1,2013Q1,Hidalgo,La Mision,0
2013-01-01,2013,1,2013Q1,Hidalgo,Lolotla,0
2013-01-01,2013,1,2013Q1,Hidalgo,Metepec,5.4e-5
2013-01-01,2013,1,2013Q1,Hidalgo,Metztitlan,1.88047
2013-01-01,2013,1,2013Q1,Hidalgo,Mineral De La Reforma,1.701538
2013-01-01,2013,1,2013Q1,Hidalgo,Mineral Del Chico,0
2013-01-01,2013,1,2013Q1,Hidalgo,Mineral Del Monte,0.098819
2013-01-01,2013,1,2013Q1,Hidalgo,Mixquiahuala De Juarez,2.678424
2013-01-01,2013,1,2013Q1,Hidalgo,Molango De Escamilla,0.469947
2013-01-01,2013,1,2013Q1,Hidalgo,Nicolas Flores,0
2013-01-01,2013,1,2013Q1,Hidalgo,Nopala De Villagran,0
2013-01-01,2013,1,2013Q1,Hidalgo,Omitlan De Juarez,0
2013-01-01,2013,1,2013Q1,Hidalgo,Pachuca De Soto,16.96242
2013-01-01,2013,1,2013Q1,Hidalgo,Pacula,0
2013-01-01,2013,1,2013Q1,Hidalgo,Pisaflores,0.888081
2013-01-01,2013,1,2013Q1,Hidalgo,Progreso De Obregon,2.107625
2013-01-01,2013,1,2013Q1,Hidalgo,San Agustin Metzquititlan,0.092273
2013-01-01,2013,1,2013Q1,Hidalgo,San Agustin Tlaxiaca,1.04e-4
2013-01-01,2013,1,2013Q1,Hidalgo,San Bartolo Tutotepec,0.38859900000000003
2013-01-01,2013,1,2013Q1,Hidalgo,San Felipe Orizatlan,0.989733
2013-01-01,2013,1,2013Q1,Hidalgo,San Salvador,0
2013-01-01,2013,1,2013Q1,Hidalgo,Santiago De Anaya,0
2013-01-01,2013,1,2013Q1,Hidalgo,Santiago Tulantepec De Lugo Guerrero,0
2013-01-01,2013,1,2013Q1,Hidalgo,Singuilucan,0
2013-01-01,2013,1,2013Q1,Hidalgo,Tasquillo,2.559939
2013-01-01,2013,1,2013Q1,Hidalgo,Tecozautla,3.066022
2013-01-01,2013,1,2013Q1,Hidalgo,Tenango De Doria,1.385987
2013-01-01,2013,1,2013Q1,Hidalgo,Tepeapulco,2.165767
2013-01-01,2013,1,2013Q1,Hidalgo,Tepehuacan De Guerrero,0.420716
2013-01-01,2013,1,2013Q1,Hidalgo,Tepeji Del Rio De Ocampo,2.637725
2013-01-01,2013,1,2013Q1,Hidalgo,Tepetitlan,0
2013-01-01,2013,1,2013Q1,Hidalgo,Tetepango,0.091697
2013-01-01,2013,1,2013Q1,Hidalgo,Tezontepec De Aldama,1.436787
2013-01-01,2013,1,2013Q1,Hidalgo,Tianguistengo,0.023102
2013-01-01,2013,1,2013Q1,Hidalgo,Tizayuca,2.733175
2013-01-01,2013,1,2013Q1,Hidalgo,Tlahuelilpan,0.072935
2013-01-01,2013,1,2013Q1,Hidalgo,Tlahuiltepa,0
2013-01-01,2013,1,2013Q1,Hidalgo,Tlanalapa,0
2013-01-01,2013,1,2013Q1,Hidalgo,Tlanchinol,0.906057
2013-01-01,2013,1,2013Q1,Hidalgo,Tlaxcoapan,1.931738
2013-01-01,2013,1,2013Q1,Hidalgo,Tolcayuca,0
2013-01-01,2013,1,2013Q1,Hidalgo,Tula De Allende,3.775238
2013-01-01,2013,1,2013Q1,Hidalgo,Tulancingo De Bravo,18.596797
2013-01-01,2013,1,2013Q1,Hidalgo,Villa De Tezontepec,0.060591
2013-01-01,2013,1,2013Q1,Hidalgo,Xochiatipan,0.016614
2013-01-01,2013,1,2013Q1,Hidalgo,Xochicoatlan,0.045503
2013-01-01,2013,1,2013Q1,Hidalgo,Yahualica,0
2013-01-01,2013,1,2013Q1,Hidalgo,Zacualtipan De Angeles,3.737212
2013-01-01,2013,1,2013Q1,Hidalgo,Zapotlan De Juarez,0.05032
2013-01-01,2013,1,2013Q1,Hidalgo,Zempoala,0.143511
2013-01-01,2013,1,2013Q1,Hidalgo,Zimapan,6.773455
2013-01-01,2013,1,2013Q1,Jalisco,Acatic,2.417763
2013-01-01,2013,1,2013Q1,Jalisco,Acatlan De Juarez,1.319164
2013-01-01,2013,1,2013Q1,Jalisco,Ahualulco De Mercado,2.130331
2013-01-01,2013,1,2013Q1,Jalisco,Amacueca,0.22525
2013-01-01,2013,1,2013Q1,Jalisco,Amatitan,1.08726
2013-01-01,2013,1,2013Q1,Jalisco,Ameca,8.098548
2013-01-01,2013,1,2013Q1,Jalisco,Arandas,6.653369
2013-01-01,2013,1,2013Q1,Jalisco,Atemajac De Brizuela,0.135795
2013-01-01,2013,1,2013Q1,Jalisco,Atengo,0.277466
2013-01-01,2013,1,2013Q1,Jalisco,Atenguillo,0.714998
2013-01-01,2013,1,2013Q1,Jalisco,Atotonilco El Alto,5.638376
2013-01-01,2013,1,2013Q1,Jalisco,Atoyac,0.755604
2013-01-01,2013,1,2013Q1,Jalisco,Autlan De Navarro,5.815075
2013-01-01,2013,1,2013Q1,Jalisco,Ayotlan,2.68387
2013-01-01,2013,1,2013Q1,Jalisco,Ayutla,2.813417
2013-01-01,2013,1,2013Q1,Jalisco,Bolanos,0.277344
2013-01-01,2013,1,2013Q1,Jalisco,Cabo Corrientes,0.186804
2013-01-01,2013,1,2013Q1,Jalisco,Canadas De Obregon,0.535119
2013-01-01,2013,1,2013Q1,Jalisco,Casimiro Castillo,2.878929
2013-01-01,2013,1,2013Q1,Jalisco,Chapala,4.379279
2013-01-01,2013,1,2013Q1,Jalisco,Chimaltitan,0
2013-01-01,2013,1,2013Q1,Jalisco,Chiquilistlan,0.633737
2013-01-01,2013,1,2013Q1,Jalisco,Cihuatlan,2.956327
2013-01-01,2013,1,2013Q1,Jalisco,Cocula,3.936548
2013-01-01,2013,1,2013Q1,Jalisco,Colotlan,3.798617
2013-01-01,2013,1,2013Q1,Jalisco,Concepcion De Buenos Aires,0.645226
2013-01-01,2013,1,2013Q1,Jalisco,Cuautitlan De Garcia Barragan,0.718993
2013-01-01,2013,1,2013Q1,Jalisco,Cuautla,0.619541
2013-01-01,2013,1,2013Q1,Jalisco,Cuquio,2.886108
2013-01-01,2013,1,2013Q1,Jalisco,Degollado,5.691227
2013-01-01,2013,1,2013Q1,Jalisco,Ejutla,0.415979
2013-01-01,2013,1,2013Q1,Jalisco,El Arenal,0.403241
2013-01-01,2013,1,2013Q1,Jalisco,El Grullo,5.892557
2013-01-01,2013,1,2013Q1,Jalisco,El Limon,0.291691
2013-01-01,2013,1,2013Q1,Jalisco,El Salto,2.348435
2013-01-01,2013,1,2013Q1,Jalisco,Encarnacion De Diaz,5.834802
2013-01-01,2013,1,2013Q1,Jalisco,Etzatlan,2.199949
2013-01-01,2013,1,2013Q1,Jalisco,Gomez Farias,0.33613
2013-01-01,2013,1,2013Q1,Jalisco,Guachinango,0.756063
2013-01-01,2013,1,2013Q1,Jalisco,Guadalajara,75.230612
2013-01-01,2013,1,2013Q1,Jalisco,Hostotipaquillo,0.185
2013-01-01,2013,1,2013Q1,Jalisco,Huejucar,1.759628
2013-01-01,2013,1,2013Q1,Jalisco,Huejuquilla El Alto,2.418067
2013-01-01,2013,1,2013Q1,Jalisco,Ixtlahuacan De Los Membrillos,0.391745
2013-01-01,2013,1,2013Q1,Jalisco,Ixtlahuacan Del Rio,1.501427
2013-01-01,2013,1,2013Q1,Jalisco,Jalostotitlan,2.878616
2013-01-01,2013,1,2013Q1,Jalisco,Jamay,1.166474
2013-01-01,2013,1,2013Q1,Jalisco,Jesus Maria,3.492858
2013-01-01,2013,1,2013Q1,Jalisco,Jilotlan De Los Dolores,0.112317
2013-01-01,2013,1,2013Q1,Jalisco,Jocotepec,3.19983
2013-01-01,2013,1,2013Q1,Jalisco,Juanacatlan,0.536363
2013-01-01,2013,1,2013Q1,Jalisco,Juchitlan,0.603671
2013-01-01,2013,1,2013Q1,Jalisco,La Barca,10.379042
2013-01-01,2013,1,2013Q1,Jalisco,La Huerta,1.672407
2013-01-01,2013,1,2013Q1,Jalisco,La Manzanilla De La Paz,0.910119
2013-01-01,2013,1,2013Q1,Jalisco,Lagos De Moreno,11.318846
2013-01-01,2013,1,2013Q1,Jalisco,Magdalena,1.961617
2013-01-01,2013,1,2013Q1,Jalisco,Mascota,1.749736
2013-01-01,2013,1,2013Q1,Jalisco,Mazamitla,1.180328
2013-01-01,2013,1,2013Q1,Jalisco,Mexticacan,0.660897
2013-01-01,2013,1,2013Q1,Jalisco,Mezquitic,0.628468
2013-01-01,2013,1,2013Q1,Jalisco,Mixtlan,0.445367
2013-01-01,2013,1,2013Q1,Jalisco,Ocotlan,7.083632
2013-01-01,2013,1,2013Q1,Jalisco,Ojuelos De Jalisco,5.672885
2013-01-01,2013,1,2013Q1,Jalisco,Pihuamo,1.465906
2013-01-01,2013,1,2013Q1,Jalisco,Poncitlan,3.611793
2013-01-01,2013,1,2013Q1,Jalisco,Puerto Vallarta,12.818676
2013-01-01,2013,1,2013Q1,Jalisco,Quitupan,1.55565
2013-01-01,2013,1,2013Q1,Jalisco,San Cristobal De La Barranca,0
2013-01-01,2013,1,2013Q1,Jalisco,San Diego De Alejandria,0.421594
2013-01-01,2013,1,2013Q1,Jalisco,San Gabriel,1.53751
2013-01-01,2013,1,2013Q1,Jalisco,San Ignacio Cerro Gordo,0.9083
2013-01-01,2013,1,2013Q1,Jalisco,San Juan De Los Lagos,3.985669
2013-01-01,2013,1,2013Q1,Jalisco,San Juanito De Escobedo,0.327214
2013-01-01,2013,1,2013Q1,Jalisco,San Julian,2.829684
2013-01-01,2013,1,2013Q1,Jalisco,San Marcos,0.075018
2013-01-01,2013,1,2013Q1,Jalisco,San Martin De Bolanos,0.371647
2013-01-01,2013,1,2013Q1,Jalisco,San Martin Hidalgo,1.787845
2013-01-01,2013,1,2013Q1,Jalisco,San Miguel El Alto,3.876999
2013-01-01,2013,1,2013Q1,Jalisco,San Pedro Tlaquepaque,13.818154
2013-01-01,2013,1,2013Q1,Jalisco,San Sebastian Del Oeste,0.457888
2013-01-01,2013,1,2013Q1,Jalisco,Santa Maria De Los Angeles,0
2013-01-01,2013,1,2013Q1,Jalisco,Santa Maria Del Oro,0
2013-01-01,2013,1,2013Q1,Jalisco,Sayula,2.733973
2013-01-01,2013,1,2013Q1,Jalisco,Tala,4.571642
