period_date,year,quarter,year_quarter,mx_state,mx_municipality,remittances_musd
2023-07-01,2023,3,2023Q3,Oaxaca,San Pedro Mixtepec - Distr. 26 -,0.190428
2023-07-01,2023,3,2023Q3,Oaxaca,Santiago Chazumba,1.064309
2023-07-01,2023,3,2023Q3,Oaxaca,Villa Hidalgo,0.530159
2023-07-01,2023,3,2023Q3,Oaxaca,Zapotitlan Del Rio,0
2023-07-01,2023,3,2023Q3,San Luis Potosi,Ahualulco,4.398821
2023-10-01,2023,4,2023Q4,Chiapas,Cintalapa,9.448225
2023-10-01,2023,4,2023Q4,Chihuahua,Rosario,0.024527
2023-10-01,2023,4,2023Q4,Guanajuato,Dolores Hidalgo Cuna De La Independencia Nal.,76.278544
2023-10-01,2023,4,2023Q4,Guerrero,Apaxtla,1.601961
2023-10-01,2023,4,2023Q4,Oaxaca,Miahuatlan De Porfirio Diaz,32.577582
2023-10-01,2023,4,2023Q4,Oaxaca,San Blas Atempa,5.9e-4
2023-10-01,2023,4,2023Q4,Oaxaca,San Juan Mixtepec - Distr. 08 -,0
2023-10-01,2023,4,2023Q4,Oaxaca,San Juan Mixtepec - Distr. 26 -,0.125844
2023-10-01,2023,4,2023Q4,Oaxaca,San Martin De Los Cansecos,0
2023-10-01,2023,4,2023Q4,Oaxaca,San Pedro Mixtepec - Distr. 22 -,33.489905
2023-10-01,2023,4,2023Q4,Oaxaca,San Pedro Mixtepec - Distr. 26 -,0.112678
2023-10-01,2023,4,2023Q4,Oaxaca,Santiago Chazumba,1.051146
2023-10-01,2023,4,2023Q4,Oaxaca,Villa Hidalgo,0.487523
2023-10-01,2023,4,2023Q4,Oaxaca,Zapotitlan Del Rio,0
2023-10-01,2023,4,2023Q4,San Luis Potosi,Ahualulco,3.86948
2024-01-01,2024,1,2024Q1,Chiapas,Cintalapa,8.569927
2024-01-01,2024,1,2024Q1,Chihuahua,Rosario,0
2024-01-01,2024,1,2024Q1,Guanajuato,Dolores Hidalgo Cuna De La Independencia Nal.,62.457057
2024-01-01,2024,1,2024Q1,Guerrero,Apaxtla,1.568174
2024-01-01,2024,1,2024Q1,Oaxaca,Miahuatlan De Porfirio Diaz,27.403301
2024-01-01,2024,1,2024Q1,Oaxaca,San Blas Atempa,0
2024-01-01,2024,1,2024Q1,Oaxaca,San Juan Mixtepec - Distr. 08 -,0
2024-01-01,2024,1,2024Q1,Oaxaca,San Juan Mixtepec - Distr. 26 -,0.004047
2024-01-01,2024,1,2024Q1,Oaxaca,San Martin De Los Cansecos,0
2024-01-01,2024,1,2024Q1,Oaxaca,San Pedro Mixtepec - Distr. 22 -,30.314421
2024-01-01,2024,1,2024Q1,Oaxaca,San Pedro Mixtepec - Distr. 26 -,0.110225
2024-01-01,2024,1,2024Q1,Oaxaca,Santiago Chazumba,0.857001
2024-01-01,2024,1,2024Q1,Oaxaca,Villa Hidalgo,0.439647
2024-01-01,2024,1,2024Q1,Oaxaca,Zapotitlan Del Rio,0
2024-01-01,2024,1,2024Q1,San Luis Potosi,Ahualulco,2.895232
2024-04-01,2024,2,2024Q2,Chiapas,Cintalapa,11.709354
2024-04-01,2024,2,2024Q2,Chihuahua,Rosario,0
2024-04-01,2024,2,2024Q2,Guanajuato,Dolores Hidalgo Cuna De La Independencia Nal.,80.272244
2024-04-01,2024,2,2024Q2,Guerrero,Apaxtla,1.980954
2024-04-01,2024,2,2024Q2,Oaxaca,Miahuatlan De Porfirio Diaz,38.841271
2024-04-01,2024,2,2024Q2,Oaxaca,San Blas Atempa,0
2024-04-01,2024,2,2024Q2,Oaxaca,San Juan Mixtepec - Distr. 08 -,0.005628
2024-04-01,2024,2,2024Q2,Oaxaca,San Juan Mixtepec - Distr. 26 -,0
2024-04-01,2024,2,2024Q2,Oaxaca,San Martin De Los Cansecos,0
2024-04-01,2024,2,2024Q2,Oaxaca,San Pedro Mixtepec - Distr. 22 -,41.633988
2024-04-01,2024,2,2024Q2,Oaxaca,San Pedro Mixtepec - Distr. 26 -,0.133199
2024-04-01,2024,2,2024Q2,Oaxaca,Santiago Chazumba,1.030155
2024-04-01,2024,2,2024Q2,Oaxaca,Villa Hidalgo,0.614114
2024-04-01,2024,2,2024Q2,Oaxaca,Zapotitlan Del Rio,0
2024-04-01,2024,2,2024Q2,San Luis Potosi,Ahualulco,3.643772
2024-07-01,2024,3,2024Q3,Chiapas,Cintalapa,10.473864
2024-07-01,2024,3,2024Q3,Chihuahua,Rosario,0.002491
2024-07-01,2024,3,2024Q3,Guanajuato,Dolores Hidalgo Cuna De La Independencia Nal.,83.830947
2024-07-01,2024,3,2024Q3,Guerrero,Apaxtla,1.900876
2024-07-01,2024,3,2024Q3,Oaxaca,Miahuatlan De Porfirio Diaz,42.283382
2024-07-01,2024,3,2024Q3,Oaxaca,San Blas Atempa,0
2024-07-01,2024,3,2024Q3,Oaxaca,San Juan Mixtepec - Distr. 08 -,0.014488
2024-07-01,2024,3,2024Q3,Oaxaca,San Juan Mixtepec - Distr. 26 -,0
2024-07-01,2024,3,2024Q3,Oaxaca,San Martin De Los Cansecos,0
2024-07-01,2024,3,2024Q3,Oaxaca,San Pedro Mixtepec - Distr. 22 -,40.157279
2024-07-01,2024,3,2024Q3,Oaxaca,San Pedro Mixtepec - Distr. 26 -,0.106527
2024-07-01,2024,3,2024Q3,Oaxaca,Santiago Chazumba,1.02109
2024-07-01,2024,3,2024Q3,Oaxaca,Villa Hidalgo,0.484362
2024-07-01,2024,3,2024Q3,Oaxaca,Zapotitlan Del Rio,0
2024-07-01,2024,3,2024Q3,San Luis Potosi,Ahualulco,4.08525
2024-10-01,2024,4,2024Q4,Chiapas,Cintalapa,8.751009
2024-10-01,2024,4,2024Q4,Chihuahua,Rosario,0
2024-10-01,2024,4,2024Q4,Guanajuato,Dolores Hidalgo Cuna De La Independencia Nal.,80.78609
2024-10-01,2024,4,2024Q4,Guerrero,Apaxtla,2.036537
2024-10-01,2024,4,2024Q4,Oaxaca,Miahuatlan De Porfirio Diaz,39.804691
2024-10-01,2024,4,2024Q4,Oaxaca,San Blas Atempa,0
2024-10-01,2024,4,2024Q4,Oaxaca,San Juan Mixtepec - Distr. 08 -,0.023588
2024-10-01,2024,4,2024Q4,Oaxaca,San Juan Mixtepec - Distr. 26 -,0
2024-10-01,2024,4,2024Q4,Oaxaca,San Martin De Los Cansecos,0
2024-10-01,2024,4,2024Q4,Oaxaca,San Pedro Mixtepec - Distr. 22 -,39.003923
2024-10-01,2024,4,2024Q4,Oaxaca,San Pedro Mixtepec - Distr. 26 -,0.100604
2024-10-01,2024,4,2024Q4,Oaxaca,Santiago Chazumba,1.041701
2024-10-01,2024,4,2024Q4,Oaxaca,Villa Hidalgo,0.382262
2024-10-01,2024,4,2024Q4,Oaxaca,Zapotitlan Del Rio,0
2024-10-01,2024,4,2024Q4,San Luis Potosi,Ahualulco,3.953914
