corridor_id,us_state,state,municipality,recipient_id,dose,G,event,partition
Montana_Puebla_Quecholac,Montana,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Nebraska_Puebla_Quecholac,Nebraska,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Nevada_Puebla_Quecholac,Nevada,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
New Hampshire_Puebla_Quecholac,New Hampshire,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
New Jersey_Puebla_Quecholac,New Jersey,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
New Mexico_Puebla_Quecholac,New Mexico,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
New York_Puebla_Quecholac,New York,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
North Carolina_Puebla_Quecholac,North Carolina,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
North Dakota_Puebla_Quecholac,North Dakota,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Ohio_Puebla_Quecholac,Ohio,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Oklahoma_Puebla_Quecholac,Oklahoma,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Oregon_Puebla_Quecholac,Oregon,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Pennsylvania_Puebla_Quecholac,Pennsylvania,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Rhode Island_Puebla_Quecholac,Rhode Island,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
South Carolina_Puebla_Quecholac,South Carolina,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
South Dakota_Puebla_Quecholac,South Dakota,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Tennessee_Puebla_Quecholac,Tennessee,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Texas_Puebla_Quecholac,Texas,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Utah_Puebla_Quecholac,Utah,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Vermont_Puebla_Quecholac,Vermont,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Virginia_Puebla_Quecholac,Virginia,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Washington_Puebla_Quecholac,Washington,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
West Virginia_Puebla_Quecholac,West Virginia,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Wisconsin_Puebla_Quecholac,Wisconsin,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Wyoming_Puebla_Quecholac,Wyoming,Puebla,Quecholac,Puebla_Quecholac,15.177116833571,19,2017_M7.1_matzaco,10-20
Alabama_Oaxaca_San Andres Paxtlan,Alabama,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Alaska_Oaxaca_San Andres Paxtlan,Alaska,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Arizona_Oaxaca_San Andres Paxtlan,Arizona,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Arkansas_Oaxaca_San Andres Paxtlan,Arkansas,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
California_Oaxaca_San Andres Paxtlan,California,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Colorado_Oaxaca_San Andres Paxtlan,Colorado,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Connecticut_Oaxaca_San Andres Paxtlan,Connecticut,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Delaware_Oaxaca_San Andres Paxtlan,Delaware,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
District Of Columbia_Oaxaca_San Andres Paxtlan,District Of Columbia,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Florida_Oaxaca_San Andres Paxtlan,Florida,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Georgia_Oaxaca_San Andres Paxtlan,Georgia,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Hawaii_Oaxaca_San Andres Paxtlan,Hawaii,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Idaho_Oaxaca_San Andres Paxtlan,Idaho,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Illinois_Oaxaca_San Andres Paxtlan,Illinois,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Indiana_Oaxaca_San Andres Paxtlan,Indiana,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Iowa_Oaxaca_San Andres Paxtlan,Iowa,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Kansas_Oaxaca_San Andres Paxtlan,Kansas,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Kentucky_Oaxaca_San Andres Paxtlan,Kentucky,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Louisiana_Oaxaca_San Andres Paxtlan,Louisiana,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Maine_Oaxaca_San Andres Paxtlan,Maine,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Maryland_Oaxaca_San Andres Paxtlan,Maryland,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Massachusetts_Oaxaca_San Andres Paxtlan,Massachusetts,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Michigan_Oaxaca_San Andres Paxtlan,Michigan,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Minnesota_Oaxaca_San Andres Paxtlan,Minnesota,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Mississippi_Oaxaca_San Andres Paxtlan,Mississippi,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Missouri_Oaxaca_San Andres Paxtlan,Missouri,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Montana_Oaxaca_San Andres Paxtlan,Montana,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Nebraska_Oaxaca_San Andres Paxtlan,Nebraska,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Nevada_Oaxaca_San Andres Paxtlan,Nevada,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
New Hampshire_Oaxaca_San Andres Paxtlan,New Hampshire,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
New Jersey_Oaxaca_San Andres Paxtlan,New Jersey,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
New Mexico_Oaxaca_San Andres Paxtlan,New Mexico,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
New York_Oaxaca_San Andres Paxtlan,New York,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
North Carolina_Oaxaca_San Andres Paxtlan,North Carolina,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
North Dakota_Oaxaca_San Andres Paxtlan,North Dakota,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Ohio_Oaxaca_San Andres Paxtlan,Ohio,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Oklahoma_Oaxaca_San Andres Paxtlan,Oklahoma,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Oregon_Oaxaca_San Andres Paxtlan,Oregon,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Pennsylvania_Oaxaca_San Andres Paxtlan,Pennsylvania,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Rhode Island_Oaxaca_San Andres Paxtlan,Rhode Island,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
South Carolina_Oaxaca_San Andres Paxtlan,South Carolina,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
South Dakota_Oaxaca_San Andres Paxtlan,South Dakota,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Tennessee_Oaxaca_San Andres Paxtlan,Tennessee,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Texas_Oaxaca_San Andres Paxtlan,Texas,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Utah_Oaxaca_San Andres Paxtlan,Utah,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Vermont_Oaxaca_San Andres Paxtlan,Vermont,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Virginia_Oaxaca_San Andres Paxtlan,Virginia,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Washington_Oaxaca_San Andres Paxtlan,Washington,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
West Virginia_Oaxaca_San Andres Paxtlan,West Virginia,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Wisconsin_Oaxaca_San Andres Paxtlan,Wisconsin,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Wyoming_Oaxaca_San Andres Paxtlan,Wyoming,Oaxaca,San Andres Paxtlan,Oaxaca_San Andres Paxtlan,15.1642032514038,30,2020_M7.4_Santa_Maria_Xadani,10-20
Alabama_Oaxaca_San Juan Ihualtepec,Alabama,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Alaska_Oaxaca_San Juan Ihualtepec,Alaska,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Arizona_Oaxaca_San Juan Ihualtepec,Arizona,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Arkansas_Oaxaca_San Juan Ihualtepec,Arkansas,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
California_Oaxaca_San Juan Ihualtepec,California,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Colorado_Oaxaca_San Juan Ihualtepec,Colorado,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Connecticut_Oaxaca_San Juan Ihualtepec,Connecticut,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Delaware_Oaxaca_San Juan Ihualtepec,Delaware,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
District Of Columbia_Oaxaca_San Juan Ihualtepec,District Of Columbia,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Florida_Oaxaca_San Juan Ihualtepec,Florida,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Georgia_Oaxaca_San Juan Ihualtepec,Georgia,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Hawaii_Oaxaca_San Juan Ihualtepec,Hawaii,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Idaho_Oaxaca_San Juan Ihualtepec,Idaho,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Illinois_Oaxaca_San Juan Ihualtepec,Illinois,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Indiana_Oaxaca_San Juan Ihualtepec,Indiana,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Iowa_Oaxaca_San Juan Ihualtepec,Iowa,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Kansas_Oaxaca_San Juan Ihualtepec,Kansas,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Kentucky_Oaxaca_San Juan Ihualtepec,Kentucky,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Louisiana_Oaxaca_San Juan Ihualtepec,Louisiana,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Maine_Oaxaca_San Juan Ihualtepec,Maine,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Maryland_Oaxaca_San Juan Ihualtepec,Maryland,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Massachusetts_Oaxaca_San Juan Ihualtepec,Massachusetts,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Michigan_Oaxaca_San Juan Ihualtepec,Michigan,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Minnesota_Oaxaca_San Juan Ihualtepec,Minnesota,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Mississippi_Oaxaca_San Juan Ihualtepec,Mississippi,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Missouri_Oaxaca_San Juan Ihualtepec,Missouri,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Montana_Oaxaca_San Juan Ihualtepec,Montana,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Nebraska_Oaxaca_San Juan Ihualtepec,Nebraska,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Nevada_Oaxaca_San Juan Ihualtepec,Nevada,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
New Hampshire_Oaxaca_San Juan Ihualtepec,New Hampshire,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
New Jersey_Oaxaca_San Juan Ihualtepec,New Jersey,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
New Mexico_Oaxaca_San Juan Ihualtepec,New Mexico,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
New York_Oaxaca_San Juan Ihualtepec,New York,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
North Carolina_Oaxaca_San Juan Ihualtepec,North Carolina,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
North Dakota_Oaxaca_San Juan Ihualtepec,North Dakota,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Ohio_Oaxaca_San Juan Ihualtepec,Ohio,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Oklahoma_Oaxaca_San Juan Ihualtepec,Oklahoma,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Oregon_Oaxaca_San Juan Ihualtepec,Oregon,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Pennsylvania_Oaxaca_San Juan Ihualtepec,Pennsylvania,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Rhode Island_Oaxaca_San Juan Ihualtepec,Rhode Island,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
South Carolina_Oaxaca_San Juan Ihualtepec,South Carolina,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
South Dakota_Oaxaca_San Juan Ihualtepec,South Dakota,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Tennessee_Oaxaca_San Juan Ihualtepec,Tennessee,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Texas_Oaxaca_San Juan Ihualtepec,Texas,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Utah_Oaxaca_San Juan Ihualtepec,Utah,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Vermont_Oaxaca_San Juan Ihualtepec,Vermont,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Virginia_Oaxaca_San Juan Ihualtepec,Virginia,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Washington_Oaxaca_San Juan Ihualtepec,Washington,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
West Virginia_Oaxaca_San Juan Ihualtepec,West Virginia,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Wisconsin_Oaxaca_San Juan Ihualtepec,Wisconsin,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Wyoming_Oaxaca_San Juan Ihualtepec,Wyoming,Oaxaca,San Juan Ihualtepec,Oaxaca_San Juan Ihualtepec,15.1543361646112,19,2017_M7.1_matzaco,10-20
Alabama_Puebla_Tepanco De Lopez,Alabama,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Alaska_Puebla_Tepanco De Lopez,Alaska,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Arizona_Puebla_Tepanco De Lopez,Arizona,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Arkansas_Puebla_Tepanco De Lopez,Arkansas,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
California_Puebla_Tepanco De Lopez,California,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Colorado_Puebla_Tepanco De Lopez,Colorado,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Connecticut_Puebla_Tepanco De Lopez,Connecticut,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Delaware_Puebla_Tepanco De Lopez,Delaware,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
District Of Columbia_Puebla_Tepanco De Lopez,District Of Columbia,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Florida_Puebla_Tepanco De Lopez,Florida,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Georgia_Puebla_Tepanco De Lopez,Georgia,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Hawaii_Puebla_Tepanco De Lopez,Hawaii,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Idaho_Puebla_Tepanco De Lopez,Idaho,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Illinois_Puebla_Tepanco De Lopez,Illinois,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Indiana_Puebla_Tepanco De Lopez,Indiana,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Iowa_Puebla_Tepanco De Lopez,Iowa,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Kansas_Puebla_Tepanco De Lopez,Kansas,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Kentucky_Puebla_Tepanco De Lopez,Kentucky,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Louisiana_Puebla_Tepanco De Lopez,Louisiana,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Maine_Puebla_Tepanco De Lopez,Maine,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Maryland_Puebla_Tepanco De Lopez,Maryland,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Massachusetts_Puebla_Tepanco De Lopez,Massachusetts,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Michigan_Puebla_Tepanco De Lopez,Michigan,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Minnesota_Puebla_Tepanco De Lopez,Minnesota,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Mississippi_Puebla_Tepanco De Lopez,Mississippi,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
Missouri_Puebla_Tepanco De Lopez,Missouri,Puebla,Tepanco De Lopez,Puebla_Tepanco De Lopez,15.1512203223761,19,2017_M7.1_matzaco,10-20
