"origin state","origin muni","state","year","weight"
"Michoacan","Salvador Escalante","illinois",2017,0.000104458902883066
"Michoacan","Salvador Escalante","illinois",2018,0.000118039366128604
"Michoacan","Salvador Escalante","illinois",2019,0.000115734043168798
"Michoacan","Salvador Escalante","illinois",2020,4.75624256837099e-05
"Michoacan","Salvador Escalante","illinois",2021,8.00012800204803e-05
"Michoacan","Salvador Escalante","illinois",2022,0.000123977188197372
"Michoacan","Salvador Escalante","illinois",2023,5.2845045116e-05
"Michoacan","Salvador Escalante","illinois",2024,4.5259108396e-05
"Michoacan","San Lucas","illinois",2010,1e-04
"Michoacan","San Lucas","illinois",2011,0.000160212762549
"Michoacan","San Lucas","illinois",2012,0.00012853057421
"Michoacan","San Lucas","illinois",2013,0.000159515074175
"Michoacan","San Lucas","illinois",2014,5.6129952065e-05
"Michoacan","San Lucas","illinois",2015,0.00024719627384143
"Michoacan","San Lucas","illinois",2016,0.000189286390308537
"Michoacan","San Lucas","illinois",2017,0.000193995105354265
"Michoacan","San Lucas","illinois",2018,0.000132794286894679
"Michoacan","San Lucas","illinois",2019,0.000130200798564898
"Michoacan","San Lucas","illinois",2020,0.000214030915576694
"Michoacan","San Lucas","illinois",2021,0.000176002816045057
"Michoacan","San Lucas","illinois",2022,0.000123977188197372
"Michoacan","San Lucas","illinois",2023,0.000198168919187
"Michoacan","San Lucas","illinois",2024,0.000105604586256
"Michoacan","Santa Ana Maya","illinois",2010,8e-04
"Michoacan","Santa Ana Maya","illinois",2011,0.000640851050195
"Michoacan","Santa Ana Maya","illinois",2012,0.000883647697696
"Michoacan","Santa Ana Maya","illinois",2013,0.000699412248304
"Michoacan","Santa Ana Maya","illinois",2014,0.000718463386432
"Michoacan","Santa Ana Maya","illinois",2015,0.000715568161119929
"Michoacan","Santa Ana Maya","illinois",2016,0.000488989841630387
"Michoacan","Santa Ana Maya","illinois",2017,0.000373067510296663
"Michoacan","Santa Ana Maya","illinois",2018,0.000575441909876944
"Michoacan","Santa Ana Maya","illinois",2019,0.000520803194259592
"Michoacan","Santa Ana Maya","illinois",2020,0.000665873959571938
"Michoacan","Santa Ana Maya","illinois",2021,0.000560008960143362
"Michoacan","Santa Ana Maya","illinois",2022,0.000495908752789487
"Michoacan","Santa Ana Maya","illinois",2023,0.000554872973723
"Michoacan","Santa Ana Maya","illinois",2024,0.000543109300747
"Michoacan","Senguio","illinois",2010,0.0031
"Michoacan","Senguio","illinois",2011,0.002931893554641
"Michoacan","Senguio","illinois",2012,0.002779473667299
"Michoacan","Senguio","illinois",2013,0.003779280218904
"Michoacan","Senguio","illinois",2014,0.003356571133488
"Michoacan","Senguio","illinois",2015,0.00346074783378002
"Michoacan","Senguio","illinois",2016,0.00315477317180895
"Michoacan","Senguio","illinois",2017,0.0031636124873157
"Michoacan","Senguio","illinois",2018,0.00349691622155989
"Michoacan","Senguio","illinois",2019,0.00389155720155084
"Michoacan","Senguio","illinois",2020,0.003115338882283
"Michoacan","Senguio","illinois",2021,0.00376006016096257
"Michoacan","Senguio","illinois",2022,0.00355401272832465
"Michoacan","Senguio","illinois",2023,0.003553829284082
"Michoacan","Senguio","illinois",2024,0.003530210454854
"Michoacan","Susupuato","illinois",2010,0.0017
"Michoacan","Susupuato","illinois",2011,0.001634170177996
"Michoacan","Susupuato","illinois",2012,0.001895825969603
"Michoacan","Susupuato","illinois",2013,0.001570609961103
"Michoacan","Susupuato","illinois",2014,0.001919644360624
"Michoacan","Susupuato","illinois",2015,0.00173037391689001
"Michoacan","Susupuato","illinois",2016,0.00201905482995773
"Michoacan","Susupuato","illinois",2017,0.00211902345848505
"Michoacan","Susupuato","illinois",2018,0.00206568890725057
"Michoacan","Susupuato","illinois",2019,0.00190961171228517
"Michoacan","Susupuato","illinois",2020,0.00218787158145065
"Michoacan","Susupuato","illinois",2021,0.00200003200051201
"Michoacan","Susupuato","illinois",2022,0.00181833209356145
"Michoacan","Susupuato","illinois",2023,0.001611773876052
"Michoacan","Susupuato","illinois",2024,0.001810364335823
"Michoacan","Tacambaro","illinois",2010,5e-04
"Michoacan","Tacambaro","illinois",2011,0.000720957431469
"Michoacan","Tacambaro","illinois",2012,0.000626586549275
"Michoacan","Tacambaro","illinois",2013,0.000895738493441
"Michoacan","Tacambaro","illinois",2014,0.000808271309736
"Michoacan","Tacambaro","illinois",2015,0.000780619812130832
"Michoacan","Tacambaro","illinois",2016,0.000741371695375103
"Michoacan","Tacambaro","illinois",2017,0.000567062615650928
"Michoacan","Tacambaro","illinois",2018,0.000782010800602001
"Michoacan","Tacambaro","illinois",2019,0.000795671546785487
"Michoacan","Tacambaro","illinois",2020,0.000546967895362663
"Michoacan","Tacambaro","illinois",2021,0.00044800716811469
"Michoacan","Tacambaro","illinois",2022,0.000764525993883792
"Michoacan","Tacambaro","illinois",2023,0.000647351802677
"Michoacan","Tacambaro","illinois",2024,0.001010786754168
"Michoacan","Tancitaro","illinois",2010,2e-04
"Michoacan","Tancitaro","illinois",2011,0.000128170210039
"Michoacan","Tancitaro","illinois",2012,0.000240994826644
"Michoacan","Tancitaro","illinois",2013,0.000159515074175
"Michoacan","Tancitaro","illinois",2014,0.00011225990413
"Michoacan","Tancitaro","illinois",2015,0.000156123962426166
"Michoacan","Tancitaro","illinois",2016,0.000141964792731403
"Michoacan","Tancitaro","illinois",2017,0.000119381603294932
"Michoacan","Tancitaro","illinois",2018,0.000103284445362528
"Michoacan","Tancitaro","illinois",2019,0.000130200798564898
"Michoacan","Tancitaro","illinois",2020,0.00014268727705113
"Michoacan","Tancitaro","illinois",2021,0.000112001792028673
"Michoacan","Tancitaro","illinois",2022,0.000165302917596496
"Michoacan","Tancitaro","illinois",2023,0.00014532387407
"Michoacan","Tancitaro","illinois",2024,0.000165950064117
"Michoacan","Tangamandapio","illinois",2010,2e-04
"Michoacan","Tangamandapio","illinois",2011,0.000304404248842
"Michoacan","Tangamandapio","illinois",2012,0.000240994826644
"Michoacan","Tangamandapio","illinois",2013,0.000208596635459
"Michoacan","Tangamandapio","illinois",2014,0.000190841837021
"Michoacan","Tangamandapio","illinois",2015,0.000273216934245791
"Michoacan","Tangamandapio","illinois",2016,0.000315477317180895
"Michoacan","Tangamandapio","illinois",2017,0.000193995105354265
"Michoacan","Tangamandapio","illinois",2018,0.000265588573789359
"Michoacan","Tangamandapio","illinois",2019,0.000202534575545397
"Michoacan","Tangamandapio","illinois",2020,0.00014268727705113
"Michoacan","Tangamandapio","illinois",2021,0.000128002048032768
"Michoacan","Tangamandapio","illinois",2022,0.00020662864699562
"Michoacan","Tangamandapio","illinois",2023,0.000264225225582
"Michoacan","Tangamandapio","illinois",2024,0.000105604586256
"Michoacan","Tangancicuaro","illinois",2010,3e-04
"Michoacan","Tangancicuaro","illinois",2011,0.000448595735136
"Michoacan","Tangancicuaro","illinois",2012,0.000369525400855
"Michoacan","Tangancicuaro","illinois",2013,0.000294489367707
"Michoacan","Tangancicuaro","illinois",2014,0.000235745798673
"Michoacan","Tangancicuaro","illinois",2015,0.000403320236267597
"Michoacan","Tangancicuaro","illinois",2016,0.000378572780617074
"Michoacan","Tangancicuaro","illinois",2017,0.000358144809884797
"Michoacan","Tangancicuaro","illinois",2018,0.000486912385280491
"Michoacan","Tangancicuaro","illinois",2019,0.000260401597129796
"Michoacan","Tangancicuaro","illinois",2020,0.000237812128418549
"Michoacan","Tangancicuaro","illinois",2021,0.000304004864077825
"Michoacan","Tangancicuaro","illinois",2022,0.000330605835192991
"Michoacan","Tangancicuaro","illinois",2023,0.00030385900942
"Michoacan","Tangancicuaro","illinois",2024,0.000196122803047
"Michoacan","Tanhuato","illinois",2010,6e-04
"Michoacan","Tanhuato","illinois",2011,0.000416553182627
"Michoacan","Tanhuato","illinois",2012,0.000385591722631
"Michoacan","Tanhuato","illinois",2013,0.000417193270918
"Michoacan","Tanhuato","illinois",2014,0.000404135654868
"Michoacan","Tanhuato","illinois",2015,0.000455361557076319
"Michoacan","Tanhuato","illinois",2016,0.000410120512335163
"Michoacan","Tanhuato","illinois",2017,0.000164149704530532
"Michoacan","Tanhuato","illinois",2018,0.000545932068344793
"Michoacan","Tanhuato","illinois",2019,0.000347202129506394
"Michoacan","Tanhuato","illinois",2020,0.000570749108204518
"Michoacan","Tanhuato","illinois",2021,0.000416006656106498
"Michoacan","Tanhuato","illinois",2022,0.000330605835192991
"Michoacan","Tanhuato","illinois",2023,0.000330281531978
"Michoacan","Tanhuato","illinois",2024,0.000256468280908
"Michoacan","Taretan","illinois",2010,0
"Michoacan","Taretan","illinois",2011,8.0106381274e-05
"Michoacan","Taretan","illinois",2012,8.0331608881e-05
"Michoacan","Taretan","illinois",2013,7.3622341927e-05
"Michoacan","Taretan","illinois",2014,6.7355942478e-05
"Michoacan","Taretan","illinois",2015,7.80619812130832e-05
"Michoacan","Taretan","illinois",2016,6.30954634361789e-05
"Michoacan","Taretan","illinois",2017,2.98454008237331e-05
"Michoacan","Taretan","illinois",2018,0.000118039366128604
"Michoacan","Taretan","illinois",2019,8.68005323765986e-05
"Michoacan","Taretan","illinois",2020,9.51248513674197e-05
"Michoacan","Taretan","illinois",2021,0.000112001792028673
"Michoacan","Taretan","illinois",2022,4.13257293991239e-05
"Michoacan","Taretan","illinois",2023,5.2845045116e-05
"Michoacan","Taretan","illinois",2024,9.0518216791e-05
"Michoacan","Tarimbaro","illinois",2010,0.0025
"Michoacan","Tarimbaro","illinois",2011,0.002050723360623
"Michoacan","Tarimbaro","illinois",2012,0.001847627004274
"Michoacan","Tarimbaro","illinois",2013,0.001950992061057
"Michoacan","Tarimbaro","illinois",2014,0.001751254504429
"Michoacan","Tarimbaro","illinois",2015,0.00210767349275325
"Michoacan","Tarimbaro","illinois",2016,0.00162470818348161
"Michoacan","Tarimbaro","illinois",2017,0.00219363696054438
"Michoacan","Tarimbaro","illinois",2018,0.00187387493729159
"Michoacan","Tarimbaro","illinois",2019,0.00189514495688907
"Michoacan","Tarimbaro","illinois",2020,0.0016884661117717
"Michoacan","Tarimbaro","illinois",2021,0.00176002816045057
"Michoacan","Tarimbaro","illinois",2022,0.00154971485246715
"Michoacan","Tarimbaro","illinois",2023,0.001387182434307
"Michoacan","Tarimbaro","illinois",2024,0.001418118729728
"Michoacan","Tepalcatepec","illinois",2010,5e-04
"Michoacan","Tepalcatepec","illinois",2011,0.000769021260234
"Michoacan","Tepalcatepec","illinois",2012,0.000803316088815
"Michoacan","Tepalcatepec","illinois",2013,0.000601249125735
"Michoacan","Tepalcatepec","illinois",2014,0.000662333434367
"Michoacan","Tepalcatepec","illinois",2015,0.000520413208087221
"Michoacan","Tepalcatepec","illinois",2016,0.000583633036784655
"Michoacan","Tepalcatepec","illinois",2017,0.000641676117710261
"Michoacan","Tepalcatepec","illinois",2018,0.000634461592941246
"Michoacan","Tepalcatepec","illinois",2019,0.00063653723742839
"Michoacan","Tepalcatepec","illinois",2020,0.000523186682520809
"Michoacan","Tepalcatepec","illinois",2021,0.000512008192131074
"Michoacan","Tepalcatepec","illinois",2022,0.000475245888089925
"Michoacan","Tepalcatepec","illinois",2023,0.000700196847793
"Michoacan","Tepalcatepec","illinois",2024,0.00040733197556
"Michoacan","Tingambato","illinois",2010,1e-04
"Michoacan","Tingambato","illinois",2011,1.6021276255e-05
"Michoacan","Tingambato","illinois",2012,8.0331608881e-05
"Michoacan","Tingambato","illinois",2013,8.5892732248e-05
"Michoacan","Tingambato","illinois",2014,6.7355942478e-05
"Michoacan","Tingambato","illinois",2015,6.50516510109027e-05
"Michoacan","Tingambato","illinois",2016,1.57738658590447e-05
"Michoacan","Tingambato","illinois",2017,4.47681012355996e-05
"Michoacan","Tingambato","illinois",2018,0.000118039366128604
"Michoacan","Tingambato","illinois",2019,2.89335107921995e-05
"Michoacan","Tingambato","illinois",2020,0
"Michoacan","Tingambato","illinois",2021,4.80007680122882e-05
"Michoacan","Tingambato","illinois",2022,2.06628646995619e-05
"Michoacan","Tingambato","illinois",2023,5.2845045116e-05
"Michoacan","Tingambato","illinois",2024,6.0345477861e-05
"Michoacan","Tinguindin","illinois",2010,7e-04
"Michoacan","Tinguindin","illinois",2011,0.000576765945175
"Michoacan","Tinguindin","illinois",2012,0.000674785514604
"Michoacan","Tinguindin","illinois",2013,0.000625789906377
"Michoacan","Tinguindin","illinois",2014,0.000482717587759
"Michoacan","Tinguindin","illinois",2015,0.000468371887278499
"Michoacan","Tinguindin","illinois",2016,0.000757145561234147
"Michoacan","Tinguindin","illinois",2017,0.000507371814003462
"Michoacan","Tinguindin","illinois",2018,0.000678726355239472
"Michoacan","Tinguindin","illinois",2019,0.000376135640298594
"Michoacan","Tinguindin","illinois",2020,0.000594530321046373
"Michoacan","Tinguindin","illinois",2021,0.00052800844813517
"Michoacan","Tinguindin","illinois",2022,0.000351268699892553
"Michoacan","Tinguindin","illinois",2023,0.000330281531978
"Michoacan","Tinguindin","illinois",2024,0.00037715923663
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2010,2e-04
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2011,0.00056074466892
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2012,0.000208862183092
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2013,0.000748493809588
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2014,0.000527621549411
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2015,0.000468371887278499
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2016,0.000536311439207521
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2017,0.000611830716886528
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2018,0.000959069849794907
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2019,0.000549736705051791
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2020,0.000523186682520809
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2021,0.000576009216147458
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2022,0.000537234482188611
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2023,0.00134754865047
"Michoacan","Tiquicheo De Nicolas Romero","illinois",2024,0.000739232103794
"Michoacan","Tlalpujahua","illinois",2010,0.0011
"Michoacan","Tlalpujahua","illinois",2011,0.001281702100389
"Michoacan","Tlalpujahua","illinois",2012,0.00130137206388
"Michoacan","Tlalpujahua","illinois",2013,0.001165687080506
"Michoacan","Tlalpujahua","illinois",2014,0.001268536916669
"Michoacan","Tlalpujahua","illinois",2015,0.00105383674637662
"Michoacan","Tlalpujahua","illinois",2016,0.001056849012556
"Michoacan","Tlalpujahua","illinois",2017,0.00122366143377306
"Michoacan","Tlalpujahua","illinois",2018,0.00126892318588249
"Michoacan","Tlalpujahua","illinois",2019,0.00112840692089578
"Michoacan","Tlalpujahua","illinois",2020,0.000998810939357907
"Michoacan","Tlalpujahua","illinois",2021,0.00164802636842189
"Michoacan","Tlalpujahua","illinois",2022,0.00194230928175882
"Michoacan","Tlalpujahua","illinois",2023,0.001677830182448
"Michoacan","Tlalpujahua","illinois",2024,0.001086218601494
"Michoacan","Tlazazalca","illinois",2010,0
"Michoacan","Tlazazalca","illinois",2011,3.204255251e-05
"Michoacan","Tlazazalca","illinois",2012,1.6066321776e-05
"Michoacan","Tlazazalca","illinois",2013,3.6811170963e-05
"Michoacan","Tlazazalca","illinois",2014,5.6129952065e-05
"Michoacan","Tlazazalca","illinois",2015,1.30103302021805e-05
"Michoacan","Tlazazalca","illinois",2016,7.88693292952237e-05
"Michoacan","Tlazazalca","illinois",2017,4.47681012355996e-05
"Michoacan","Tlazazalca","illinois",2018,5.90196830643019e-05
"Michoacan","Tlazazalca","illinois",2019,2.89335107921995e-05
"Michoacan","Tlazazalca","illinois",2020,7.13436385255648e-05
"Michoacan","Tlazazalca","illinois",2021,4.80007680122882e-05
"Michoacan","Tlazazalca","illinois",2022,2.06628646995619e-05
"Michoacan","Tlazazalca","illinois",2023,6.6056306396e-05
"Michoacan","Tlazazalca","illinois",2024,0
"Michoacan","Tocumbo","illinois",2010,1e-04
"Michoacan","Tocumbo","illinois",2011,0.000160212762549
"Michoacan","Tocumbo","illinois",2012,8.0331608881e-05
"Michoacan","Tocumbo","illinois",2013,0.000122703903211
"Michoacan","Tocumbo","illinois",2014,0.000179615846608
"Michoacan","Tocumbo","illinois",2015,0.000117092971819625
"Michoacan","Tocumbo","illinois",2016,0.000126190926872358
"Michoacan","Tocumbo","illinois",2017,0.000104458902883066
"Michoacan","Tocumbo","illinois",2018,0.000118039366128604
"Michoacan","Tocumbo","illinois",2019,0.000144667553960998
"Michoacan","Tocumbo","illinois",2020,0.00019024970273484
"Michoacan","Tocumbo","illinois",2021,4.80007680122882e-05
"Michoacan","Tocumbo","illinois",2022,8.26514587982478e-05
"Michoacan","Tocumbo","illinois",2023,9.2478828954e-05
"Michoacan","Tocumbo","illinois",2024,9.0518216791e-05
"Michoacan","Tumbiscatio","illinois",2010,0
"Michoacan","Tumbiscatio","illinois",2011,6.4085105019e-05
"Michoacan","Tumbiscatio","illinois",2012,6.4265287105e-05
"Michoacan","Tumbiscatio","illinois",2013,2.4540780642e-05
"Michoacan","Tumbiscatio","illinois",2014,0.000101033913717
"Michoacan","Tumbiscatio","illinois",2015,7.80619812130832e-05
"Michoacan","Tumbiscatio","illinois",2016,4.73215975771342e-05
"Michoacan","Tumbiscatio","illinois",2017,8.95362024711992e-05
"Michoacan","Tumbiscatio","illinois",2018,1.47549207660755e-05
"Michoacan","Tumbiscatio","illinois",2019,7.23337769804988e-05
"Michoacan","Tumbiscatio","illinois",2020,0.00014268727705113
"Michoacan","Tumbiscatio","illinois",2021,0.000112001792028673
"Michoacan","Tumbiscatio","illinois",2022,8.26514587982478e-05
"Michoacan","Tumbiscatio","illinois",2023,3.9633783837e-05
"Michoacan","Tumbiscatio","illinois",2024,0
"Michoacan","Turicato","illinois",2010,8e-04
"Michoacan","Turicato","illinois",2011,0.000576765945175
"Michoacan","Turicato","illinois",2012,0.000915780341249
"Michoacan","Turicato","illinois",2013,0.000846656932157
"Michoacan","Turicato","illinois",2014,0.001145051022126
"Michoacan","Turicato","illinois",2015,0.00115791938799407
"Michoacan","Turicato","illinois",2016,0.000930658085683639
"Michoacan","Turicato","illinois",2017,0.000671521518533994
"Michoacan","Turicato","illinois",2018,0.00075250095906985
"Michoacan","Turicato","illinois",2019,0.000795671546785487
"Michoacan","Turicato","illinois",2020,0.000927467300832342
"Michoacan","Turicato","illinois",2021,0.000816013056208899
"Michoacan","Turicato","illinois",2022,0.000723200264484668
"Michoacan","Turicato","illinois",2023,0.00073983063163
"Michoacan","Turicato","illinois",2024,0.000724145734329
"Michoacan","Tuxpan","illinois",2010,0.003
"Michoacan","Tuxpan","illinois",2011,0.003092106317189
"Michoacan","Tuxpan","illinois",2012,0.003679187686771
"Michoacan","Tuxpan","illinois",2013,0.003263923825417
"Michoacan","Tuxpan","illinois",2014,0.00317695528688
"Michoacan","Tuxpan","illinois",2015,0.00368192344721709
"Michoacan","Tuxpan","illinois",2016,0.00342292889141271
"Michoacan","Tuxpan","illinois",2017,0.0038799021070853
"Michoacan","Tuxpan","illinois",2018,0.00364446542922065
"Michoacan","Tuxpan","illinois",2019,0.00329842023031075
"Michoacan","Tuxpan","illinois",2020,0.00413793103448276
"Michoacan","Tuxpan","illinois",2021,0.00436806988911823
"Michoacan","Tuxpan","illinois",2022,0.00506240185139268
"Michoacan","Tuxpan","illinois",2023,0.005958278836881
"Michoacan","Tuxpan","illinois",2024,0.006004375047145
"Michoacan","Tuzantla","illinois",2010,5e-04
"Michoacan","Tuzantla","illinois",2011,0.000528702116411
"Michoacan","Tuzantla","illinois",2012,0.000883647697696
"Michoacan","Tuzantla","illinois",2013,0.000454004441881
"Michoacan","Tuzantla","illinois",2014,0.000965435175518
"Michoacan","Tuzantla","illinois",2015,0.000767609481928651
"Michoacan","Tuzantla","illinois",2016,0.000993753549119818
"Michoacan","Tuzantla","illinois",2017,0.00102966632841879
"Michoacan","Tuzantla","illinois",2018,0.000678726355239472
"Michoacan","Tuzantla","illinois",2019,0.000708871014408888
"Michoacan","Tuzantla","illinois",2020,0.000784780023781213
"Michoacan","Tuzantla","illinois",2021,0.00108801740827853
"Michoacan","Tuzantla","illinois",2022,0.000681874535085544
"Michoacan","Tuzantla","illinois",2023,0.00073983063163
"Michoacan","Tuzantla","illinois",2024,0.000693972995399
"Michoacan","Tzintzuntzan","illinois",2010,1e-04
"Michoacan","Tzintzuntzan","illinois",2011,0.000112148933784
"Michoacan","Tzintzuntzan","illinois",2012,9.6397930658e-05
"Michoacan","Tzintzuntzan","illinois",2013,7.3622341927e-05
"Michoacan","Tzintzuntzan","illinois",2014,7.8581932891e-05
"Michoacan","Tzintzuntzan","illinois",2015,6.50516510109027e-05
"Michoacan","Tzintzuntzan","illinois",2016,7.88693292952237e-05
"Michoacan","Tzintzuntzan","illinois",2017,0.000134304303706799
"Michoacan","Tzintzuntzan","illinois",2018,8.85295245964529e-05
"Michoacan","Tzintzuntzan","illinois",2019,8.68005323765986e-05
"Michoacan","Tzintzuntzan","illinois",2020,4.75624256837099e-05
"Michoacan","Tzintzuntzan","illinois",2021,3.20005120081921e-05
"Michoacan","Tzintzuntzan","illinois",2022,2.06628646995619e-05
"Michoacan","Tzintzuntzan","illinois",2023,7.9267567675e-05
"Michoacan","Tzintzuntzan","illinois",2024,6.0345477861e-05
"Michoacan","Tzitzio","illinois",2010,4e-04
"Michoacan","Tzitzio","illinois",2011,0.000544723392665
"Michoacan","Tzitzio","illinois",2012,0.00043379068796
"Michoacan","Tzitzio","illinois",2013,0.00044173405156
"Michoacan","Tzitzio","illinois",2014,0.000505169568585
"Michoacan","Tzitzio","illinois",2015,0.000468371887278499
"Michoacan","Tzitzio","illinois",2016,0.00056785917092561
"Michoacan","Tzitzio","illinois",2017,0.000447681012355996
"Michoacan","Tzitzio","illinois",2018,0.000516422226812642
"Michoacan","Tzitzio","illinois",2019,0.00063653723742839
"Michoacan","Tzitzio","illinois",2020,0.000428061831153389
"Michoacan","Tzitzio","illinois",2021,0.000592009472151554
"Michoacan","Tzitzio","illinois",2022,0.000371931564592115
"Michoacan","Tzitzio","illinois",2023,0.000488816667327
"Michoacan","Tzitzio","illinois",2024,0.000528022931282
"Michoacan","Uruapan","illinois",2010,0.0018
"Michoacan","Uruapan","illinois",2011,0.002018680808113
"Michoacan","Uruapan","illinois",2012,0.001960091256708
"Michoacan","Uruapan","illinois",2013,0.001570609961103
"Michoacan","Uruapan","illinois",2014,0.002031904264754
"Michoacan","Uruapan","illinois",2015,0.00205563217194452
"Michoacan","Uruapan","illinois",2016,0.00178244684207205
"Michoacan","Uruapan","illinois",2017,0.00185041485107145
"Michoacan","Uruapan","illinois",2018,0.0016230412842683
"Michoacan","Uruapan","illinois",2019,0.00167814362594757
"Michoacan","Uruapan","illinois",2020,0.00197384066587396
"Michoacan","Uruapan","illinois",2021,0.00188803020848334
"Michoacan","Uruapan","illinois",2022,0.0017356806347632
"Michoacan","Uruapan","illinois",2023,0.002655463517102
"Michoacan","Uruapan","illinois",2024,0.003153051218224
"Michoacan","Venustiano Carranza","illinois",2010,7e-04
"Michoacan","Venustiano Carranza","illinois",2011,0.000528702116411
"Michoacan","Venustiano Carranza","illinois",2012,0.000658719192828
"Michoacan","Venustiano Carranza","illinois",2013,0.000564437954771
"Michoacan","Venustiano Carranza","illinois",2014,0.000617429472715
"Michoacan","Venustiano Carranza","illinois",2015,0.000546433868491582
"Michoacan","Venustiano Carranza","illinois",2016,0.000536311439207521
"Michoacan","Venustiano Carranza","illinois",2017,0.000596908016474661
"Michoacan","Venustiano Carranza","illinois",2018,0.000590196830643019
"Michoacan","Venustiano Carranza","illinois",2019,0.00063653723742839
"Michoacan","Venustiano Carranza","illinois",2020,0.000428061831153389
"Michoacan","Venustiano Carranza","illinois",2021,0.00052800844813517
"Michoacan","Venustiano Carranza","illinois",2022,0.000309942970493429
"Michoacan","Venustiano Carranza","illinois",2023,0.000396337838373
"Michoacan","Venustiano Carranza","illinois",2024,0.000497850192351
"Michoacan","Villamar","illinois",2010,4e-04
"Michoacan","Villamar","illinois",2011,0.000336446801352
"Michoacan","Villamar","illinois",2012,0.000626586549275
"Michoacan","Villamar","illinois",2013,0.000392652490276
"Michoacan","Villamar","illinois",2014,0.000303101741151
"Michoacan","Villamar","illinois",2015,0.000351278915458874
"Michoacan","Villamar","illinois",2016,0.000488989841630387
"Michoacan","Villamar","illinois",2017,0.000373067510296663
"Michoacan","Villamar","illinois",2018,0.000309853336087585
"Michoacan","Villamar","illinois",2019,0.000303801863318095
"Michoacan","Villamar","illinois",2020,0.000499405469678954
"Michoacan","Villamar","illinois",2021,0.000416006656106498
"Michoacan","Villamar","illinois",2022,0.000268617241094305
"Michoacan","Villamar","illinois",2023,0.000343492793257
"Michoacan","Villamar","illinois",2024,0.000331900128234
"Michoacan","Vista Hermosa","illinois",2010,2e-04
"Michoacan","Vista Hermosa","illinois",2011,0.000224297867568
"Michoacan","Vista Hermosa","illinois",2012,0.000224928504868
"Michoacan","Vista Hermosa","illinois",2013,0.00022086702578
"Michoacan","Vista Hermosa","illinois",2014,0.000246971789086
"Michoacan","Vista Hermosa","illinois",2015,0.00023418594363925
"Michoacan","Vista Hermosa","illinois",2016,0.000236607987885671
"Michoacan","Vista Hermosa","illinois",2017,0.000134304303706799
"Michoacan","Vista Hermosa","illinois",2018,0.00016230412842683
"Michoacan","Vista Hermosa","illinois",2019,0.000202534575545397
"Michoacan","Vista Hermosa","illinois",2020,0.000166468489892984
"Michoacan","Vista Hermosa","illinois",2021,0.000256004096065537
"Michoacan","Vista Hermosa","illinois",2022,0.000185965782296058
"Michoacan","Vista Hermosa","illinois",2023,0.000105690090233
"Michoacan","Vista Hermosa","illinois",2024,0.000120690955722
"Michoacan","Yurecuaro","illinois",2010,5e-04
"Michoacan","Yurecuaro","illinois",2011,0.000448595735136
"Michoacan","Yurecuaro","illinois",2012,0.000289193791973
"Michoacan","Yurecuaro","illinois",2013,0.000380382099955
"Michoacan","Yurecuaro","illinois",2014,0.000426587635694
"Michoacan","Yurecuaro","illinois",2015,0.00048138221748068
"Michoacan","Yurecuaro","illinois",2016,0.0005994069026437
"Michoacan","Yurecuaro","illinois",2017,0.000358144809884797
"Michoacan","Yurecuaro","illinois",2018,0.000368873019151887
"Michoacan","Yurecuaro","illinois",2019,0.000448469417279093
"Michoacan","Yurecuaro","illinois",2020,0.000475624256837099
"Michoacan","Yurecuaro","illinois",2021,0.00036800588809421
"Michoacan","Yurecuaro","illinois",2022,0.000413257293991239
"Michoacan","Yurecuaro","illinois",2023,0.00014532387407
"Michoacan","Yurecuaro","illinois",2024,0.00037715923663
"Michoacan","Zacapu","illinois",2010,0.0014
"Michoacan","Zacapu","illinois",2011,0.001361808481664
"Michoacan","Zacapu","illinois",2012,0.001462035281643
"Michoacan","Zacapu","illinois",2013,0.001349742935323
"Michoacan","Zacapu","illinois",2014,0.001526734696169
"Michoacan","Zacapu","illinois",2015,0.00169134292628347
"Michoacan","Zacapu","illinois",2016,0.00148274339075021
"Michoacan","Zacapu","illinois",2017,0.00153703814242225
"Michoacan","Zacapu","illinois",2018,0.00120990350281819
"Michoacan","Zacapu","illinois",2019,0.00115734043168798
"Michoacan","Zacapu","illinois",2020,0.00149821640903686
"Michoacan","Zacapu","illinois",2021,0.00129602073633178
"Michoacan","Zacapu","illinois",2022,0.0013017604760724
"Michoacan","Zacapu","illinois",2023,0.00118901351512
"Michoacan","Zacapu","illinois",2024,0.001312514143471
"Michoacan","Zamora","illinois",2010,0.0022
"Michoacan","Zamora","illinois",2011,0.002467276543249
"Michoacan","Zamora","illinois",2012,0.002506346197102
"Michoacan","Zamora","illinois",2013,0.002613593138398
