"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Estado De Mexico","Naucalpan De Juarez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Estado De Mexico","Nextlalpan",2.09314912958036e-07,0,2.09033814354979e-07,0,6.76773044545408e-06,0,0,0,0,0,9.05096310217628e-07,0,0,2.85564279081321e-06,0,0,2.09033814354979e-07,0,0,0,4.79117579261698e-07,0,0,0,2.37439171052366e-07,0,0,0,2.00452862471052e-06,0,0,2.1694491660095e-07,6.75568241411233e-07,2.09314912958036e-07,0,2.41678408209332e-07,0,0,0,0,0,0,0,4.15123949399073e-06,2.1694491660095e-07,0,2.09033814354979e-07,0,0,0,0
"Estado De Mexico","Nezahualcoyotl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Estado De Mexico","Nicolas Romero",2.47756348613561e-06,0,2.01922125992839e-06,1.68130601149803e-06,9.95560065456675e-05,7.14776751894465e-06,6.55787898365381e-07,4.18348727313015e-07,4.18348727313015e-07,0,1.05315877077977e-05,0,1.32316393892759e-06,2.44298801364108e-05,3.86333975769152e-06,4.50712222564311e-07,0,2.22019743269979e-06,4.26259829558986e-07,0,1.82701500979767e-06,0,1.1265615625786e-06,1.55593106002048e-06,2.1694491660095e-07,1.13914471478405e-06,0,1.2913626408824e-06,5.99775374823119e-06,0,3.0813421054693e-06,2.03928787643914e-06,5.95012507083222e-06,1.37552292019271e-05,0,8.93227069417747e-07,1.52017679828323e-06,2.87146499530515e-06,1.96693088229364e-06,2.09033814354979e-07,2.22854134774827e-06,0,3.54491857884211e-06,3.86700186154247e-05,3.80241919154339e-06,0,1.06155347347295e-06,1.11073935808666e-06,0,2.6673843295127e-06,4.50712222564311e-07
"Estado De Mexico","Nopaltepec",2.09314912958036e-07,0,0,0,4.59332670290351e-06,0,0,0,0,0,0,0,0,1.77019912154104e-06,2.09033814354979e-07,4.79117579261698e-07,0,0,0,0,2.09314912958036e-07,0,0,2.09314912958036e-07,0,0,0,2.09314912958036e-07,1.09363587012119e-06,0,1.34761115707106e-06,0,8.97466306574713e-07,2.09033814354979e-07,0,0,0,4.54384087653316e-07,0,0,0,0,2.41678408209332e-07,1.76524597297851e-06,7.12317513157098e-07,0,0,0,0,0,2.09314912958036e-07
"Estado De Mexico","Ocoyoacac",0,0,2.09314912958036e-07,2.09314912958036e-07,1.27137731681906e-05,2.77379658538969e-06,0,2.09314912958036e-07,0,0,1.53699918764564e-06,0,0,2.94905623661624e-06,0,0,0,0,0,0,0,0,2.37439171052366e-07,0,0,2.09314912958036e-07,0,2.09033814354979e-07,0,0,1.53571790417212e-06,0,1.11102045668972e-06,1.53571790417212e-06,0,4.50993321167368e-07,0,0,1.99944609174438e-06,0,6.84193255062768e-07,0,2.37439171052366e-07,4.73635741814422e-06,9.08768175306633e-07,0,0,0,0,2.09033814354979e-07,0
"Estado De Mexico","Ocuilan",1.07837586283536e-06,0,4.46472985407345e-07,2.09314912958036e-07,0.000160884577866592,3.13830453306352e-06,2.09033814354979e-07,8.80643917212303e-07,0,0,5.78971494388483e-06,0,1.07865696143842e-06,6.33935453004228e-06,1.7539441042466e-06,2.37439171052366e-07,2.37439171052366e-07,2.1694491660095e-07,0,0,0,0,0,3.23851835499203e-06,9.37740904071981e-07,1.56540454434303e-06,0,2.1694491660095e-07,1.35185039422803e-06,0,1.11073935808666e-06,4.2597873095593e-07,3.2659287016808e-06,2.10598069789053e-05,0,2.86679294534568e-06,2.09314912958036e-07,6.20410553264394e-06,7.46310985313689e-06,0,7.64725846168404e-06,0,9.47711570905327e-06,9.84698396972826e-06,8.9774740517777e-07,0,8.72451716363275e-07,1.71503270391267e-05,0,3.17023521551231e-06,0
"Estado De Mexico","Otumba",1.13914471478405e-06,0,2.00311795683339e-06,2.70326797565355e-06,3.58974790931232e-05,1.12628046397554e-06,2.09033814354979e-07,0,2.41678408209332e-07,0,2.44915812943823e-06,0,9.258716632721e-07,1.33014313294953e-05,8.72732814966331e-07,2.09314912958036e-07,4.33889833201901e-07,0,0,0,2.1694491660095e-07,0,0,0,1.7738761614919e-06,2.41678408209332e-07,0,0,2.45806941655466e-06,0,1.71423170395544e-06,1.17518007512435e-06,3.52810136434155e-06,6.55787898365381e-07,0,0,8.44608556872001e-07,2.41678408209332e-07,1.08232882652742e-06,0,4.46754084010402e-07,0,6.60027135522347e-07,1.17836451128276e-05,7.5747412599092e-06,0,9.05096310217628e-07,6.5974603691929e-07,0,4.46472985407345e-07,2.09033814354979e-07
"Estado De Mexico","Otzoloapan",1.13829624411303e-06,0,2.27744095889707e-06,4.50712222564311e-07,2.81459352737497e-05,6.63417902008296e-07,2.09033814354979e-07,2.1694491660095e-07,0,0,3.3893510809325e-05,0,0,8.37075880889315e-06,3.68171629002531e-06,4.18067628709958e-07,0,0,0,0,0,0,0,1.11865046033263e-06,0,2.41678408209332e-07,0,1.39651076821987e-06,3.28218371897525e-06,0,4.74878342104732e-07,8.72732814966331e-07,8.6482171272036e-07,5.7071809037349e-06,0,4.46472985407345e-07,2.09033814354979e-07,1.26351948139113e-06,4.2597873095593e-07,0,4.65324708418117e-06,0,2.09033814354979e-07,4.84955174365543e-05,2.42174778274946e-06,0,1.11102045668972e-06,8.76690953520241e-07,0,1.99576905179353e-06,0
"Estado De Mexico","Otzolotepec",2.37439171052366e-07,0,9.01424445128622e-07,2.1694491660095e-07,2.24757723319763e-05,2.41678408209332e-07,0,1.30266968447617e-06,0,0,4.18348727313015e-07,0,0,4.87627471861873e-06,2.41678408209332e-07,2.09314912958036e-07,0,0,0,0,6.96062495862649e-07,0,0,0,0,0,0,4.54384087653316e-07,8.9774740517777e-07,7.25035224627997e-07,1.13462437902402e-06,2.1694491660095e-07,1.50435459379129e-06,3.85075660548608e-06,0,0,0,1.30266968447617e-06,1.356089631385e-06,0,5.24543756131803e-06,2.09314912958036e-07,6.88432492219734e-07,1.27266136612247e-05,2.41678408209332e-07,0,2.1694491660095e-07,4.33889833201901e-07,0,1.08148553071825e-06,0
"Estado De Mexico","Ozumba",0,0,7.82150568772693e-06,1.95167087500781e-06,4.73851649717742e-05,1.59352880243736e-06,0,2.39503419253226e-06,0,0,1.33107504117356e-06,4.83356816418664e-07,0,8.0182562916331e-06,4.54384087653316e-07,0,6.88151393616677e-07,4.33889833201901e-07,6.91823258705682e-07,0,2.64999974294418e-06,0,2.37439171052366e-07,4.93491381642287e-06,0,2.41678408209332e-07,2.09314912958036e-07,4.18629825916072e-07,1.53275995048868e-06,0,1.36032886854196e-06,2.09314912958036e-07,1.63904239121096e-05,4.20014428000138e-06,0,2.89295425976519e-06,0,2.01159643114732e-06,4.2597873095593e-07,0,2.09314912958036e-07,0,1.08944070051895e-05,1.63437598498088e-05,1.22954021110818e-05,0,2.37439171052366e-07,1.17150821003534e-06,0,2.09033814354979e-07,2.09314912958036e-07
"Estado De Mexico","Papalotla",0,0,0,0,3.10890416635752e-06,0,0,2.37439171052366e-07,0,0,2.37439171052366e-07,0,0,6.88151393616677e-07,6.83912156459711e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55506799762324e-07,2.09314912958036e-07,0,0,0,0,0,0,0,0,0,1.08600586647828e-06,0,0,0,2.09033814354979e-07,0,0,0
"Estado De Mexico","Polotitlan",6.60308234125404e-07,0,2.41678408209332e-07,3.15074114593137e-06,1.43478750819034e-05,4.18348727313015e-07,4.18629825916072e-07,0,0,0,1.08676693969568e-05,0,0,1.04573126898101e-06,6.75568241411233e-07,2.41678408209332e-07,2.1694491660095e-07,2.09314912958036e-07,2.37439171052366e-07,0,6.67938237768318e-07,0,0,2.09033814354979e-07,0,0,0,0,9.34350137586032e-07,0,9.49756684209464e-07,0,0,1.52541104544882e-06,0,1.72129951039224e-06,4.2597873095593e-07,1.78645413883549e-06,2.09033814354979e-07,0,9.34350137586032e-07,0,4.83356816418664e-07,8.50345516075286e-06,1.13419156622152e-06,0,4.18067628709958e-07,0,0,0,0
"Estado De Mexico","Rayon",0,0,0,0,1.32683580401659e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09314912958036e-07,0,0,0,0,0,0,0,0,0,0,0,0,6.55506799762324e-07,0,0,0,0,0,2.09033814354979e-07,0,0,4.83356816418664e-07,1.99477404178491e-06,0,0,2.09033814354979e-07,0,0,0,0
"Estado De Mexico","San Antonio La Isla",2.37439171052366e-07,0,4.79117579261698e-07,2.41678408209332e-07,4.92502779042993e-06,2.41678408209332e-07,0,0,0,0,0,0,0,1.56116530718607e-06,8.36416356022973e-07,2.37439171052366e-07,0,2.09033814354979e-07,0,0,0,0,4.50993321167368e-07,0,0,0,0,0,0,0,4.18348727313015e-07,0,6.27101443064937e-07,1.27030618922487e-06,0,2.09033814354979e-07,2.09033814354979e-07,0,8.3669745462603e-07,0,4.46472985407345e-07,0,1.11808308826467e-06,3.52046618583679e-06,0,0,0,0,0,2.37439171052366e-07,0
"Estado De Mexico","San Felipe Del Progreso",1.91856584652315e-05,0,1.09783452784504e-05,2.00791939119647e-06,0.000344109443687751,1.58122291113491e-05,3.81048718285066e-06,3.60627570467606e-06,1.78121989166991e-06,0,3.39581249396728e-05,2.1694491660095e-07,2.12354493461026e-06,8.99667080177917e-05,1.08124262405005e-05,8.3669745462603e-07,2.4338981221524e-06,2.17667860805418e-06,1.32400723473676e-06,0,6.14714827991156e-06,1.58518488738888e-06,3.16684444902636e-06,4.08934624762982e-06,2.89676068411965e-06,6.47771979816391e-06,0,3.78970665493434e-06,3.56407023132359e-05,2.09314912958036e-07,1.51269180990102e-05,3.74956144184067e-06,0.000232981776554627,3.90401574226092e-05,0,6.45808599445566e-06,2.39630555459736e-06,5.84824350043895e-06,7.30737034817044e-06,0,2.38975758987578e-05,0,1.53838428462136e-05,0.000134719210225475,4.80122407664753e-05,0,3.09236287559816e-06,9.38309182764336e-06,0,7.85530386887079e-06,9.2982980182601e-07
"Estado De Mexico","San Jose Del Rincon",2.41678408209332e-07,0,1.1914350924188e-06,0,3.83294063409359e-06,0,0,0,0,0,7.2079598747103e-07,0,0,1.18719585526183e-06,0,0,0,0,2.37439171052366e-07,0,0,0,0,0,0,2.41678408209332e-07,0,2.41678408209332e-07,0,0,2.41678408209332e-07,0,2.41678408209332e-07,2.41678408209332e-07,0,2.37439171052366e-07,0,0,4.83356816418664e-07,0,0,0,2.37439171052366e-07,7.2079598747103e-07,4.74878342104732e-07,0,0,0,0,0,0
"Estado De Mexico","San Martin De Las Piramides",0,0,4.74878342104732e-07,2.41678408209332e-07,1.58770788834149e-05,4.58623324810283e-07,0,0,0,0,1.28317044003338e-06,0,0,1.93005222614416e-06,0,0,2.41678408209332e-07,6.55787898365381e-07,0,0,2.09314912958036e-07,0,0,0,6.55787898365381e-07,0,0,0,1.26267618558196e-06,0,2.54273695773244e-06,2.37439171052366e-07,6.55787898365381e-07,4.18629825916072e-07,0,2.09033814354979e-07,2.37439171052366e-07,0,0,0,0,0,0,1.98375327165605e-06,1.146207346359e-06,0,0,0,0,6.55787898365381e-07,0
"Estado De Mexico","San Mateo Atenco",0,0,6.83912156459711e-07,0,1.85995612580249e-05,1.57642531447189e-06,0,4.18629825916072e-07,0,0,3.06551990097736e-06,0,2.09033814354979e-07,7.99437127069574e-06,1.11441122317566e-06,0,6.35574742517022e-07,4.18348727313015e-07,2.09314912958036e-07,0,0,0,0,4.50712222564311e-07,2.1694491660095e-07,0,0,4.50712222564311e-07,2.09314912958036e-07,0,1.35213149283109e-06,2.09033814354979e-07,6.43204746159937e-07,1.17518007512435e-06,0,6.55787898365381e-07,4.50712222564311e-07,1.7738761614919e-06,0,0,0,0,1.76524597297851e-06,4.20918495152143e-06,9.2982980182601e-07,0,0,4.33889833201901e-07,0,4.33889833201901e-07,0
"Estado De Mexico","San Simon De Guerrero",1.17150821003534e-06,0,2.09314912958036e-07,0,2.07181375194871e-05,1.84368568496063e-06,2.1694491660095e-07,4.26259829558986e-07,0,0,1.74970486708963e-06,0,0,9.2569009169401e-06,4.79117579261698e-07,0,2.09314912958036e-07,0,4.50712222564311e-07,0,0,0,4.58623324810283e-07,2.09314912958036e-07,0,4.50993321167368e-07,0,0,1.34350647917955e-06,0,9.41980141228947e-07,0,1.28373263723949e-06,7.8531689398644e-06,0,0,0,0,1.96820699090531e-06,0,2.1694491660095e-07,0,2.36394205934607e-06,1.93575478234742e-05,1.17518007512435e-06,0,4.58623324810283e-07,6.63417902008296e-07,0,1.11413012457261e-06,0
"Estado De Mexico","Santo Tomas",2.87570423246212e-06,4.58623324810283e-07,7.43073268959387e-06,2.09033814354979e-07,2.68087561846069e-05,6.88432492219734e-07,0,8.80362818609246e-07,0,0,9.94815162871597e-06,0,0,9.27230746356353e-06,3.76158757170185e-06,4.46754084010402e-07,0,0,2.09033814354979e-07,0,4.58623324810283e-07,0,6.55506799762324e-07,2.41678408209332e-07,0,0,0,2.1694491660095e-07,1.71338840814627e-06,0,9.37740904071981e-07,4.33889833201901e-07,6.35293643913965e-07,8.12425146166304e-06,0,6.35293643913965e-07,2.41678408209332e-07,4.33889833201901e-07,3.5733239355395e-06,0,0,0,1.97004055017653e-06,3.16974675160935e-05,8.84602055766212e-07,0,8.84602055766212e-07,1.54830105637756e-06,0,2.15603263940331e-06,0
"Estado De Mexico","Soyaniquilpan De Juarez",0,0,4.46472985407345e-07,0,1.06772901032569e-05,2.41678408209332e-07,0,0,0,0,2.15331006091376e-05,0,1.78969836598384e-06,1.93372409123317e-06,2.1694491660095e-07,2.09033814354979e-07,4.26259829558986e-07,2.1694491660095e-07,0,0,4.83356816418664e-07,0,1.27877948867696e-06,0,2.09033814354979e-07,0,0,0,4.58623324810283e-07,0,0,9.49756684209464e-07,8.52238560514916e-07,1.13829624411303e-06,0,6.88151393616677e-07,0,0,4.18067628709958e-07,0,2.04000178784471e-06,0,2.72619398466987e-06,4.22755462669015e-06,4.26259829558986e-07,0,0,6.35293643913965e-07,0,2.09314912958036e-07,0
"Estado De Mexico","Sultepec",1.6480015634918e-05,0,4.8590366713878e-06,1.04601236758407e-06,0.0001057265577106,5.67013500880044e-06,1.26295728418502e-06,8.55929319393486e-06,0,0,1.06186335902778e-05,1.49672459014838e-06,4.18348727313015e-07,0.00012706349018417,0.0002886850935318,6.63417902008296e-07,2.09314912958036e-07,3.01313817398644e-05,8.69060949877326e-07,0,1.28317044003338e-06,0,2.4538301793977e-06,4.83896324966675e-06,3.4468330830796e-06,1.30295078307923e-06,0,2.09314912958036e-07,2.16749139719653e-06,0,2.91443154415307e-06,9.08768175306633e-07,6.18800597643224e-06,6.46976025658326e-05,0,3.43073443757398e-05,4.18629825916072e-07,1.0941980673273e-06,3.56233504404826e-05,0,2.25779517511668e-06,0,2.80942562970894e-05,6.70778961192746e-05,6.7405861010981e-06,0,1.16292974325847e-05,4.54710537481363e-06,4.41313623291027e-06,4.89309710798114e-06,2.09033814354979e-07
"Estado De Mexico","Tecamac",2.38810817888649e-06,0,3.2115048230182e-06,1.59437727310838e-06,7.4804745680671e-05,2.23617135139119e-06,4.18067628709958e-07,2.1694491660095e-07,0,0,1.12638201232661e-05,0,4.79117579261698e-07,2.64360717630395e-05,6.68322311190564e-06,9.01705543731679e-07,1.13886361618099e-06,4.58623324810283e-07,2.09033814354979e-07,0,4.50993321167368e-07,0,2.2238692977888e-06,1.87604918021192e-06,6.63699000611352e-07,2.2495977994058e-06,0,0,4.61410205595798e-06,0,4.45057708626585e-06,2.0103151476738e-06,6.9490713865387e-06,9.87791072042327e-06,0,2.3688952079086e-06,1.04629346618712e-06,1.40980319775027e-05,2.36422315794912e-06,2.09314912958036e-07,2.52307750566031e-06,0,2.17512140083945e-06,3.91831743014839e-05,9.57375453885108e-06,0,3.09603991554902e-06,1.40922847969076e-06,0,2.28139909745098e-06,2.1694491660095e-07
"Estado De Mexico","Tejupilco",1.83446166094303e-05,2.37439171052366e-07,6.13047242988675e-06,1.032494964992e-05,0.000186058836448226,1.38756375967914e-05,1.8897776286469e-06,2.62511453713635e-06,2.76759297657936e-06,0,5.03280275209885e-05,6.43204746159937e-07,2.13625229635746e-06,0.000306287612762344,1.8759320976312e-05,2.85577217521681e-06,5.22566239313403e-06,7.85330349912985e-06,8.61129006457914e-06,4.18629825916072e-07,9.59189278179604e-06,6.91823258705682e-07,1.5667894782839e-05,4.03675386957471e-06,4.66611650985152e-06,3.61020776655082e-06,0,1.88710641842386e-05,1.53984201936349e-05,2.09314912958036e-07,1.13595084345727e-05,2.87937609755112e-06,2.186496939806e-05,0.000243264838989383,0,9.76808536826449e-06,2.48791628479444e-05,2.60674486196762e-06,6.80391609201529e-06,0,1.82143004894623e-05,0,2.22220952985634e-05,0.00282775861652343,6.12948259473998e-06,0,9.06834210536606e-05,3.49150380679513e-06,2.09033814354979e-07,0.000156211454438936,2.37439171052366e-07
"Estado De Mexico","Temamatla",2.37439171052366e-07,0,0,0,3.04869751161495e-06,4.83356816418664e-07,0,0,0,0,4.54384087653316e-07,0,0,2.41678408209332e-07,0,0,0,0,0,0,0,0,4.26259829558986e-07,0,0,0,0,0,2.09314912958036e-07,0,0,0,8.69342048480383e-07,2.37439171052366e-07,0,0,0,2.09033814354979e-07,0,0,0,0,0,1.08204772792437e-06,1.60554458257485e-06,0,0,0,0,2.09033814354979e-07,0
"Estado De Mexico","Temascalapa",0,0,6.71329004254267e-07,0,2.80290402245646e-05,2.41678408209332e-07,2.41678408209332e-07,2.1694491660095e-07,0,0,1.40470814393074e-06,0,0,3.92623176094436e-06,1.54491028989162e-06,1.20415280388969e-06,2.09033814354979e-07,2.09033814354979e-07,0,0,0,0,0,0,4.2597873095593e-07,2.1694491660095e-07,0,4.50993321167368e-07,8.69342048480383e-07,0,1.11413012457261e-06,0,1.57246717591799e-06,1.28740967719034e-06,0,0,6.27101443064937e-07,8.36978553229087e-07,2.41678408209332e-07,0,2.09033814354979e-07,0,2.41678408209332e-07,6.1504096619939e-06,2.278952331716e-05,0,0,0,0,1.11780198966161e-06,0
"Estado De Mexico","Temascalcingo",3.58271282742657e-05,0,4.76023869219827e-06,9.01138171663718e-07,0.000161000844099628,7.36344624834235e-06,1.50830755748335e-06,8.6877985127427e-07,0,0,2.74775320807116e-05,0,1.32316393892759e-06,0.000173133333664671,4.82319394489525e-05,4.99244361608505e-06,6.9911894647156e-06,3.51184117218525e-06,3.79705555997419e-06,0,2.13908604049914e-06,0,6.21243321854778e-05,4.51897594185745e-06,7.00301733019615e-07,6.91485528649269e-06,0,1.15920116119966e-05,9.9420806885816e-06,0,3.65982503598849e-06,5.17448274161978e-06,1.03891281115083e-05,2.28842265398664e-05,0,1.72361407674603e-05,2.52563346976698e-06,1.55664497142604e-06,1.93824442699319e-06,0,2.76098409679168e-05,2.41678408209332e-07,7.71509512006952e-06,0.000120386493843925,1.55805563930317e-06,0,1.8186465621031e-05,9.67524446939126e-06,2.37439171052366e-07,0.000158077281653311,4.79117579261698e-07
"Estado De Mexico","Temascaltepec",6.69296259856097e-06,0,6.18303023783283e-06,1.08833659639285e-05,0.000138790960266437,1.64914451998339e-05,2.64858184154147e-06,3.04163488003999e-06,2.09033814354979e-07,0,5.29686891618816e-06,0,0,3.71583457374494e-05,6.19944383240816e-06,1.55282139213759e-06,2.41678408209332e-07,1.55197292146657e-06,1.81019262043526e-06,0,6.35293643913965e-07,0,2.17129264668914e-06,4.54384087653316e-07,8.36135257419917e-07,6.27382541667994e-07,0,8.69060949877326e-07,1.00441262134875e-05,0,9.94802018564864e-06,9.30110900429066e-07,8.71264586416914e-06,1.8297957293676e-05,0,3.12657502639095e-06,2.22543167986538e-06,8.76972052123298e-07,9.78095479393484e-06,2.09314912958036e-07,3.1137056007206e-06,2.37439171052366e-07,5.32302880262913e-06,0.000118368438639682,2.94961843382236e-06,0,3.85966789260251e-06,3.7286567043826e-06,0,1.9004650347793e-05,4.46754084010402e-07
"Estado De Mexico","Temoaya",6.5974603691929e-07,0,1.08939663296422e-06,6.35012545310909e-07,2.45953605560111e-05,1.11865046033263e-06,2.1694491660095e-07,1.10678121953275e-06,2.09033814354979e-07,0,2.94170733157639e-06,0,0,1.15823981911768e-05,2.90566679637424e-06,0,8.60149662760887e-07,2.09314912958036e-07,0,0,1.08967773156728e-06,0,7.25035224627997e-07,4.46472985407345e-07,0,4.18067628709958e-07,0,0,2.03972068924165e-06,2.09033814354979e-07,2.18430861169709e-06,4.50993321167368e-07,4.9747915992052e-06,4.66187727269455e-06,0,9.01424445128622e-07,4.18348727313015e-07,6.27382541667994e-07,6.67938237768318e-07,0,9.41980141228947e-07,0,7.16556750314064e-07,7.5247205729162e-06,6.71329004254267e-07,0,1.74546562993266e-06,4.29666221882546e-06,0,1.14338395194101e-06,0
"Estado De Mexico","Tenancingo",4.16282763618755e-06,0,6.72660737728579e-06,1.38421388947933e-06,0.000266048623366142,5.83012410064755e-06,4.46472985407345e-07,0.000125279363015467,2.37439171052366e-07,0,1.73261938073921e-05,0,6.16662350633893e-06,8.99696028048784e-05,4.63347191599717e-06,1.58165956163748e-06,3.21531642223451e-06,6.10827068199969e-06,6.35012545310909e-07,0,5.66407256209595e-06,6.35012545310909e-07,2.51840545570084e-06,4.32040070042522e-06,6.88151393616677e-07,7.26735594745893e-06,0,8.52519659117973e-07,9.24459368847586e-06,0,6.28042066534335e-06,3.14989267526035e-06,2.39794628488155e-05,2.40283401301685e-05,0,5.08107447067859e-06,1.32344503753064e-06,2.36394205934607e-06,4.44181288092528e-05,0,8.16028682200334e-06,2.09033814354979e-07,4.57467592913173e-06,4.46232549844883e-05,1.70528002539281e-05,0,3.330802231521e-06,5.5931177423977e-06,2.37439171052366e-07,6.18205407097779e-06,0
"Estado De Mexico","Tenango Del Aire",0,0,0,0,6.46980352105609e-06,0,0,0,0,0,4.46754084010402e-07,0,0,3.96171009894039e-06,2.1694491660095e-07,0,0,0,4.18348727313015e-07,0,0,0,0,1.08939663296422e-06,0,0,0,0,2.41678408209332e-07,0,0,0,4.18629825916072e-07,0,0,2.09033814354979e-07,2.09314912958036e-07,0,0,0,0,2.09314912958036e-07,4.33889833201901e-07,1.1717893086384e-06,0,0,0,0,0,0,0
"Estado De Mexico","Tenango Del Valle",1.53671291418074e-06,0,8.6482171272036e-07,3.73656780662857e-06,7.23565133953107e-05,1.22715394199403e-05,4.18348727313015e-07,2.92884308076788e-06,0,0,5.44316950694109e-06,0,3.88241816940396e-06,4.53904014820829e-05,1.80228151818928e-06,4.18348727313015e-07,1.06946457571892e-06,4.94242810395391e-06,2.41678408209332e-07,0,8.44889655475058e-07,2.37439171052366e-07,1.07441772428145e-06,3.1431059674266e-06,6.27663640271051e-07,1.54067105273465e-06,0,2.1694491660095e-07,3.00814181551462e-06,2.1694491660095e-07,2.17285502876572e-06,1.60059143401232e-06,2.22119244270841e-06,7.71565731727564e-06,0,3.36408188645124e-05,6.35293643913965e-07,1.11441122317566e-06,2.61370489485503e-05,2.09314912958036e-07,1.29213739848726e-05,0,3.09025339258574e-06,2.20233838675173e-05,3.52781509087665e-06,0,1.09363587012119e-06,1.33163723837967e-06,0,2.1393671391022e-06,2.09314912958036e-07
"Estado De Mexico","Teoloyucan",2.37439171052366e-07,0,2.9494838745569e-06,1.99534141385287e-06,4.76149936130224e-05,1.79832337963537e-06,0,0,2.41651353558387e-06,0,2.71133079209897e-06,0,2.37439171052366e-07,1.167060821304e-05,7.54434731117311e-06,4.33889833201901e-07,2.0163978655104e-06,8.76972052123298e-07,4.2597873095593e-07,0,1.55777454070012e-06,2.41678408209332e-07,8.69060949877326e-07,9.05096310217628e-07,2.37439171052366e-07,1.36371963502791e-06,0,0,2.50371282048297e-06,0,1.34817852913902e-06,2.03165787279623e-06,5.18495498283426e-06,4.23646073894474e-06,0,2.37439171052366e-07,8.73013913569388e-07,4.2597873095593e-07,4.26259829558986e-07,0,1.78234946094398e-06,0,1.75281453497252e-06,2.42823054957099e-05,2.8680742288192e-06,0,0,4.18348727313015e-07,0,1.28288934143032e-06,0
"Estado De Mexico","Teotihuacan",0,0,2.37439171052366e-07,0,2.64213843026835e-05,2.01978863199635e-06,2.09314912958036e-07,0,0,0,1.359761496474e-06,0,2.09314912958036e-07,7.11880471158773e-06,1.83944644780366e-06,4.18067628709958e-07,0,1.34422039058512e-06,2.41678408209332e-07,0,2.09314912958036e-07,0,1.98742513674505e-06,2.1694491660095e-07,2.1694491660095e-07,0,0,0,4.33889833201901e-07,2.37439171052366e-07,2.64717117366434e-06,8.64540614117303e-07,1.13857734271608e-06,1.7704802201441e-06,0,1.04545017037795e-06,2.1694491660095e-07,1.10678121953275e-06,4.79117579261698e-07,0,8.77253150726354e-07,0,2.1694491660095e-07,1.07964266734452e-05,2.6545200787042e-06,2.09033814354979e-07,8.80362818609246e-07,4.2597873095593e-07,0,6.4292364755688e-07,0
"Estado De Mexico","Tepetlaoxtoc",6.35293643913965e-07,0,6.67938237768318e-07,6.63417902008296e-07,3.72438431085145e-05,4.54384087653316e-07,0,4.18348727313015e-07,0,0,1.13857734271608e-06,0,0,5.15302430038547e-06,2.41678408209332e-07,0,0,4.74878342104732e-07,0,0,0,0,0,2.1694491660095e-07,0,0,0,0,4.46472985407345e-07,0,4.46472985407345e-07,7.2079598747103e-07,2.84333556234897e-06,6.43204746159937e-07,0,0,4.83356816418664e-07,2.1694491660095e-07,4.79117579261698e-07,0,4.54384087653316e-07,0,4.26259829558986e-07,5.70845183748473e-06,4.83356816418664e-07,0,0,8.76690953520241e-07,0,0,2.09033814354979e-07
"Estado De Mexico","Tepetlixpa",0,0,8.02347169564511e-06,2.41678408209332e-07,4.83990753022631e-05,9.05096310217628e-07,6.27382541667994e-07,2.09314912958036e-07,0,0,4.35703425605921e-06,0,0,1.21034978613714e-05,1.81881763408679e-06,0,2.37439171052366e-07,0,4.18629825916072e-07,0,5.08050709861063e-06,0,4.58623324810283e-07,2.00296624263394e-06,0,0,0,0,4.2597873095593e-07,0,4.11097007135531e-06,8.9774740517777e-07,1.68809746008006e-05,2.1754024994425e-06,0,4.50993321167368e-07,0,9.05096310217628e-07,2.09314912958036e-07,0,4.18067628709958e-07,0,4.18629825916072e-07,1.08254047794423e-05,2.45424583726621e-06,0,2.09033814354979e-07,7.12317513157098e-07,0,2.37439171052366e-07,0
