date,year,quarter,mx_state,mx_muni,mx_state_norm,mx_muni_norm,remit_musd
2017-01-01,2017,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,15.665355
2017-04-01,2017,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,15.892161
2017-07-01,2017,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,16.556775
2017-10-01,2017,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,16.01812
2018-01-01,2018,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,14.565259
2018-04-01,2018,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,19.493053
2018-07-01,2018,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,18.356073
2018-10-01,2018,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,18.847093
2019-01-01,2019,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,15.658748
2019-04-01,2019,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,18.83643
2019-07-01,2019,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,21.100487
2019-10-01,2019,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,16.904977
2020-01-01,2020,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,19.135696
2020-04-01,2020,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,17.788196
2020-07-01,2020,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,21.394431
2020-10-01,2020,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,20.824658
2021-01-01,2021,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,19.543098
2021-04-01,2021,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,23.486006
2021-07-01,2021,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,25.2544
2021-10-01,2021,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,25.460571
2022-01-01,2022,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,21.823267
2022-04-01,2022,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,25.838595
2022-07-01,2022,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,29.334575
2022-10-01,2022,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,25.842292
2023-01-01,2023,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,25.091474
2023-04-01,2023,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,30.52096
2023-07-01,2023,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,35.814498
2023-10-01,2023,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,32.577582
2024-01-01,2024,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,27.403301
2024-04-01,2024,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,38.841271
2024-07-01,2024,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,42.283382
2024-10-01,2024,4,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,39.804691
2025-01-01,2025,1,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,36.838403
2025-04-01,2025,2,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,41.968218
2025-07-01,2025,3,Oaxaca,Miahuatlán de Porfirio Díaz,oaxaca,miahuatlan de porfirio diaz,48.438603
2013-01-01,2013,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2013-04-01,2013,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2013-07-01,2013,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.131115
2013-10-01,2013,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2014-01-01,2014,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000325
2014-04-01,2014,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000318
2014-07-01,2014,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000118
2014-10-01,2014,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,6.9e-05
2015-01-01,2015,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,6.8e-05
2015-04-01,2015,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2015-07-01,2015,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2015-10-01,2015,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000146
2016-01-01,2016,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2016-04-01,2016,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000235
2016-07-01,2016,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000488
2016-10-01,2016,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000757
2017-01-01,2017,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000476
2017-04-01,2017,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000433
2017-07-01,2017,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000172
2017-10-01,2017,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000173
2018-01-01,2018,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.00022
2018-04-01,2018,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,2.7e-05
2018-07-01,2018,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2018-10-01,2018,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000299
2019-01-01,2019,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2019-04-01,2019,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.005405
2019-07-01,2019,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.010907
2019-10-01,2019,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.007262
2020-01-01,2020,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.221084
2020-04-01,2020,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.006421
2020-07-01,2020,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.014143
2020-10-01,2020,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.011373
2021-01-01,2021,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.008571
2021-04-01,2021,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.028583
2021-07-01,2021,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.027334
2021-10-01,2021,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.032763
2022-01-01,2022,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.050057
2022-04-01,2022,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.055783
2022-07-01,2022,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2022-10-01,2022,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2023-01-01,2023,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2023-04-01,2023,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2023-07-01,2023,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2023-10-01,2023,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.004433
2024-01-01,2024,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0025
2024-04-01,2024,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.001342
2024-07-01,2024,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.000679
2024-10-01,2024,4,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.001275
2025-01-01,2025,1,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2025-04-01,2025,2,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2025-07-01,2025,3,Oaxaca,Mixistlán de la Reforma,oaxaca,mixistlan de la reforma,0.0
2013-01-01,2013,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2013-04-01,2013,2,Oaxaca,Monjas,oaxaca,monjas,0.0
2013-07-01,2013,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2013-10-01,2013,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2014-01-01,2014,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2014-04-01,2014,2,Oaxaca,Monjas,oaxaca,monjas,0.0
2014-07-01,2014,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2014-10-01,2014,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2015-01-01,2015,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2015-04-01,2015,2,Oaxaca,Monjas,oaxaca,monjas,0.0
2015-07-01,2015,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2015-10-01,2015,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2016-01-01,2016,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2016-04-01,2016,2,Oaxaca,Monjas,oaxaca,monjas,0.0
2016-07-01,2016,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2016-10-01,2016,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2017-01-01,2017,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2017-04-01,2017,2,Oaxaca,Monjas,oaxaca,monjas,0.0
2017-07-01,2017,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2017-10-01,2017,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2018-01-01,2018,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2018-04-01,2018,2,Oaxaca,Monjas,oaxaca,monjas,0.002102
2018-07-01,2018,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2018-10-01,2018,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2019-01-01,2019,1,Oaxaca,Monjas,oaxaca,monjas,0.000196
2019-04-01,2019,2,Oaxaca,Monjas,oaxaca,monjas,0.001971
2019-07-01,2019,3,Oaxaca,Monjas,oaxaca,monjas,0.015916
2019-10-01,2019,4,Oaxaca,Monjas,oaxaca,monjas,0.01195
2020-01-01,2020,1,Oaxaca,Monjas,oaxaca,monjas,0.015745
2020-04-01,2020,2,Oaxaca,Monjas,oaxaca,monjas,0.007932
2020-07-01,2020,3,Oaxaca,Monjas,oaxaca,monjas,0.014058
2020-10-01,2020,4,Oaxaca,Monjas,oaxaca,monjas,0.012737
2021-01-01,2021,1,Oaxaca,Monjas,oaxaca,monjas,0.011583
2021-04-01,2021,2,Oaxaca,Monjas,oaxaca,monjas,0.051992
2021-07-01,2021,3,Oaxaca,Monjas,oaxaca,monjas,0.049707
2021-10-01,2021,4,Oaxaca,Monjas,oaxaca,monjas,0.063556
2022-01-01,2022,1,Oaxaca,Monjas,oaxaca,monjas,0.073908
2022-04-01,2022,2,Oaxaca,Monjas,oaxaca,monjas,0.100734
2022-07-01,2022,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2022-10-01,2022,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2023-01-01,2023,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2023-04-01,2023,2,Oaxaca,Monjas,oaxaca,monjas,0.000352
2023-07-01,2023,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2023-10-01,2023,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2024-01-01,2024,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2024-04-01,2024,2,Oaxaca,Monjas,oaxaca,monjas,0.0
2024-07-01,2024,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2024-10-01,2024,4,Oaxaca,Monjas,oaxaca,monjas,0.0
2025-01-01,2025,1,Oaxaca,Monjas,oaxaca,monjas,0.0
2025-04-01,2025,2,Oaxaca,Monjas,oaxaca,monjas,0.0
2025-07-01,2025,3,Oaxaca,Monjas,oaxaca,monjas,0.0
2013-01-01,2013,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2013-04-01,2013,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2013-07-01,2013,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2013-10-01,2013,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2014-01-01,2014,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2014-04-01,2014,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.01548
2014-07-01,2014,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2014-10-01,2014,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2015-01-01,2015,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2015-04-01,2015,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2015-07-01,2015,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2015-10-01,2015,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2016-01-01,2016,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2016-04-01,2016,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2016-07-01,2016,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2016-10-01,2016,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2017-01-01,2017,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2017-04-01,2017,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2017-07-01,2017,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2017-10-01,2017,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2018-01-01,2018,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.000113
2018-04-01,2018,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.000326
2018-07-01,2018,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.000235
2018-10-01,2018,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.000515
2019-01-01,2019,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.001025
2019-04-01,2019,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.000458
2019-07-01,2019,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.007447
2019-10-01,2019,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.008498
2020-01-01,2020,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.005566
2020-04-01,2020,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.00145
2020-07-01,2020,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.009685
2020-10-01,2020,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.008479
2021-01-01,2021,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.008647
2021-04-01,2021,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.018766
2021-07-01,2021,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.029325
2021-10-01,2021,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.024869
2022-01-01,2022,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.019502
2022-04-01,2022,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.033971
2022-07-01,2022,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2022-10-01,2022,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2023-01-01,2023,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2023-04-01,2023,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.159857
2023-07-01,2023,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2023-10-01,2023,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2024-01-01,2024,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2024-04-01,2024,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2024-07-01,2024,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2024-10-01,2024,4,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2025-01-01,2025,1,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2025-04-01,2025,2,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2025-07-01,2025,3,Oaxaca,Mártires de Tacubaya,oaxaca,martires de tacubaya,0.0
2013-01-01,2013,1,Oaxaca,Natividad,oaxaca,natividad,0.038923
2013-04-01,2013,2,Oaxaca,Natividad,oaxaca,natividad,0.0548
2013-07-01,2013,3,Oaxaca,Natividad,oaxaca,natividad,0.060556
2013-10-01,2013,4,Oaxaca,Natividad,oaxaca,natividad,0.037495
2014-01-01,2014,1,Oaxaca,Natividad,oaxaca,natividad,0.03381
2014-04-01,2014,2,Oaxaca,Natividad,oaxaca,natividad,0.040994
2014-07-01,2014,3,Oaxaca,Natividad,oaxaca,natividad,0.031059
2014-10-01,2014,4,Oaxaca,Natividad,oaxaca,natividad,0.038933
2015-01-01,2015,1,Oaxaca,Natividad,oaxaca,natividad,0.023346
2015-04-01,2015,2,Oaxaca,Natividad,oaxaca,natividad,0.033505
2015-07-01,2015,3,Oaxaca,Natividad,oaxaca,natividad,0.038853
2015-10-01,2015,4,Oaxaca,Natividad,oaxaca,natividad,0.029464
2016-01-01,2016,1,Oaxaca,Natividad,oaxaca,natividad,0.022635
2016-04-01,2016,2,Oaxaca,Natividad,oaxaca,natividad,0.031732
2016-07-01,2016,3,Oaxaca,Natividad,oaxaca,natividad,0.038767
2016-10-01,2016,4,Oaxaca,Natividad,oaxaca,natividad,0.023642
2017-01-01,2017,1,Oaxaca,Natividad,oaxaca,natividad,0.03531
2017-04-01,2017,2,Oaxaca,Natividad,oaxaca,natividad,0.035281
2017-07-01,2017,3,Oaxaca,Natividad,oaxaca,natividad,0.034834
2017-10-01,2017,4,Oaxaca,Natividad,oaxaca,natividad,0.030737
2018-01-01,2018,1,Oaxaca,Natividad,oaxaca,natividad,0.0
2018-04-01,2018,2,Oaxaca,Natividad,oaxaca,natividad,0.0
2018-07-01,2018,3,Oaxaca,Natividad,oaxaca,natividad,0.015555
2018-10-01,2018,4,Oaxaca,Natividad,oaxaca,natividad,0.029256
2019-01-01,2019,1,Oaxaca,Natividad,oaxaca,natividad,0.018904
2019-04-01,2019,2,Oaxaca,Natividad,oaxaca,natividad,0.027558
2019-07-01,2019,3,Oaxaca,Natividad,oaxaca,natividad,0.035246
2019-10-01,2019,4,Oaxaca,Natividad,oaxaca,natividad,0.03656
2020-01-01,2020,1,Oaxaca,Natividad,oaxaca,natividad,0.028109
2020-04-01,2020,2,Oaxaca,Natividad,oaxaca,natividad,0.039693
2020-07-01,2020,3,Oaxaca,Natividad,oaxaca,natividad,0.060975
2020-10-01,2020,4,Oaxaca,Natividad,oaxaca,natividad,0.042516
2021-01-01,2021,1,Oaxaca,Natividad,oaxaca,natividad,0.055952
2021-04-01,2021,2,Oaxaca,Natividad,oaxaca,natividad,0.066105
2021-07-01,2021,3,Oaxaca,Natividad,oaxaca,natividad,0.077332
2021-10-01,2021,4,Oaxaca,Natividad,oaxaca,natividad,0.073155
2022-01-01,2022,1,Oaxaca,Natividad,oaxaca,natividad,0.06493
2022-04-01,2022,2,Oaxaca,Natividad,oaxaca,natividad,0.111651
2022-07-01,2022,3,Oaxaca,Natividad,oaxaca,natividad,0.071946
2022-10-01,2022,4,Oaxaca,Natividad,oaxaca,natividad,0.074581
2023-01-01,2023,1,Oaxaca,Natividad,oaxaca,natividad,0.072581
2023-04-01,2023,2,Oaxaca,Natividad,oaxaca,natividad,0.066617
2023-07-01,2023,3,Oaxaca,Natividad,oaxaca,natividad,0.09821
2023-10-01,2023,4,Oaxaca,Natividad,oaxaca,natividad,0.074159
2024-01-01,2024,1,Oaxaca,Natividad,oaxaca,natividad,0.065058
2024-04-01,2024,2,Oaxaca,Natividad,oaxaca,natividad,0.078056
2024-07-01,2024,3,Oaxaca,Natividad,oaxaca,natividad,0.051737
2024-10-01,2024,4,Oaxaca,Natividad,oaxaca,natividad,0.052018
2025-01-01,2025,1,Oaxaca,Natividad,oaxaca,natividad,0.058172
2025-04-01,2025,2,Oaxaca,Natividad,oaxaca,natividad,0.068671
2025-07-01,2025,3,Oaxaca,Natividad,oaxaca,natividad,0.040777
2013-01-01,2013,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2013-04-01,2013,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2013-07-01,2013,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2013-10-01,2013,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2014-01-01,2014,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2014-04-01,2014,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.13254
2014-07-01,2014,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2014-10-01,2014,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2015-01-01,2015,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2015-04-01,2015,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2015-07-01,2015,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2015-10-01,2015,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2016-01-01,2016,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2016-04-01,2016,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2016-07-01,2016,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2016-10-01,2016,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2017-01-01,2017,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2017-04-01,2017,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2017-07-01,2017,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2017-10-01,2017,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2018-01-01,2018,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.000267
2018-04-01,2018,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.000449
2018-07-01,2018,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,2.4e-05
2018-10-01,2018,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.002587
2019-01-01,2019,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.001521
2019-04-01,2019,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.005667
2019-07-01,2019,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.008871
2019-10-01,2019,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.005559
2020-01-01,2020,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.013624
2020-04-01,2020,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.000865
2020-07-01,2020,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.009674
2020-10-01,2020,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.007732
2021-01-01,2021,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.005746
2021-04-01,2021,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.002453
2021-07-01,2021,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.006768
2021-10-01,2021,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.01358
2022-01-01,2022,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.015282
2022-04-01,2022,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.01836
2022-07-01,2022,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.021435
2022-10-01,2022,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.009412
2023-01-01,2023,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2023-04-01,2023,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.039048
2023-07-01,2023,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2023-10-01,2023,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2024-01-01,2024,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2024-04-01,2024,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2024-07-01,2024,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2024-10-01,2024,4,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2025-01-01,2025,1,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2025-04-01,2025,2,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2025-07-01,2025,3,Oaxaca,Nazareno Etla,oaxaca,nazareno etla,0.0
2013-01-01,2013,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.300616
2013-04-01,2013,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.380498
2013-07-01,2013,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.229883
