"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Queretaro","Landa De Matamoros",0.00706541120010492,0,0.0103203942058748,0.00772439851790885,0.0244780443032719,0.0312172495322389,0.000308568380853064,0,0.000156057440146924,0.267021809091135,0.0607327409943363,0,0.00153122577679523,0.00817802521195472,0.00667133364093232,0.00177214347902625,0.00175387222069986,0.00279740411402676,0.0194205642958139,0,0.00216711386344271,0.000417187064040477,0.00487584325550771,0.00563481678698563,0.00164085967797358,0.00169237546386264,0,0.00160307283550274,0.000610663139218955,0.00562555074650025,0.00222681263209477,0.00294785620993603,0.00255072308889449,0.041514389747186,0,0.011905501658183,0.0137266330181709,0.000774748774751483,0.00126544661081018,0.006730355245099,0.00922367089763635,0.000152454367164107,0.0153467974261471,0.398756501049094,0.00092014520120003,0,0.00911996872498259,0.00229576313341734,0.000111500299135302,0.00501400667794232,0
"Queretaro","Pedro Escobedo",0.0145985151419063,0,0.0127987286025293,0.00883198514854877,0.14700424284087,0.0318761719174018,0.000541145591552056,0,0.000432046719739156,0.049456308029194,0.0690653586756067,0,0.00189081523089407,0.015859423347741,0.034260948524781,0.0146191064529574,0.00251639191931018,0.00237552082929735,0.0112784302196147,0,0.000931982569091629,0.000432627715353424,0.00717612649028148,0.00796159635724922,0,0.0235724927265379,0,0.00667380665809092,0.00768846958638554,0.000371071006550409,0.00123289904830734,0.00380596201800492,0.00447621311095344,0.161547918423266,0.00187087855460783,0.00204862729188982,0.00129614015921747,0.00724362947344658,0.00207393578153726,0,0.00869971500757763,0.00613307781821141,0.0134539164988732,0.263519745427837,0.0110047663117452,0,0.0239686522138747,0.0138791852250115,0,0.00153142533415521,0
"Queretaro","Penamiller",0.00474385359451199,0,0.00755946205429315,0.00473431730820461,0.472314539329323,0.00744639676330786,0,0,0,0.0441731262433737,0.0510160362528648,0,0.0258771562431037,0.0146553626054962,0.00118724811518247,0.00820473432597723,0.00112648943883544,0.000889384308684015,0.000517765557496076,0,0.00241767333643331,0,0.00281149242196678,0.00522113690087636,0.00724018347804539,0.000631943356301611,0,0.00122102207336681,0.0255147202216777,0,0.00258508483135426,0.00188916488077981,0.0041922590151942,0.0509598686665183,0.000517765557496076,0.00152132766498563,0.003790169018354,0.00317174602955553,0,0,0.0738153225543557,0,0.00879371072431455,0.127033343752949,0.00622974954609891,0,0.0142600579980022,0.00358862417382169,0.000628610762239101,0.00431733858049983,0.00320181231415886
"Queretaro","Pinal De Amoles",0.00419287897530695,0,0.00628274937557668,0.0102333938842483,0.205916788967173,0.0118065562364851,0.000680736189429722,0.000869574643642034,9.98784666635303e-05,0.17735913923225,0.0768763174495698,0,0.0164259352360655,0.00851400461066657,0.0121895390690066,0.0010055272702565,0.00888060250173399,0.00228586923444179,0.00529270361631526,0,0.00506306878231749,0.000507458011101455,0.0115159806698328,0.00215168714000072,0.00672636658265449,0.00173177711499951,0.0001365638347753,0.00116813635351088,0.0066187711451636,0,0.00621325323312462,0.00221972774583756,0.00997723784563953,0.0975652947450097,0,0.00506474732590708,0.0037351463475701,0.00232234926038165,0.00810707077596687,0.000410314984056425,0.0404247629908989,0,0.0200122460898247,0.17260881440475,0.00117353945707259,0,0.0340883916959834,0.00806092792969293,0.00166270454632707,0.000383104787440611,0.00143836124132823
"Queretaro","Queretaro",0.00814288316503066,0,0.00682264980932156,0.0152924811469607,0.135556488127458,0.0104230872220799,0.00205113822002673,0.00057443495762622,0.000281980987127436,0.0633256723155871,0.0352117777907846,7.82496019162978e-05,0.00310069362419317,0.0334312182582038,0.0116692371507862,0.00331755713838888,0.00474144584345868,0.00425028095631896,0.0108885908269785,0.000340769194972394,0.00290239369653149,0.00207853620660853,0.00552935277146402,0.00535136005108998,0.00558306874331404,0.00795072793804484,0.000552911689942775,0.00949089801989174,0.00980351045035634,0.00313786224706902,0.00262285069615721,0.00479885454277336,0.00540840013943368,0.0429979271518264,0.000495361856138507,0.00521678727628463,0.0109046869014472,0.00489450908132746,0.00394379428739032,2.81634177899697e-05,0.0213339452980658,0.000551620141855333,0.02173333619997,0.443044822015788,0.00777577830440857,0.000151946899703414,0.0066396476655014,0.0094013775297633,0.000584951243312226,0.00537844215774578,0.000211539041785117
"Queretaro","San Joaquin",0.0434912649704179,0,0.00649369682111124,0.00120411184285831,0.449309317943181,0.0142780876847024,0,0,0,0.0813133057424319,0.0328186438614765,0,0.0474546872258779,0.00920392803388093,0.00140382627417172,0,0,0.00193307240292459,0.00135677887408998,0,0.000698737072291952,0,0.00159221702036708,0.00380516802892451,0.014728701154241,0,0,0.000407212371476641,0.0464242747738794,0,0.00159555359909517,0.0366095847230604,0.00701542527004733,0.0126249366720344,0.000830441755046742,0.00340665125191178,0.00475114289587276,0.00359672534853675,0.0294066099687263,0,0.00773777393081192,0,0.0140963626604209,0.108212569898806,0.00275601517142415,0,0.00200907402335743,0.00369571975506778,0.000416836339102027,0.0033215446383739,0
"Queretaro","San Juan Del Rio",0.0103674606124164,0,0.00613325398710463,0.0166996744231212,0.360063290631814,0.0146563848270413,0.00110581576029352,5.61862956316926e-05,7.94241809295923e-05,0.044716838463806,0.0414624294014122,0,0.00503701056572688,0.0263333859829419,0.0123414116802139,0.00214309952608818,0.00934100016049142,0.00375567436305411,0.00901398162624365,0,0.000956442180275455,7.8160532591565e-05,0.00289058688501831,0.0070906295338787,0.00187670963782916,0.00466040566133007,0.000239535750021387,0.00914697964223407,0.0307034223076651,0.000110479473486196,0.00460247597196139,0.00339126360380361,0.00354046828290508,0.0441669416085586,0.000912959318012942,0.00431118594095216,0.0101956268710671,0.00754802708548946,0.00456319533246527,0,0.00939833179889035,5.61862956316926e-05,0.0195287504017288,0.216873574751269,0.0120181915579557,0,0.0127768736545595,0.0161257127279745,0.00074168090304774,0.00697101159206385,0.00121786820900366
"Queretaro","San Pedro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Queretaro","Saucillo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Queretaro","Tequisquiapan",0.00367029514760811,0.000311347792236458,0.010658728631079,0.00335739710905278,0.246089123444919,0.0173658494248944,0.00190586385380469,0.000930899048086835,0,0.117516403099514,0.0274094519710473,0,0.00238041919951446,0.0848086991174568,0.0160601884342735,0.00932141272383602,0.00700518757663642,0.00323829323744102,0.00070624849180499,0,0.00356634096292298,0,0.00157502791777124,0.00360154087403793,0.000311347792236458,0.00243449069635955,0.00033278107744795,0.000606358749064118,0.0176487487912723,0.000321884538169355,0.0347964070382323,0.00207853072502233,0.00468209312699081,0.0275329573693082,0,0.0038505626918424,0.00881056003596134,0.011217913203982,0.00825131611600576,0,0.00755670405029665,0,0.00580053989125668,0.241183862734851,0.00832013759768883,0,0.00647092153791752,0.00743905717917874,0,0.0382650924890617,0.00060901450991748
"Queretaro","Toliman",0.00297275458868782,0.00224401145846811,0.0114268764415222,0.00106865630986185,0.640098155976875,0.00848703017444955,0.00181571230463773,0.00215892677360324,0.00235888312051231,0.0506755049558985,0.0141802121941259,0,0,0.0105235009933569,0.000455618696812043,0.00198280773694486,0.000516837162523148,0.000390790701633889,0.000981683466110258,0,0.00148257891000243,0,0.00445301419035408,0.00706127880329242,0.000455006825553611,0.0020322369123059,0,0.00502348716855513,0.0169760759637425,0,0.000526503763138515,0.000927845729204805,0.00384897494477175,0.0170197377980025,0,0.000390790701633889,0.00588889852378971,0.0112068016327328,0.00169353311976568,0,0.0428965085344218,0,0.00194097328115581,0.104186840656955,0.00525622769936646,0,0.00530416393148294,0.00710990887126898,0.000907627864157036,0.0010730211183229,0
"Quintana Roo","Bacalar",0.0771421306170147,0,0,0,0.307348080458977,0,0,0,0,0,0,0,0,0,0,0,0.0771421306170147,0,0,0,0,0,0,0.153470633227975,0.0771421306170147,0,0,0,0.0767353166139873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767353166139873,0.0771421306170147,0,0,0.0771421306170147,0,0,0
"Quintana Roo","Benito Juarez",0.0227594180707035,0,0.0104150938258015,0.0132582209575407,0.273930257562481,0.0369867760046557,0.00252089088162467,0,0.00187686724292388,0.0396127532483114,0.0229433972469943,0,0.00151010829185412,0.0517180883176824,0.0283179268947362,0.00357644893526031,0.0054883243755294,0.0114148369068047,0.0052194289583936,0,0.00304871073827576,0,0.00853816412246813,0.00918541804629663,0.00397346922593002,0.00645508620263907,0,0.0034524593630734,0.0271519534906748,0.000643742889060642,0.0210985328047728,0.00560427827357762,0.00908927300221073,0.0414356072933286,0.000630160054061076,0.0142571953915412,0.00772456910563416,0.0182634837842541,0.00954415046812571,0,0.0116527131501444,0,0.0229886913614922,0.179052559856438,0.0255516712760721,0,0.0138728761240125,0.00653955172714432,0.000630160054061076,0.0175192900327867,0.000547394440626737
"Quintana Roo","Candelaria",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quintana Roo","Cozumel",0.0060793205913543,0,0,0.016758130882976,0.382320377266794,0.0175750138321551,0,0.0118962765535987,0,0.0357362916430419,0.00597532832493364,0,0.0173462949921764,0.0547822074801079,0.0113054875891269,0,0.00617760706800542,0,0.00617760706800542,0,0.00621035779050661,0,0.00437016602446401,0.0175139546845039,0.00508828731497427,0.00528085884379535,0,0.00577972863324437,0.011256187168729,0,0,0.0162664425780627,0.0416022152542465,0.0319522575225295,0,0.0110636156399079,0,0.0363233880145483,0,0,0.0382324554473632,0,0.00588782908037558,0.119381629104185,0.0235560479468582,0,0.0260698128401734,0.0118582481893074,0,0.0101765746299485,0
"Quintana Roo","Felipe Carrillo Puerto",0.00481570087911708,0,0.00191801313727226,0,0.622723260323961,0.0111215665191776,0.0109370261282173,0,0,0.0193852203461549,0.0166064901612357,0,0,0.0308010178046701,0.00500559177107757,0.00704819098805761,0.010926762164589,0.00519354800817061,0.0104746609331529,0,0,0.00280161063371108,0.00446054907607168,0.00390005896293788,0,0,0,0.00202476799003973,0.0142363317546054,0,0.00194814114265651,0.002014090245406,0.0129093798471015,0.0144271746569125,0,0.00772479552834174,0.0067558419149557,0.0368929669928067,0.00401895107198856,0,0.00481570087911708,0,0.0014248087752722,0.0752813663472204,0.00844903715941897,0.00199418308194883,0.0018843696164492,0.0232721531241956,0,0.0118066720339892,0
