"adm2_name","adm2_name1","adm2_name2","adm2_name3","adm2_pcode","adm1_name","adm1_name1","adm1_name2","adm1_name3","adm1_pcode","adm0_name","adm0_name1","adm0_name2","adm0_name3","adm0_pcode","valid_on","valid_to","area_sqkm","version","lang","lang1","lang2","lang3","adm2_ref_n","center_lat","center_lon","mean_intensity","mean_pga"
"San Bartolomé Zoogocho",,,,"MX20120","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,8.74122992,"v02","es",,,,"San Bartolome Zoogocho",17.24569033,-96.24588196,,
"San Bernardo",,,,"MX10025","Durango",,,,"MX10","México",,,,"MX",2021-06-18,,2307.19201978,"v02","es",,,,"San Bernardo",26.18398419,-105.67815363,,
"San Bernardo Mixtepec",,,,"MX20123","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,108.70359375,"v02","es",,,,"San Bernardo Mixtepec",16.84243525,-96.91895783,3.67108861056277,0.967149274916507
"San Blas",,,,"MX18012","Nayarit",,,,"MX18","México",,,,"MX",2021-06-18,,1078.10039435,"v02","es",,,,"San Blas",21.53796565,-105.16504075,,
"San Blas Atempa",,,,"MX20124","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,208.30937738,"v02","es",,,,"San Blas Atempa",16.36064895,-95.14104774,,
"San Buenaventura",,,,"MX05031","Coahuila de Zaragoza",,,,"MX05","México",,,,"MX",2021-06-18,,6443.05266514,"v02","es",,,,"San Buenaventura",27.8415365,-101.93663393,,
"San Carlos",,,,"MX28034","Tamaulipas",,,,"MX28","México",,,,"MX",2021-06-18,,2915.0815496,"v02","es",,,,"San Carlos",24.49840513,-99.00772803,,
"San Carlos Yautepec",,,,"MX20125","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,2304.57046503,"v02","es",,,,"San Carlos Yautepec",16.42229899,-96.09064829,,
"San Ciro de Acosta",,,,"MX24027","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,639.15182346,"v02","es",,,,"San Ciro de Acosta",21.58879763,-99.89906933,,
"San Cristóbal Amatlán",,,,"MX20126","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,136.77220487,"v02","es",,,,"San Cristobal Amatlan",16.3025415,-96.379095,3.22267903339177,0.471004164297028
"San Cristóbal Amoltepec",,,,"MX20127","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,31.79482597,"v02","es",,,,"San Cristobal Amoltepec",17.28556111,-97.57585738,3.86644213945968,1.52783588200882
"San Cristóbal de la Barranca",,,,"MX14071","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,522.97181045,"v02","es",,,,"San Cristobal de la Barranca",21.04633566,-103.51239236,,
"San Cristóbal de las Casas",,,,"MX07078","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,394.17296156,"v02","es",,,,"San Cristobal de las Casas",16.68354696,-92.61551848,,
"San Cristóbal Lachirioag",,,,"MX20128","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,16.84627683,"v02","es",,,,"San Cristobal Lachirioag",17.35004403,-96.17743251,,
"San Cristóbal Suchixtlahuaca",,,,"MX20129","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,53.09113793,"v02","es",,,,"San Cristobal Suchixtlahuaca",17.72502317,-97.38421994,3.66423396554143,1.04522957419019
"San Damián Texóloc",,,,"MX29049","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,10.20757226,"v02","es",,,,"San Damian Texoloc",19.29097096,-98.30789877,3.44338099200706,0.681190670706933
"San Diego de Alejandría",,,,"MX14072","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,351.68338453,"v02","es",,,,"San Diego de Alejandria",20.95599724,-102.02618664,,
"San Diego de la Unión",,,,"MX11029","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,1013.08577902,"v02","es",,,,"San Diego de la Union",21.45512103,-100.86961587,,
"San Diego la Mesa Tochimiltzingo",,,,"MX21121","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,133.01969007,"v02","es",,,,"San Diego la Mesa Tochimiltzingo",18.76198414,-98.3480747,3.66630550313439,1.08661524541365
"San Dimas",,,,"MX10026","Durango",,,,"MX10","México",,,,"MX",2021-06-18,,5483.25264641,"v02","es",,,,"San Dimas",24.11503043,-105.7400227,,
"San Dionisio del Mar",,,,"MX20130","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,224.97501258,"v02","es",,,,"San Dionisio del Mar",16.35793783,-94.74565009,,
"San Dionisio Ocotepec",,,,"MX20131","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,310.36978282,"v02","es",,,,"San Dionisio Ocotepec",16.78519672,-96.30608634,3.29810900250066,0.528590507450103
"San Dionisio Ocotlán",,,,"MX20132","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,10.08025684,"v02","es",,,,"San Dionisio Ocotlan",16.75045139,-96.66340069,3.43688158772031,0.677606373239341
"San Esteban Atatlahuca",,,,"MX20133","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,109.22214116,"v02","es",,,,"San Esteban Atatlahuca",17.0748663,-97.68955017,3.84261394572423,1.54665065642678
"San Felipe",,,,"MX11030","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,3006.86703269,"v02","es",,,,"San Felipe",21.48468735,-101.17107359,,
"San Felipe",,,,"MX31065","Yucatán",,,,"MX31","México",,,,"MX",2021-06-18,,443.88903143,"v02","es",,,,"San Felipe",21.48467489,-88.31203589,,
"San Felipe de Jesús",,,,"MX26053","Sonora",,,,"MX26","México",,,,"MX",2021-06-18,,151.34396891,"v02","es",,,,"San Felipe de Jesus",29.87029868,-110.31985799,,
"San Felipe del Progreso",,,,"MX15074","México",,,,"MX15","México",,,,"MX",2021-06-18,,368.67439665,"v02","es",,,,"San Felipe del Progreso",19.64919739,-99.97018805,3.47429201824279,0.707647871639304
"San Felipe Jalapa de Díaz",,,,"MX20134","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,134.45549019,"v02","es",,,,"San Felipe Jalapa de Diaz",18.06620502,-96.54525136,3.24561962338358,0.482805056013059
"San Felipe Orizatlán",,,,"MX13046","Hidalgo",,,,"MX13","México",,,,"MX",2021-06-18,,323.98778905,"v02","es",,,,"San Felipe Orizatlan",21.24609749,-98.55909023,,
"San Felipe Tejalápam",,,,"MX20135","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,99.36847541,"v02","es",,,,"San Felipe Tejalapam",17.08072261,-96.89981872,3.5971642942551,0.846283228827805
"San Felipe Teotlalcingo",,,,"MX21122","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,39.38786639,"v02","es",,,,"San Felipe Teotlalcingo",19.23323669,-98.52204481,3.61327171245346,0.908352665911061
"San Felipe Tepatlán",,,,"MX21123","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,45.15082363,"v02","es",,,,"San Felipe Tepatlan",20.1193579,-97.7832919,2.80171133159476,0.250784057891473
"San Felipe Usila",,,,"MX20136","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,447.49532799,"v02","es",,,,"San Felipe Usila",17.82005551,-96.50918857,3.25275076185545,0.495959416855409
"San Fernando",,,,"MX07079","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,357.6844425,"v02","es",,,,"San Fernando",16.91346455,-93.22038126,,
"San Fernando",,,,"MX28035","Tamaulipas",,,,"MX28","México",,,,"MX",2021-06-18,,5951.8097082,"v02","es",,,,"San Fernando",24.87232645,-98.05389658,,
"San Francisco Cahuacuá",,,,"MX20137","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,280.3348075,"v02","es",,,,"San Francisco Cahuacua",16.83075743,-97.33997776,4.00135584969846,1.5438966942297
"San Francisco Cajonos",,,,"MX20138","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,44.6633127,"v02","es",,,,"San Francisco Cajonos",17.18021025,-96.26815548,,
"San Francisco Chapulapa",,,,"MX20139","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,62.45285133,"v02","es",,,,"San Francisco Chapulapa",17.91271584,-96.71965298,3.34865699886153,0.554925876458011
"San Francisco Chindúa",,,,"MX20140","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,22.57852323,"v02","es",,,,"San Francisco Chindua",17.415136,-97.31818579,3.6434874319047,1.00721759709576
"San Francisco de Borja",,,,"MX08057","Chihuahua",,,,"MX08","México",,,,"MX",2021-06-18,,1319.56228861,"v02","es",,,,"San Francisco de Borja",27.89136738,-106.71318994,,
"San Francisco de Conchos",,,,"MX08058","Chihuahua",,,,"MX08","México",,,,"MX",2021-06-18,,878.56256086,"v02","es",,,,"San Francisco de Conchos",27.58082072,-105.36218996,,
"San Francisco de los Romo",,,,"MX01011","Aguascalientes",,,,"MX01","México",,,,"MX",2021-06-18,,139.18755662,"v02","es",,,,"San Francisco de los Romo",22.02186516,-102.25178384,,
"San Francisco del Mar",,,,"MX20141","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,468.29632075,"v02","es",,,,"San Francisco del Mar",16.32936437,-94.53790661,,
"San Francisco del Oro",,,,"MX08059","Chihuahua",,,,"MX08","México",,,,"MX",2021-06-18,,479.91408024,"v02","es",,,,"San Francisco del Oro",26.88928128,-105.89699553,,
"San Francisco del Rincón",,,,"MX11031","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,425.37650266,"v02","es",,,,"San Francisco del Rincon",20.92484016,-101.79832885,,
"San Francisco Huehuetlán",,,,"MX20142","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,14.26096231,"v02","es",,,,"San Francisco Huehuetlan",18.20430841,-96.93843419,3.37311062019309,0.523668705828581
"San Francisco Ixhuatán",,,,"MX20143","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,212.64875574,"v02","es",,,,"San Francisco Ixhuatan",16.33619821,-94.47556654,,
"San Francisco Jaltepetongo",,,,"MX20144","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,47.43223007,"v02","es",,,,"San Francisco Jaltepetongo",17.33961819,-97.27812732,3.63509430992216,0.980785971435639
"San Francisco Lachigoló",,,,"MX20145","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,11.45426498,"v02","es",,,,"San Francisco Lachigolo",17.02797892,-96.59542585,3.41503600951555,0.628542887215176
"San Francisco Logueche",,,,"MX20146","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,40.81756965,"v02","es",,,,"San Francisco Logueche",16.37455434,-96.38442113,3.27006998404413,0.505717180233283
"San Francisco Nuxaño",,,,"MX20147","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,22.60557238,"v02","es",,,,"San Francisco Nuxano",17.36334703,-97.33697109,3.74691733841494,1.17532938147547
"San Francisco Ozolotepec",,,,"MX20148","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,49.46640229,"v02","es",,,,"San Francisco Ozolotepec",16.09818582,-96.19692489,,
"San Francisco Sola",,,,"MX20149","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,107.03540181,"v02","es",,,,"San Francisco Sola",16.51903045,-96.9028538,3.9199561671585,1.5399153252269
"San Francisco Telixtlahuaca",,,,"MX20150","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,192.95032298,"v02","es",,,,"San Francisco Telixtlahuaca",17.36695313,-96.92583248,3.50865565521774,0.75085442222288
"San Francisco Teopan",,,,"MX20151","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,86.27072938,"v02","es",,,,"San Francisco Teopan",17.89836384,-97.57014937,3.71642137935049,1.15936439876326
"San Francisco Tetlanohcan",,,,"MX29050","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,39.50686375,"v02","es",,,,"San Francisco Tetlanohcan",19.26109594,-98.15940071,3.38305975624098,0.612444440161331
"San Francisco Tlapancingo",,,,"MX20152","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,99.63545664,"v02","es",,,,"San Francisco Tlapancingo",17.48060353,-98.25740799,4.16851130908092,3.11312326737149
"San Gabriel",,,,"MX14113","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,746.11525977,"v02","es",,,,"San Gabriel",19.70378705,-103.74788051,,
"San Gabriel Chilac",,,,"MX21124","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,109.27572828,"v02","es",,,,"San Gabriel Chilac",18.31189168,-97.37211911,3.45008853595824,0.705341605194171
"San Gabriel Mixtepec",,,,"MX20153","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,178.42255287,"v02","es",,,,"San Gabriel Mixtepec",16.06123747,-97.06818226,3.85142360989786,0.957664581217891
"San Gregorio Atzompa",,,,"MX21125","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,11.78906031,"v02","es",,,,"San Gregorio Atzompa",19.01320359,-98.34228782,3.58576528111407,0.908961671560242
"San Ignacio",,,,"MX25016","Sinaloa",,,,"MX25","México",,,,"MX",2021-06-18,,5067.09798134,"v02","es",,,,"San Ignacio",23.92493516,-106.2753073,,
"San Ignacio Cerro Gordo",,,,"MX14125","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,227.80812415,"v02","es",,,,"San Ignacio Cerro Gordo",20.76868143,-102.51481456,,
"San Ignacio Río Muerto",,,,"MX26072","Sonora",,,,"MX26","México",,,,"MX",2021-06-18,,1264.60142115,"v02","es",,,,"San Ignacio Rio Muerto",27.32568842,-110.33181404,,
"San Ildefonso Amatlán",,,,"MX20154","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,61.10442056,"v02","es",,,,"San Ildefonso Amatlan",16.29668297,-96.45741143,3.27408491836709,0.506586387443168
"San Ildefonso Sola",,,,"MX20155","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,38.72138618,"v02","es",,,,"San Ildefonso Sola",16.57633673,-96.93880232,3.70584510153937,1.40614956640069
"San Ildefonso Villa Alta",,,,"MX20156","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,93.93771375,"v02","es",,,,"San Ildefonso Villa Alta",17.37250404,-96.10687831,,
"San Jacinto Amilpas",,,,"MX20157","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,4.15642378,"v02","es",,,,"San Jacinto Amilpas",17.09346613,-96.75783358,3.55948801153148,0.782687177319324
"San Jacinto Tlacotepec",,,,"MX20158","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,63.5945186,"v02","es",,,,"San Jacinto Tlacotepec",16.50607733,-97.36380698,3.99498696085096,1.49301425838589
"San Javier",,,,"MX26054","Sonora",,,,"MX26","México",,,,"MX",2021-06-18,,535.93104518,"v02","es",,,,"San Javier",28.61575521,-109.75170051,,
"San Jerónimo Coatlán",,,,"MX20159","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,583.74069413,"v02","es",,,,"San Jeronimo Coatlan",16.19452932,-96.94068723,4.27494995176065,1.54888535851912
"San Jerónimo Silacayoapilla",,,,"MX20160","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,58.52155817,"v02","es",,,,"San Jeronimo Silacayoapilla",17.8071384,-97.87075287,3.89997060103057,1.70016314014508
"San Jerónimo Sosola",,,,"MX20161","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,220.08944359,"v02","es",,,,"San Jeronimo Sosola",17.38389652,-97.05761711,3.54641706432776,0.816420444834985
"San Jerónimo Taviche",,,,"MX20162","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,72.7240897,"v02","es",,,,"San Jeronimo Taviche",16.69762606,-96.57398991,3.36968996605111,0.60665984783086
"San Jerónimo Tecóatl",,,,"MX20163","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,17.82331815,"v02","es",,,,"San Jeronimo Tecoatl",18.14622899,-96.94196817,3.39692159930539,0.553046914031521
"San Jerónimo Tecuanipan",,,,"MX21126","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,39.83146268,"v02","es",,,,"San Jeronimo Tecuanipan",19.03883859,-98.41223327,3.56984083949814,0.888322300002843
"San Jerónimo Tlacochahuaya",,,,"MX20550","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,36.66149482,"v02","es",,,,"San Jeronimo Tlacochahuaya",17.01800616,-96.54498011,3.3723736950229,0.590918439880358
"San Jerónimo Xayacatlán",,,,"MX21127","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,142.99322387,"v02","es",,,,"San Jeronimo Xayacatlan",18.20529172,-97.91945598,3.77357396424771,1.33517727992823
"San Jerónimo Zacualpan",,,,"MX29051","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,7.78605805,"v02","es",,,,"San Jeronimo Zacualpan",19.24653111,-98.26276036,3.44181586216529,0.685312716882728
"San Joaquín",,,,"MX22015","Querétaro de Arteaga",,,,"MX22","México",,,,"MX",2021-06-18,,276.8195764,"v02","es",,,,"San Joaquin",20.99908483,-99.49131855,,
"San Jorge Nuchita",,,,"MX20164","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,55.75700487,"v02","es",,,,"San Jorge Nuchita",17.6859838,-98.09257072,3.96773871110936,2.08107151712626
"San José Ayuquila",,,,"MX20165","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,21.816035,"v02","es",,,,"San Jose Ayuquila",17.95137588,-97.97557347,3.89837508384109,1.71503229928333
"San José Chiapa",,,,"MX21128","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,177.01600066,"v02","es",,,,"San Jose Chiapa",19.24865537,-97.71989659,3.3583166917079,0.576400851959717
"San José Chiltepec",,,,"MX20166","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,193.14773061,"v02","es",,,,"San Jose Chiltepec",17.9135767,-96.09728421,,
"San José de Gracia",,,,"MX01008","Aguascalientes",,,,"MX01","México",,,,"MX",2021-06-18,,866.70027901,"v02","es",,,,"San Jose de Gracia",22.14262677,-102.53013576,,
"San José del Peñasco",,,,"MX20167","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,28.49787165,"v02","es",,,,"San Jose del Penasco",16.27954584,-96.49205819,3.35907677801997,0.57106117330237
"San José del Progreso",,,,"MX20072","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,108.43626874,"v02","es",,,,"San Jose del Progreso",16.67561825,-96.66638492,3.4886771984193,0.743277709586859
"San José del Rincón",,,,"MX15124","México",,,,"MX15","México",,,,"MX",2021-06-18,,488.10307409,"v02","es",,,,"San Jose del Rincon",19.63601212,-100.16033237,3.48050123487027,0.717279797782925
"San José Estancia Grande",,,,"MX20168","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,65.87259025,"v02","es",,,,"San Jose Estancia Grande",16.37683121,-98.2564649,4.03075213153138,2.44540632692055
"San José Independencia",,,,"MX20169","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,53.92685505,"v02","es",,,,"San Jose Independencia",18.25521157,-96.64147444,3.31443342846592,0.50610419961838
"San José Iturbide",,,,"MX11032","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,548.14093982,"v02","es",,,,"San Jose Iturbide",21.00125985,-100.38447902,,
"San José Lachiguiri",,,,"MX20170","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,77.45510397,"v02","es",,,,"San Jose Lachiguiri",16.39352081,-96.3257684,3.27592013287083,0.509579423458277
"San José Miahuatlán",,,,"MX21129","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,335.32377937,"v02","es",,,,"San Jose Miahuatlán",18.22585508,-97.28080178,3.45807997729657,0.704235970732289
"San José Teacalco",,,,"MX29052","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,35.98543176,"v02","es",,,,"San Jose Teacalco",19.32304003,-98.05342932,3.30814268240733,0.536818641140483
"San José Tenango",,,,"MX20171","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,257.8736937,"v02","es",,,,"San Jose Tenango",18.16449178,-96.67073949,3.38461006293493,0.559011192906662
"San Juan Achiutla",,,,"MX20172","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,35.61404145,"v02","es",,,,"San Juan Achiutla",17.3474058,-97.49021792,3.71309777241747,1.18955731010259
"San Juan Atenco",,,,"MX21130","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,96.25335114,"v02","es",,,,"San Juan Atenco",19.04733045,-97.55196963,3.35696423261109,0.575792124443928
"San Juan Atepec",,,,"MX20173","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,134.20477601,"v02","es",,,,"San Juan Atepec",17.47395883,-96.47625302,3.28713038372535,0.528912579020329
"San Juan Atzompa",,,,"MX21131","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,24.74411741,"v02","es",,,,"San Juan Atzompa",18.74500515,-98.04216934,3.54806400840131,0.868009355353009
"San Juan Bautista Atatlahuca",,,,"MX20175","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,421.5669789,"v02","es",,,,"San Juan Bautista Atatlahuca",17.58300944,-96.76534403,3.42630126231417,0.639855050382742
"San Juan Bautista Coixtlahuaca",,,,"MX20176","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,286.15234736,"v02","es",,,,"San Juan Bautista Coixtlahuaca",17.72827969,-97.25611319,3.61201151506976,0.936725271736553
"San Juan Bautista Cuicatlán",,,,"MX20177","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,496.39950991,"v02","es",,,,"San Juan Bautista Cuicatlan",17.72549656,-96.92219409,3.43377322584125,0.664363490242356
"San Juan Bautista Guelache",,,,"MX20178","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,52.10005899,"v02","es",,,,"San Juan Bautista Guelache",17.23920469,-96.75068878,3.47523240980202,0.691121535092865
"San Juan Bautista Jayacatlán",,,,"MX20179","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,114.4049574,"v02","es",,,,"San Juan Bautista Jayacatlan",17.43201447,-96.81000344,3.43762458525754,0.658045580424338
"San Juan Bautista Lo de Soto",,,,"MX20180","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,72.12320745,"v02","es",,,,"San Juan Bautista Lo de Soto",16.50692811,-98.34857631,4.15375468157978,3.10937109108088
"San Juan Bautista Suchitepec",,,,"MX20181","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,93.28985478,"v02","es",,,,"San Juan Bautista Suchitepec",18.00619344,-97.64182594,3.74350277696073,1.22249088027574
"San Juan Bautista Tlachichilco",,,,"MX20183","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,88.67261185,"v02","es",,,,"San Juan Bautista Tlachichilco",17.58556501,-98.35127826,4.06341987914018,2.69003504701342
"San Juan Bautista Tlacoatzintepec",,,,"MX20182","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,50.13247944,"v02","es",,,,"San Juan Bautista Tlacoatzintepec",17.87018242,-96.59091132,3.30517516697521,0.528788192113872
"San Juan Bautista Tuxtepec",,,,"MX20184","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,868.25041764,"v02","es",,,,"San Juan Bautista Tuxtepec",18.02108362,-96.08701231,,
"San Juan Bautista Valle Nacional",,,,"MX20559","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,684.42148216,"v02","es",,,,"San Juan Bautista Valle Nacional",17.8202993,-96.33952393,3.23120352448388,0.487818661058999
"San Juan Cacahuatepec",,,,"MX20185","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,202.59157949,"v02","es",,,,"San Juan Cacahuatepec",16.65555398,-98.19347942,3.99510938143764,2.3408145910771
"San Juan Cancuc",,,,"MX07112","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,173.04049102,"v02","es",,,,"San Juan Cancuc",16.93073174,-92.39020272,,
"San Juan Chicomezúchil",,,,"MX20191","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,20.38158408,"v02","es",,,,"San Juan Chicomezuchil",17.2755334,-96.50339972,3.27779909101572,0.518811395653378
"San Juan Chilateca",,,,"MX20192","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,5.20532462,"v02","es",,,,"San Juan Chilateca",16.82758644,-96.67250613,3.38622270575063,0.626277213338171
"San Juan Cieneguilla",,,,"MX20186","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,89.98825539,"v02","es",,,,"San Juan Cieneguilla",17.87496457,-98.31035879,4.06947734516298,2.47783662606534
"San Juan Coatzóspam",,,,"MX20187","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,65.98865034,"v02","es",,,,"San Juan Coatzospam",18.06579796,-96.70875095,3.32692515719924,0.523063545107987
"San Juan Colorado",,,,"MX20188","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,123.97814058,"v02","es",,,,"San Juan Colorado",16.50171876,-97.90326426,4.01839884585066,2.15995718522617
"San Juan Comaltepec",,,,"MX20189","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,98.60216346,"v02","es",,,,"San Juan Comaltepec",17.32854339,-95.9379278,,
"San Juan Cotzocón",,,,"MX20190","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,1382.48770531,"v02","es",,,,"San Juan Cotzocon",17.31258883,-95.52973849,,
"San Juan de Guadalupe",,,,"MX10027","Durango",,,,"MX10","México",,,,"MX",2021-06-18,,2409.64637345,"v02","es",,,,"San Juan de Guadalupe",24.72760959,-102.71180159,,
"San Juan de los Cués",,,,"MX20206","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,119.51411732,"v02","es",,,,"San Juan de los Cues",18.04376309,-97.05047301,3.42000005560859,0.627814020431985
"San Juan de los Lagos",,,,"MX14073","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,847.67144656,"v02","es",,,,"San Juan de los Lagos",21.25431271,-102.28137112,,
"San Juan de Sabinas",,,,"MX05032","Coahuila de Zaragoza",,,,"MX05","México",,,,"MX",2021-06-18,,802.39850923,"v02","es",,,,"San Juan de Sabinas",28.06462673,-101.39035382,,
"San Juan del Estado",,,,"MX20193","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,132.05280276,"v02","es",,,,"San Juan del Estado",17.33575841,-96.77358032,3.46638144850413,0.684659080433637
"San Juan del Río",,,,"MX10028","Durango",,,,"MX10","México",,,,"MX",2021-06-18,,1399.43877045,"v02","es",,,,"San Juan del Rio",24.79468142,-104.44417459,,
"San Juan del Río",,,,"MX20194","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,71.34447987,"v02","es",,,,"San Juan del Rio",16.89691815,-96.14738988,,
"San Juan del Río",,,,"MX22016","Querétaro de Arteaga",,,,"MX22","México",,,,"MX",2021-06-18,,770.88818346,"v02","es",,,,"San Juan del Rio",20.38671027,-100.01210063,,
"San Juan Diuxi",,,,"MX20195","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,34.90333374,"v02","es",,,,"San Juan Diuxi",17.27398194,-97.38412931,3.77386783116121,1.24240486940603
