"state","municipality","year","quarter","remittances_musd","mean_intensity","event"
"Aguascalientes","San Francisco de los Romo",2013,4,1965.419,0,NA
"Aguascalientes","San Francisco de los Romo",2014,1,2175.951,0,NA
"Aguascalientes","San Francisco de los Romo",2014,2,2405.592,0,"2014_M7.2_coyuquilla_norte"
"Aguascalientes","San Francisco de los Romo",2014,3,2328.396,0,"2014_M6.9_puerto_madero"
"Aguascalientes","San Francisco de los Romo",2014,4,2428.29,0,NA
"Aguascalientes","San Francisco de los Romo",2015,1,2387.736,0,NA
"Aguascalientes","San Francisco de los Romo",2015,2,2480.417,0,NA
"Aguascalientes","San Francisco de los Romo",2015,3,2303.979,0,NA
"Aguascalientes","San Francisco de los Romo",2015,4,2384.064,0,NA
"Aguascalientes","San Francisco de los Romo",2016,1,2701.439,0,NA
"Aguascalientes","San Francisco de los Romo",2016,2,3077.23,0,NA
"Aguascalientes","San Francisco de los Romo",2016,3,3195.322,0,NA
"Aguascalientes","San Francisco de los Romo",2016,4,3406.388,0,NA
"Aguascalientes","San Francisco de los Romo",2017,1,3503.309,0,NA
"Aguascalientes","San Francisco de los Romo",2017,2,3914.236,0,NA
"Aguascalientes","San Francisco de los Romo",2017,3,3977.175,0,"2017_M7.1_matzaco"
"Aguascalientes","San Francisco de los Romo",2017,4,3762.44,0,NA
"Aguascalientes","San Francisco de los Romo",2018,1,3329.88,0,"2018_M7.2_pinotepa"
"Aguascalientes","San Francisco de los Romo",2018,2,4325.554,0,NA
"Aguascalientes","San Francisco de los Romo",2018,3,4171.255,0,NA
"Aguascalientes","San Francisco de los Romo",2018,4,4274.692,0,NA
"Aguascalientes","San Francisco de los Romo",2019,1,3944.314,0,"2019_M6.7_puerto_madero"
"Aguascalientes","San Francisco de los Romo",2019,2,4872.569,0,NA
"Aguascalientes","San Francisco de los Romo",2019,3,4694.893,0,NA
"Aguascalientes","San Francisco de los Romo",2019,4,4343.083,0,NA
"Aguascalientes","San Francisco de los Romo",2020,1,4478.138,0,NA
"Aguascalientes","San Francisco de los Romo",2020,2,4832.041,0,"2020_M7.4_Santa_Maria_Xadani"
"Aguascalientes","San Francisco de los Romo",2020,3,4789.56,0,NA
"Aguascalientes","San Francisco de los Romo",2020,4,5365.65,0,NA
"Aguascalientes","San Francisco de los Romo",2021,1,5509.265,0,NA
"Aguascalientes","San Francisco de los Romo",2021,2,6985.15,0,NA
"Aguascalientes","San Francisco de los Romo",2021,3,7212.094,0,"2021_M7.0_acapulco"
"Aguascalientes","San Francisco de los Romo",2021,4,7483.553,0,NA
"Aguascalientes","San Francisco de los Romo",2022,1,6780.311,0,NA
"Aguascalientes","San Francisco de los Romo",2022,2,8355.393,0,NA
"Aguascalientes","San Francisco de los Romo",2022,3,8863.876,0,"2022_M6.8_aguililla"
"Aguascalientes","San Francisco de los Romo",2022,4,8685.803,0,NA
"Aguascalientes","San Francisco de los Romo",2023,1,7881.536,0,NA
"Aguascalientes","San Francisco de los Romo",2023,2,9728.337,0,NA
"Aguascalientes","San Francisco de los Romo",2023,3,9430.354,0,NA
"Aguascalientes","San Francisco de los Romo",2023,4,8760.212,0,NA
"Aguascalientes","San Francisco de los Romo",2024,1,7133.708,0,NA
"Aguascalientes","San Francisco de los Romo",2024,2,8405.686,0,NA
"Aguascalientes","San Francisco de los Romo",2024,3,8348.771,0,NA
"Aguascalientes","San Francisco de los Romo",2024,4,7823.178,0,NA
"Aguascalientes","San Francisco de los Romo",2025,1,6963.986,0,NA
"Aguascalientes","San Francisco de los Romo",2025,2,7986.227,0,NA
"Aguascalientes","San Francisco de los Romo",2025,3,7649.278,0,NA
"Aguascalientes","San Francisco de los Romo",2025,4,7660.249,0,NA
"Aguascalientes","San José de Gracia",2013,1,0,0,NA
"Aguascalientes","San José de Gracia",2013,2,0,0,NA
"Aguascalientes","San José de Gracia",2013,3,0,0,NA
"Aguascalientes","San José de Gracia",2013,4,0,0,NA
"Aguascalientes","San José de Gracia",2014,1,0,0,NA
"Aguascalientes","San José de Gracia",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Aguascalientes","San José de Gracia",2014,3,0,0,"2014_M6.9_puerto_madero"
"Aguascalientes","San José de Gracia",2014,4,0.565,0,NA
"Aguascalientes","San José de Gracia",2015,1,83.305,0,NA
"Aguascalientes","San José de Gracia",2015,2,126.952,0,NA
"Aguascalientes","San José de Gracia",2015,3,197.748,0,NA
"Aguascalientes","San José de Gracia",2015,4,163.127,0,NA
"Aguascalientes","San José de Gracia",2016,1,165.46,0,NA
"Aguascalientes","San José de Gracia",2016,2,215.118,0,NA
"Aguascalientes","San José de Gracia",2016,3,239.152,0,NA
"Aguascalientes","San José de Gracia",2016,4,229.305,0,NA
"Aguascalientes","San José de Gracia",2017,1,262.61,0,NA
"Aguascalientes","San José de Gracia",2017,2,320.031,0,NA
"Aguascalientes","San José de Gracia",2017,3,374.25,0,"2017_M7.1_matzaco"
"Aguascalientes","San José de Gracia",2017,4,380.499,0,NA
"Aguascalientes","San José de Gracia",2018,1,364.616,0,"2018_M7.2_pinotepa"
"Aguascalientes","San José de Gracia",2018,2,491.617,0,NA
"Aguascalientes","San José de Gracia",2018,3,536.079,0,NA
"Aguascalientes","San José de Gracia",2018,4,496.98,0,NA
"Aguascalientes","San José de Gracia",2019,1,453.433,0,"2019_M6.7_puerto_madero"
"Aguascalientes","San José de Gracia",2019,2,507.721,0,NA
"Aguascalientes","San José de Gracia",2019,3,589.097,0,NA
"Aguascalientes","San José de Gracia",2019,4,593.38,0,NA
"Aguascalientes","San José de Gracia",2020,1,598.458,0,NA
"Aguascalientes","San José de Gracia",2020,2,573.909,0,"2020_M7.4_Santa_Maria_Xadani"
"Aguascalientes","San José de Gracia",2020,3,685.974,0,NA
"Aguascalientes","San José de Gracia",2020,4,809.066,0,NA
"Aguascalientes","San José de Gracia",2021,1,790.882,0,NA
"Aguascalientes","San José de Gracia",2021,2,886.42,0,NA
"Aguascalientes","San José de Gracia",2021,3,1020.09,0,"2021_M7.0_acapulco"
"Aguascalientes","San José de Gracia",2021,4,1103.314,0,NA
"Aguascalientes","San José de Gracia",2022,1,869.904,0,NA
"Aguascalientes","San José de Gracia",2022,2,1060.765,0,NA
"Aguascalientes","San José de Gracia",2022,3,1068.368,0,"2022_M6.8_aguililla"
"Aguascalientes","San José de Gracia",2022,4,901.229,0,NA
"Aguascalientes","San José de Gracia",2023,1,637.279,0,NA
"Aguascalientes","San José de Gracia",2023,2,771.815,0,NA
"Aguascalientes","San José de Gracia",2023,3,838.55,0,NA
"Aguascalientes","San José de Gracia",2023,4,771.244,0,NA
"Aguascalientes","San José de Gracia",2024,1,673.254,0,NA
"Aguascalientes","San José de Gracia",2024,2,837.188,0,NA
"Aguascalientes","San José de Gracia",2024,3,815.03,0,NA
"Aguascalientes","San José de Gracia",2024,4,680.221,0,NA
"Aguascalientes","San José de Gracia",2025,1,594.072,0,NA
"Aguascalientes","San José de Gracia",2025,2,728.697,0,NA
"Aguascalientes","San José de Gracia",2025,3,696.135,0,NA
"Aguascalientes","San José de Gracia",2025,4,498.736,0,NA
"Aguascalientes","Tepezalá",2013,1,57.545,0,NA
"Aguascalientes","Tepezalá",2013,2,48.349,0,NA
"Aguascalientes","Tepezalá",2013,3,28.923,0,NA
"Aguascalientes","Tepezalá",2013,4,20.158,0,NA
"Aguascalientes","Tepezalá",2014,1,13.825,0,NA
"Aguascalientes","Tepezalá",2014,2,19.351,0,"2014_M7.2_coyuquilla_norte"
"Aguascalientes","Tepezalá",2014,3,7.063,0,"2014_M6.9_puerto_madero"
"Aguascalientes","Tepezalá",2014,4,11.579,0,NA
"Aguascalientes","Tepezalá",2015,1,7.176,0,NA
"Aguascalientes","Tepezalá",2015,2,27.741,0,NA
"Aguascalientes","Tepezalá",2015,3,42.696,0,NA
"Aguascalientes","Tepezalá",2015,4,37.549,0,NA
"Aguascalientes","Tepezalá",2016,1,28.669,0,NA
"Aguascalientes","Tepezalá",2016,2,37.562,0,NA
"Aguascalientes","Tepezalá",2016,3,53.789,0,NA
"Aguascalientes","Tepezalá",2016,4,60.009,0,NA
"Aguascalientes","Tepezalá",2017,1,62.614,0,NA
"Aguascalientes","Tepezalá",2017,2,52.054,0,NA
"Aguascalientes","Tepezalá",2017,3,69.714,0,"2017_M7.1_matzaco"
"Aguascalientes","Tepezalá",2017,4,74.335,0,NA
"Aguascalientes","Tepezalá",2018,1,54.657,0,"2018_M7.2_pinotepa"
"Aguascalientes","Tepezalá",2018,2,72.739,0,NA
"Aguascalientes","Tepezalá",2018,3,74.115,0,NA
"Aguascalientes","Tepezalá",2018,4,65.218,0,NA
"Aguascalientes","Tepezalá",2019,1,79.045,0,"2019_M6.7_puerto_madero"
"Aguascalientes","Tepezalá",2019,2,86.059,0,NA
"Aguascalientes","Tepezalá",2019,3,103.962,0,NA
"Aguascalientes","Tepezalá",2019,4,122.479,0,NA
"Aguascalientes","Tepezalá",2020,1,131.171,0,NA
"Aguascalientes","Tepezalá",2020,2,229.56,0,"2020_M7.4_Santa_Maria_Xadani"
"Aguascalientes","Tepezalá",2020,3,301.094,0,NA
"Aguascalientes","Tepezalá",2020,4,355.405,0,NA
"Aguascalientes","Tepezalá",2021,1,344.775,0,NA
"Aguascalientes","Tepezalá",2021,2,334.953,0,NA
"Aguascalientes","Tepezalá",2021,3,475.098,0,"2021_M7.0_acapulco"
"Aguascalientes","Tepezalá",2021,4,529.619,0,NA
"Aguascalientes","Tepezalá",2022,1,475.759,0,NA
"Aguascalientes","Tepezalá",2022,2,682.675,0,NA
"Aguascalientes","Tepezalá",2022,3,225.966,0,"2022_M6.8_aguililla"
"Aguascalientes","Tepezalá",2022,4,200.806,0,NA
"Aguascalientes","Tepezalá",2023,1,206.147,0,NA
"Aguascalientes","Tepezalá",2023,2,253.853,0,NA
"Aguascalientes","Tepezalá",2023,3,249.548,0,NA
"Aguascalientes","Tepezalá",2023,4,197.728,0,NA
"Aguascalientes","Tepezalá",2024,1,196.186,0,NA
"Aguascalientes","Tepezalá",2024,2,280.254,0,NA
"Aguascalientes","Tepezalá",2024,3,192.965,0,NA
"Aguascalientes","Tepezalá",2024,4,210.174,0,NA
"Aguascalientes","Tepezalá",2025,1,181.841,0,NA
"Aguascalientes","Tepezalá",2025,2,198.791,0,NA
"Aguascalientes","Tepezalá",2025,3,196.57,0,NA
"Aguascalientes","Tepezalá",2025,4,152.459,0,NA
"Baja California","Ensenada",2013,1,16408.642,0,NA
"Baja California","Ensenada",2013,2,23687.549,0,NA
"Baja California","Ensenada",2013,3,21524.873,0,NA
"Baja California","Ensenada",2013,4,19237.162,0,NA
"Baja California","Ensenada",2014,1,19888.078,0,NA
"Baja California","Ensenada",2014,2,22399.872,0,"2014_M7.2_coyuquilla_norte"
"Baja California","Ensenada",2014,3,23387.226,0,"2014_M6.9_puerto_madero"
"Baja California","Ensenada",2014,4,24352.621,0,NA
"Baja California","Ensenada",2015,1,22900.842,0,NA
"Baja California","Ensenada",2015,2,26558.968,0,NA
"Baja California","Ensenada",2015,3,28619.621,0,NA
"Baja California","Ensenada",2015,4,24943.118,0,NA
"Baja California","Ensenada",2016,1,25781.309,0,NA
"Baja California","Ensenada",2016,2,30340.207,0,NA
"Baja California","Ensenada",2016,3,33003.577,0,NA
"Baja California","Ensenada",2016,4,31825.39,0,NA
"Baja California","Ensenada",2017,1,29884.188,0,NA
"Baja California","Ensenada",2017,2,38320.887,0,NA
"Baja California","Ensenada",2017,3,42048.637,0,"2017_M7.1_matzaco"
"Baja California","Ensenada",2017,4,40975.68,0,NA
"Baja California","Ensenada",2018,1,33742.903,0,"2018_M7.2_pinotepa"
"Baja California","Ensenada",2018,2,47754.375,0,NA
"Baja California","Ensenada",2018,3,48760.934,0,NA
"Baja California","Ensenada",2018,4,47333.965,0,NA
"Baja California","Ensenada",2019,1,36628.752,0,"2019_M6.7_puerto_madero"
"Baja California","Ensenada",2019,2,47970.921,0,NA
"Baja California","Ensenada",2019,3,54256.026,0,NA
"Baja California","Ensenada",2019,4,47523.867,0,NA
"Baja California","Ensenada",2020,1,46159.112,0,NA
"Baja California","Ensenada",2020,2,57216.465,0,"2020_M7.4_Santa_Maria_Xadani"
"Baja California","Ensenada",2020,3,61827.483,0,NA
"Baja California","Ensenada",2020,4,59353.517,0,NA
"Baja California","Ensenada",2021,1,53556.357,0,NA
"Baja California","Ensenada",2021,2,66025.295,0,NA
"Baja California","Ensenada",2021,3,73189.965,0,"2021_M7.0_acapulco"
"Baja California","Ensenada",2021,4,69431.052,0,NA
"Baja California","Ensenada",2022,1,47225.589,0,NA
"Baja California","Ensenada",2022,2,51729.787,0,NA
"Baja California","Ensenada",2022,3,54607.936,0,"2022_M6.8_aguililla"
"Baja California","Ensenada",2022,4,52190.385,0,NA
"Baja California","Ensenada",2023,1,49242.36,0,NA
"Baja California","Ensenada",2023,2,58030.071,0,NA
"Baja California","Ensenada",2023,3,62851.376,0,NA
"Baja California","Ensenada",2023,4,56316.465,0,NA
"Baja California","Ensenada",2024,1,47986.556,0,NA
"Baja California","Ensenada",2024,2,59746.119,0,NA
"Baja California","Ensenada",2024,3,61273.575,0,NA
"Baja California","Ensenada",2024,4,60074.545,0,NA
"Baja California","Ensenada",2025,1,51486.053,0,NA
"Baja California","Ensenada",2025,2,74358.93,0,NA
"Baja California","Ensenada",2025,3,80847.415,0,NA
"Baja California","Ensenada",2025,4,69515.975,0,NA
"Baja California","Mexicali",2013,1,29380.282,0,NA
"Baja California","Mexicali",2013,2,32482.138,0,NA
"Baja California","Mexicali",2013,3,30584.14,0,NA
"Baja California","Mexicali",2013,4,28673.84,0,NA
"Baja California","Mexicali",2014,1,28550.432,0,NA
"Baja California","Mexicali",2014,2,31087.894,0,"2014_M7.2_coyuquilla_norte"
"Baja California","Mexicali",2014,3,30624.822,0,"2014_M6.9_puerto_madero"
"Baja California","Mexicali",2014,4,29903.997,0,NA
"Baja California","Mexicali",2015,1,29785.753,0,NA
"Baja California","Mexicali",2015,2,34576.605,0,NA
"Baja California","Mexicali",2015,3,34858.477,0,NA
"Baja California","Mexicali",2015,4,30800.666,0,NA
"Baja California","Mexicali",2016,1,31929.537,0,NA
"Baja California","Mexicali",2016,2,35446.287,0,NA
"Baja California","Mexicali",2016,3,34106.113,0,NA
"Baja California","Mexicali",2016,4,31902.633,0,NA
"Baja California","Mexicali",2017,1,32354.9,0,NA
"Baja California","Mexicali",2017,2,36644.305,0,NA
"Baja California","Mexicali",2017,3,38463.897,0,"2017_M7.1_matzaco"
"Baja California","Mexicali",2017,4,36397.356,0,NA
"Baja California","Mexicali",2018,1,35707.921,0,"2018_M7.2_pinotepa"
"Baja California","Mexicali",2018,2,44347.418,0,NA
"Baja California","Mexicali",2018,3,44074.275,0,NA
"Baja California","Mexicali",2018,4,43319.895,0,NA
"Baja California","Mexicali",2019,1,41195.409,0,"2019_M6.7_puerto_madero"
"Baja California","Mexicali",2019,2,48460.825,0,NA
"Baja California","Mexicali",2019,3,51171.891,0,NA
"Baja California","Mexicali",2019,4,47975.389,0,NA
"Baja California","Mexicali",2020,1,52913.857,0,NA
"Baja California","Mexicali",2020,2,81613.717,0,"2020_M7.4_Santa_Maria_Xadani"
"Baja California","Mexicali",2020,3,64538.401,0,NA
"Baja California","Mexicali",2020,4,61340.597,0,NA
"Baja California","Mexicali",2021,1,63181,0,NA
"Baja California","Mexicali",2021,2,75409.384,0,NA
"Baja California","Mexicali",2021,3,73846.209,0,"2021_M7.0_acapulco"
"Baja California","Mexicali",2021,4,72165.758,0,NA
"Baja California","Mexicali",2022,1,62357.073,0,NA
"Baja California","Mexicali",2022,2,73625.181,0,NA
"Baja California","Mexicali",2022,3,74141.171,0,"2022_M6.8_aguililla"
"Baja California","Mexicali",2022,4,75556.063,0,NA
"Baja California","Mexicali",2023,1,66869.057,0,NA
"Baja California","Mexicali",2023,2,69813.18,0,NA
"Baja California","Mexicali",2023,3,69742.649,0,NA
"Baja California","Mexicali",2023,4,64677.224,0,NA
"Baja California","Mexicali",2024,1,59169.373,0,NA
"Baja California","Mexicali",2024,2,69312.471,0,NA
"Baja California","Mexicali",2024,3,68313.343,0,NA
"Baja California","Mexicali",2024,4,68362.963,0,NA
"Baja California","Mexicali",2025,1,64405.898,0,NA
"Baja California","Mexicali",2025,2,88034.015,0,NA
"Baja California","Mexicali",2025,3,93925.023,0,NA
"Baja California","Mexicali",2025,4,85383.873,0,NA
"Baja California","Playas de Rosarito",2013,1,6026.083,0,NA
"Baja California","Playas de Rosarito",2013,2,6939.247,0,NA
"Baja California","Playas de Rosarito",2013,3,6750.588,0,NA
"Baja California","Playas de Rosarito",2013,4,6988.013,0,NA
"Baja California","Playas de Rosarito",2014,1,7034.408,0,NA
"Baja California","Playas de Rosarito",2014,2,6906.617,0,"2014_M7.2_coyuquilla_norte"
"Baja California","Playas de Rosarito",2014,3,7153.088,0,"2014_M6.9_puerto_madero"
"Baja California","Playas de Rosarito",2014,4,7115.924,0,NA
"Baja California","Playas de Rosarito",2015,1,7345.132,0,NA
"Baja California","Playas de Rosarito",2015,2,8011.674,0,NA
"Baja California","Playas de Rosarito",2015,3,8512.615,0,NA
"Baja California","Playas de Rosarito",2015,4,7955.012,0,NA
"Baja California","Playas de Rosarito",2016,1,8566.744,0,NA
"Baja California","Playas de Rosarito",2016,2,8890.327,0,NA
"Baja California","Playas de Rosarito",2016,3,8599.032,0,NA
"Baja California","Playas de Rosarito",2016,4,8221.596,0,NA
"Baja California","Playas de Rosarito",2017,1,8581.521,0,NA
"Baja California","Playas de Rosarito",2017,2,10207.03,0,NA
"Baja California","Playas de Rosarito",2017,3,10289.54,0,"2017_M7.1_matzaco"
"Baja California","Playas de Rosarito",2017,4,9516.658,0,NA
"Baja California","Playas de Rosarito",2018,1,9159.629,0,"2018_M7.2_pinotepa"
"Baja California","Playas de Rosarito",2018,2,11195.69,0,NA
"Baja California","Playas de Rosarito",2018,3,10454.719,0,NA
"Baja California","Playas de Rosarito",2018,4,11164.209,0,NA
"Baja California","Playas de Rosarito",2019,1,9818.953,0,"2019_M6.7_puerto_madero"
"Baja California","Playas de Rosarito",2019,2,10201.023,0,NA
"Baja California","Playas de Rosarito",2019,3,10259.599,0,NA
"Baja California","Playas de Rosarito",2019,4,9484.639,0,NA
"Baja California","Playas de Rosarito",2020,1,10774.758,0,NA
"Baja California","Playas de Rosarito",2020,2,12668.015,0,"2020_M7.4_Santa_Maria_Xadani"
"Baja California","Playas de Rosarito",2020,3,12347.662,0,NA
"Baja California","Playas de Rosarito",2020,4,12856.169,0,NA
"Baja California","Playas de Rosarito",2021,1,13722.503,0,NA
"Baja California","Playas de Rosarito",2021,2,15233.09,0,NA
"Baja California","Playas de Rosarito",2021,3,15251.091,0,"2021_M7.0_acapulco"
"Baja California","Playas de Rosarito",2021,4,15381.75,0,NA
"Baja California","Playas de Rosarito",2022,1,14679.194,0,NA
"Baja California","Playas de Rosarito",2022,2,15577.232,0,NA
"Baja California","Playas de Rosarito",2022,3,16563.085,0,"2022_M6.8_aguililla"
"Baja California","Playas de Rosarito",2022,4,17078.518,0,NA
"Baja California","Playas de Rosarito",2023,1,15926.529,0,NA
"Baja California","Playas de Rosarito",2023,2,17864.406,0,NA
"Baja California","Playas de Rosarito",2023,3,19007.827,0,NA
"Baja California","Playas de Rosarito",2023,4,18521.433,0,NA
"Baja California","Playas de Rosarito",2024,1,17056.23,0,NA
"Baja California","Playas de Rosarito",2024,2,19155.51,0,NA
"Baja California","Playas de Rosarito",2024,3,19296.806,0,NA
"Baja California","Playas de Rosarito",2024,4,19760.629,0,NA
"Baja California","Playas de Rosarito",2025,1,17936.527,0,NA
"Baja California","Playas de Rosarito",2025,2,25286.252,0,NA
"Baja California","Playas de Rosarito",2025,3,27071.977,0,NA
"Baja California","Playas de Rosarito",2025,4,24307.625,0,NA
"Baja California","Tecate",2013,1,3981.576,0,NA
"Baja California","Tecate",2013,2,4647.453,0,NA
"Baja California","Tecate",2013,3,4557.267,0,NA
"Baja California","Tecate",2013,4,4544.851,0,NA
"Baja California","Tecate",2014,1,4533.414,0,NA
"Baja California","Tecate",2014,2,4719.868,0,"2014_M7.2_coyuquilla_norte"
"Baja California","Tecate",2014,3,4755.024,0,"2014_M6.9_puerto_madero"
"Baja California","Tecate",2014,4,4844.644,0,NA
"Baja California","Tecate",2015,1,4842.732,0,NA
"Baja California","Tecate",2015,2,5647.704,0,NA
"Baja California","Tecate",2015,3,5778.935,0,NA
"Baja California","Tecate",2015,4,5492.081,0,NA
"Baja California","Tecate",2016,1,5556.885,0,NA
"Baja California","Tecate",2016,2,5767.436,0,NA
"Baja California","Tecate",2016,3,5231.723,0,NA
"Baja California","Tecate",2016,4,5181.625,0,NA
"Baja California","Tecate",2017,1,5840.001,0,NA
"Baja California","Tecate",2017,2,6729.011,0,NA
"Baja California","Tecate",2017,3,6935.257,0,"2017_M7.1_matzaco"
"Baja California","Tecate",2017,4,7324.165,0,NA
"Baja California","Tecate",2018,1,7036.254,0,"2018_M7.2_pinotepa"
"Baja California","Tecate",2018,2,8600.663,0,NA
"Baja California","Tecate",2018,3,8288.075,0,NA
"Baja California","Tecate",2018,4,8519.098,0,NA
"Baja California","Tecate",2019,1,7970.1,0,"2019_M6.7_puerto_madero"
"Baja California","Tecate",2019,2,9243.664,0,NA
"Baja California","Tecate",2019,3,9619.321,0,NA
"Baja California","Tecate",2019,4,9065.294,0,NA
"Baja California","Tecate",2020,1,9834.493,0,NA
"Baja California","Tecate",2020,2,12274.625,0,"2020_M7.4_Santa_Maria_Xadani"
"Baja California","Tecate",2020,3,9475.439,0,NA
"Baja California","Tecate",2020,4,10393.46,0,NA
"Baja California","Tecate",2021,1,10243.004,0,NA
"Baja California","Tecate",2021,2,11526.399,0,NA
"Baja California","Tecate",2021,3,11149.774,0,"2021_M7.0_acapulco"
"Baja California","Tecate",2021,4,11213.218,0,NA
"Baja California","Tecate",2022,1,10058.376,0,NA
"Baja California","Tecate",2022,2,11208.591,0,NA
"Baja California","Tecate",2022,3,11985.566,0,"2022_M6.8_aguililla"
"Baja California","Tecate",2022,4,12008.283,0,NA
"Baja California","Tecate",2023,1,11138.257,0,NA
"Baja California","Tecate",2023,2,12234.574,0,NA
"Baja California","Tecate",2023,3,12607.431,0,NA
"Baja California","Tecate",2023,4,12429.929,0,NA
"Baja California","Tecate",2024,1,11413.749,0,NA
"Baja California","Tecate",2024,2,13742.899,0,NA
"Baja California","Tecate",2024,3,13806.442,0,NA
"Baja California","Tecate",2024,4,14174.4,0,NA
"Baja California","Tecate",2025,1,12949.926,0,NA
"Baja California","Tecate",2025,2,17743.51,0,NA
"Baja California","Tecate",2025,3,19161.502,0,NA
"Baja California","Tecate",2025,4,17060.224,0,NA
"Baja California","Tijuana",2013,1,86371.815,0,NA
"Baja California","Tijuana",2013,2,96459.654,0,NA
"Baja California","Tijuana",2013,3,100555.397,0,NA
"Baja California","Tijuana",2013,4,96752.574,0,NA
"Baja California","Tijuana",2014,1,89431.361,0,NA
"Baja California","Tijuana",2014,2,94907.869,0,"2014_M7.2_coyuquilla_norte"
"Baja California","Tijuana",2014,3,95060.661,0,"2014_M6.9_puerto_madero"
"Baja California","Tijuana",2014,4,93186.004,0,NA
"Baja California","Tijuana",2015,1,89834.712,0,NA
