"state","municipality","year","quarter","remittances_musd","mean_r","sd_r","outlier","remittances_kusd","asinh_remittances","mean_pga","event"
"Jalisco","Atengo",2023,2,47.373,0.676475384615385,0.43590703572041,FALSE,47.373,4.55131100631788,0,NA
"Jalisco","Atengo",2023,3,68.141,0.676475384615385,0.43590703572041,FALSE,68.141,4.91478010623044,0,NA
"Jalisco","Atengo",2023,4,59.191,0.676475384615385,0.43590703572041,FALSE,59.191,4.77398803192662,0,NA
"Jalisco","Atengo",2024,1,50.895,0.676475384615385,0.43590703572041,FALSE,50.895,4.62300836737397,0,NA
"Jalisco","Atengo",2024,2,107.242,0.676475384615385,0.43590703572041,FALSE,107.242,5.36825688033285,0,NA
"Jalisco","Atengo",2024,3,126.345,0.676475384615385,0.43590703572041,FALSE,126.345,5.53217910178614,0,NA
"Jalisco","Atengo",2024,4,85.587,0.676475384615385,0.43590703572041,FALSE,85.587,5.14271471033426,0,NA
"Jalisco","Atengo",2025,1,43.802,0.676475384615385,0.43590703572041,FALSE,43.802,4.47295693585326,0,NA
"Jalisco","Atengo",2025,2,136.103,0.676475384615385,0.43590703572041,FALSE,136.103,5.60657262830275,0,NA
"Jalisco","Atengo",2025,3,195.207,0.676475384615385,0.43590703572041,FALSE,195.207,5.96721427517286,0,NA
"Jalisco","Atengo",2025,4,79.237,0.676475384615385,0.43590703572041,FALSE,79.237,5.06563035804293,0,NA
"Jalisco","Atenguillo",2013,1,714.998,2.02130219230769,0.617121931355834,FALSE,714.998,7.26542741507109,0,NA
"Jalisco","Atenguillo",2013,2,882.723,2.02130219230769,0.617121931355834,FALSE,882.723,7.47615894950626,0,NA
"Jalisco","Atenguillo",2013,3,904.868,2.02130219230769,0.617121931355834,FALSE,904.868,7.50093656259812,0,NA
"Jalisco","Atenguillo",2013,4,1034.559,2.02130219230769,0.617121931355834,FALSE,1034.559,7.63487794207865,0,NA
"Jalisco","Atenguillo",2014,1,975.661,2.02130219230769,0.617121931355834,FALSE,975.661,7.57626263320088,0,NA
"Jalisco","Atenguillo",2014,2,1114.761,2.02130219230769,0.617121931355834,FALSE,1114.761,7.70954269287826,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Atenguillo",2014,3,1029.363,2.02130219230769,0.617121931355834,FALSE,1029.363,7.62984285980534,0,"2014_M6.9_puerto_madero"
"Jalisco","Atenguillo",2014,4,1262.416,2.02130219230769,0.617121931355834,FALSE,1262.416,7.83392996171067,0,NA
"Jalisco","Atenguillo",2015,1,1247.195,2.02130219230769,0.617121931355834,FALSE,1247.195,7.82179965003583,0,NA
"Jalisco","Atenguillo",2015,2,1171.856,2.02130219230769,0.617121931355834,FALSE,1171.856,7.75949145830425,0,NA
"Jalisco","Atenguillo",2015,3,1388.953,2.02130219230769,0.617121931355834,FALSE,1388.953,7.92945281503679,0,NA
"Jalisco","Atenguillo",2015,4,1559.948,2.02130219230769,0.617121931355834,FALSE,1559.948,8.04555504964993,0,NA
"Jalisco","Atenguillo",2016,1,1564.743,2.02130219230769,0.617121931355834,FALSE,1564.743,8.0486241549033,0,NA
"Jalisco","Atenguillo",2016,2,1847.937,2.02130219230769,0.617121931355834,FALSE,1847.937,8.21497241448057,0,NA
"Jalisco","Atenguillo",2016,3,1695.141,2.02130219230769,0.617121931355834,FALSE,1695.141,8.12866846975727,0,NA
"Jalisco","Atenguillo",2016,4,1879.448,2.02130219230769,0.617121931355834,FALSE,1879.448,8.23188064702366,0,NA
"Jalisco","Atenguillo",2017,1,1771.515,2.02130219230769,0.617121931355834,FALSE,1771.515,8.17273765189196,0,NA
"Jalisco","Atenguillo",2017,2,1879.78,2.02130219230769,0.617121931355834,FALSE,1879.78,8.23205727900973,0,NA
"Jalisco","Atenguillo",2017,3,1807.024,2.02130219230769,0.617121931355834,FALSE,1807.024,8.19258382930812,0,"2017_M7.1_matzaco"
"Jalisco","Atenguillo",2017,4,2131.071,2.02130219230769,0.617121931355834,FALSE,2131.071,8.35752718484309,0,NA
"Jalisco","Atenguillo",2018,1,1835.446,2.02130219230769,0.617121931355834,FALSE,1835.446,8.20819003749646,0,"2018_M7.2_pinotepa"
"Jalisco","Atenguillo",2018,2,2232.68,2.02130219230769,0.617121931355834,FALSE,2232.68,8.40410516731193,0,NA
"Jalisco","Atenguillo",2018,3,1877.031,2.02130219230769,0.617121931355834,FALSE,1877.031,8.23059380368394,0,NA
"Jalisco","Atenguillo",2018,4,2310.504,2.02130219230769,0.617121931355834,FALSE,2310.504,8.43836818892603,0,NA
"Jalisco","Atenguillo",2019,1,1958.74,2.02130219230769,0.617121931355834,FALSE,1958.74,8.2732039340812,0,"2019_M6.7_puerto_madero"
"Jalisco","Atenguillo",2019,2,2174.203,2.02130219230769,0.617121931355834,FALSE,2174.203,8.37756467303264,0,NA
"Jalisco","Atenguillo",2019,3,2334.807,2.02130219230769,0.617121931355834,FALSE,2334.807,8.44883173786097,0,NA
"Jalisco","Atenguillo",2019,4,2649.227,2.02130219230769,0.617121931355834,FALSE,2649.227,8.57517039449547,0,NA
"Jalisco","Atenguillo",2020,1,2879.752,2.02130219230769,0.617121931355834,FALSE,2879.752,8.65860666901706,0,NA
"Jalisco","Atenguillo",2020,2,2713.367,2.02130219230769,0.617121931355834,FALSE,2713.367,8.59909279263035,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Atenguillo",2020,3,2502.477,2.02130219230769,0.617121931355834,FALSE,2502.477,8.51818354081874,0,NA
"Jalisco","Atenguillo",2020,4,2406.727,2.02130219230769,0.617121931355834,FALSE,2406.727,8.47917023587704,0,NA
"Jalisco","Atenguillo",2021,1,2250.875,2.02130219230769,0.617121931355834,FALSE,2250.875,8.41222153839394,0,NA
"Jalisco","Atenguillo",2021,2,2636.423,2.02130219230769,0.617121931355834,FALSE,2636.423,8.57032556968552,0,NA
"Jalisco","Atenguillo",2021,3,2536.847,2.02130219230769,0.617121931355834,FALSE,2536.847,8.53182446973737,0,"2021_M7.0_acapulco"
"Jalisco","Atenguillo",2021,4,3254.592,2.02130219230769,0.617121931355834,FALSE,3254.592,8.78096940532597,0,NA
"Jalisco","Atenguillo",2022,1,2508.888,2.02130219230769,0.617121931355834,FALSE,2508.888,8.52074212634857,0,NA
"Jalisco","Atenguillo",2022,2,2844.474,2.02130219230769,0.617121931355834,FALSE,2844.474,8.6462806551608,0,NA
"Jalisco","Atenguillo",2022,3,2838.92,2.02130219230769,0.617121931355834,FALSE,2838.92,8.64432618871906,2.02651448581978,"2022_M7.6_aguililla"
"Jalisco","Atenguillo",2022,4,2660.056,2.02130219230769,0.617121931355834,FALSE,2660.056,8.57924967007687,0,NA
"Jalisco","Atenguillo",2023,1,2389.94,2.02130219230769,0.617121931355834,FALSE,2389.94,8.4721707643368,0,NA
"Jalisco","Atenguillo",2023,2,2272.593,2.02130219230769,0.617121931355834,FALSE,2272.593,8.42182397827234,0,NA
"Jalisco","Atenguillo",2023,3,2170.626,2.02130219230769,0.617121931355834,FALSE,2170.626,8.37591811781532,0,NA
"Jalisco","Atenguillo",2023,4,2422.773,2.02130219230769,0.617121931355834,FALSE,2422.773,8.48581525406456,0,NA
"Jalisco","Atenguillo",2024,1,2100.855,2.02130219230769,0.617121931355834,FALSE,2100.855,8.34324692091164,0,NA
"Jalisco","Atenguillo",2024,2,2726.938,2.02130219230769,0.617121931355834,FALSE,2726.938,8.60408186115954,0,NA
"Jalisco","Atenguillo",2024,3,2693.124,2.02130219230769,0.617121931355834,FALSE,2693.124,8.59160435208302,0,NA
"Jalisco","Atenguillo",2024,4,2653.872,2.02130219230769,0.617121931355834,FALSE,2653.872,8.57692220069692,0,NA
"Jalisco","Atenguillo",2025,1,2198.145,2.02130219230769,0.617121931355834,FALSE,2198.145,8.38851633415054,0,NA
"Jalisco","Atenguillo",2025,2,2081.587,2.02130219230769,0.617121931355834,FALSE,2081.587,8.33403310079936,0,NA
"Jalisco","Atenguillo",2025,3,2065.382,2.02130219230769,0.617121931355834,FALSE,2065.382,8.326217715346,0,NA
"Jalisco","Atenguillo",2025,4,2061.883,2.02130219230769,0.617121931355834,FALSE,2061.883,8.32452216130357,0,NA
"Jalisco","Atotonilco el Alto",2013,1,5638.376,14.1967073653846,5.25679286283693,FALSE,5638.376,9.33049854818981,0,NA
"Jalisco","Atotonilco el Alto",2013,2,7681.74,14.1967073653846,5.25679286283693,FALSE,7681.74,9.63974854777689,0,NA
"Jalisco","Atotonilco el Alto",2013,3,6856.251,14.1967073653846,5.25679286283693,FALSE,6856.251,9.52606325575402,0,NA
"Jalisco","Atotonilco el Alto",2013,4,6793.832,14.1967073653846,5.25679286283693,FALSE,6793.832,9.51691760669022,0,NA
"Jalisco","Atotonilco el Alto",2014,1,7270.353,14.1967073653846,5.25679286283693,FALSE,7270.353,9.58470731034676,0,NA
"Jalisco","Atotonilco el Alto",2014,2,7741.975,14.1967073653846,5.25679286283693,FALSE,7741.975,9.64755928672353,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Atotonilco el Alto",2014,3,6956.178,14.1967073653846,5.25679286283693,FALSE,6956.178,9.54053265029245,0,"2014_M6.9_puerto_madero"
"Jalisco","Atotonilco el Alto",2014,4,8461.4,14.1967073653846,5.25679286283693,FALSE,8461.4,9.73641710759456,0,NA
"Jalisco","Atotonilco el Alto",2015,1,8569.499,14.1967073653846,5.25679286283693,FALSE,8569.499,9.74911173410395,0,NA
"Jalisco","Atotonilco el Alto",2015,2,7987.728,14.1967073653846,5.25679286283693,FALSE,7987.728,9.67880882735755,0,NA
"Jalisco","Atotonilco el Alto",2015,3,9317.112,14.1967073653846,5.25679286283693,FALSE,9317.112,9.83275517185483,0,NA
"Jalisco","Atotonilco el Alto",2015,4,8489.82,14.1967073653846,5.25679286283693,FALSE,8489.82,9.73977026169567,0,NA
"Jalisco","Atotonilco el Alto",2016,1,9731.56,14.1967073653846,5.25679286283693,FALSE,9731.56,9.87627667440827,0,NA
"Jalisco","Atotonilco el Alto",2016,2,10404.086,14.1967073653846,5.25679286283693,FALSE,10404.086,9.94310107545542,0,NA
"Jalisco","Atotonilco el Alto",2016,3,9766.363,14.1967073653846,5.25679286283693,FALSE,9766.363,9.8798465968845,0,NA
"Jalisco","Atotonilco el Alto",2016,4,9507.767,14.1967073653846,5.25679286283693,FALSE,9507.767,9.85301150582589,0,NA
"Jalisco","Atotonilco el Alto",2017,1,10194.042,14.1967073653846,5.25679286283693,FALSE,10194.042,9.9227058939278,0,NA
"Jalisco","Atotonilco el Alto",2017,2,11110.632,14.1967073653846,5.25679286283693,FALSE,11110.632,10.0088049492894,0,NA
"Jalisco","Atotonilco el Alto",2017,3,10489.362,14.1967073653846,5.25679286283693,FALSE,10489.362,9.95126406254446,0,"2017_M7.1_matzaco"
"Jalisco","Atotonilco el Alto",2017,4,11466.69,14.1967073653846,5.25679286283693,FALSE,11466.69,10.0403487720363,0,NA
"Jalisco","Atotonilco el Alto",2018,1,10580.018,14.1967073653846,5.25679286283693,FALSE,10580.018,9.95986958952744,0,"2018_M7.2_pinotepa"
"Jalisco","Atotonilco el Alto",2018,2,13803.866,14.1967073653846,5.25679286283693,FALSE,13803.866,10.2258511587115,0,NA
"Jalisco","Atotonilco el Alto",2018,3,11493.149,14.1967073653846,5.25679286283693,FALSE,11493.149,10.0426535801504,0,NA
"Jalisco","Atotonilco el Alto",2018,4,12576.268,14.1967073653846,5.25679286283693,FALSE,12576.268,10.1327140070151,0,NA
"Jalisco","Atotonilco el Alto",2019,1,11521.284,14.1967073653846,5.25679286283693,FALSE,11521.284,10.0450985688155,0,"2019_M6.7_puerto_madero"
"Jalisco","Atotonilco el Alto",2019,2,13446.841,14.1967073653846,5.25679286283693,FALSE,13446.841,10.1996466694978,0,NA
"Jalisco","Atotonilco el Alto",2019,3,14023.956,14.1967073653846,5.25679286283693,FALSE,14023.956,10.2416694709486,0,NA
"Jalisco","Atotonilco el Alto",2019,4,13297.541,14.1967073653846,5.25679286283693,FALSE,13297.541,10.1884815918718,0,NA
"Jalisco","Atotonilco el Alto",2020,1,16405.294,14.1967073653846,5.25679286283693,FALSE,16405.294,10.3985065480889,0,NA
"Jalisco","Atotonilco el Alto",2020,2,16205.206,14.1967073653846,5.25679286283693,FALSE,16205.206,10.3862350091327,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Atotonilco el Alto",2020,3,13497.794,14.1967073653846,5.25679286283693,FALSE,13497.794,10.2034287255988,0,NA
"Jalisco","Atotonilco el Alto",2020,4,15987.105,14.1967073653846,5.25679286283693,FALSE,15987.105,10.3726849203178,0,NA
"Jalisco","Atotonilco el Alto",2021,1,18239.607,14.1967073653846,5.25679286283693,FALSE,18239.607,10.504497898655,0,NA
"Jalisco","Atotonilco el Alto",2021,2,21517.165,14.1967073653846,5.25679286283693,FALSE,21517.165,10.6697534487792,0,NA
"Jalisco","Atotonilco el Alto",2021,3,19629.4,14.1967073653846,5.25679286283693,FALSE,19629.4,10.5779309025511,0,"2021_M7.0_acapulco"
"Jalisco","Atotonilco el Alto",2021,4,21244.283,14.1967073653846,5.25679286283693,FALSE,21244.283,10.6569902839758,0,NA
"Jalisco","Atotonilco el Alto",2022,1,19909.649,14.1967073653846,5.25679286283693,FALSE,19909.649,10.5921069487615,0,NA
"Jalisco","Atotonilco el Alto",2022,2,21838.38,14.1967073653846,5.25679286283693,FALSE,21838.38,10.6845714323677,0,NA
"Jalisco","Atotonilco el Alto",2022,3,19764.507,14.1967073653846,5.25679286283693,FALSE,19764.507,10.5847902135384,2.72705014778522,"2022_M7.6_aguililla"
"Jalisco","Atotonilco el Alto",2022,4,19277.685,14.1967073653846,5.25679286283693,FALSE,19277.685,10.5598506695738,0,NA
"Jalisco","Atotonilco el Alto",2023,1,19188.335,14.1967073653846,5.25679286283693,FALSE,19188.335,10.5552050025369,0,NA
"Jalisco","Atotonilco el Alto",2023,2,20119.041,14.1967073653846,5.25679286283693,FALSE,20119.041,10.6025691402394,0,NA
"Jalisco","Atotonilco el Alto",2023,3,19387.885,14.1967073653846,5.25679286283693,FALSE,19387.885,10.5655508466687,0,NA
"Jalisco","Atotonilco el Alto",2023,4,18994.208,14.1967073653846,5.25679286283693,FALSE,18994.208,10.5450365508224,0,NA
"Jalisco","Atotonilco el Alto",2024,1,16579.005,14.1967073653846,5.25679286283693,FALSE,16579.005,10.4090395962953,0,NA
"Jalisco","Atotonilco el Alto",2024,2,21268.193,14.1967073653846,5.25679286283693,FALSE,21268.193,10.6581151303619,0,NA
"Jalisco","Atotonilco el Alto",2024,3,20973.085,14.1967073653846,5.25679286283693,FALSE,20973.085,10.64414240913,0,NA
"Jalisco","Atotonilco el Alto",2024,4,21438.797,14.1967073653846,5.25679286283693,FALSE,21438.797,10.6661046846398,0,NA
"Jalisco","Atotonilco el Alto",2025,1,19382.858,14.1967073653846,5.25679286283693,FALSE,19382.858,10.5652915274175,0,NA
"Jalisco","Atotonilco el Alto",2025,2,20961.089,14.1967073653846,5.25679286283693,FALSE,20961.089,10.6435702743211,0,NA
"Jalisco","Atotonilco el Alto",2025,3,20949.295,14.1967073653846,5.25679286283693,FALSE,20949.295,10.6430074543623,0,NA
"Jalisco","Atotonilco el Alto",2025,4,20293.228,14.1967073653846,5.25679286283693,FALSE,20293.228,10.6111896944822,0,NA
"Jalisco","Atoyac",2013,1,755.604,1.43651288461538,0.68742759578268,FALSE,755.604,7.32066504785562,0,NA
"Jalisco","Atoyac",2013,2,1051.995,1.43651288461538,0.68742759578268,FALSE,1051.995,7.65159104689266,0,NA
"Jalisco","Atoyac",2013,3,945.224,1.43651288461538,0.68742759578268,FALSE,945.224,7.54456939681647,0,NA
"Jalisco","Atoyac",2013,4,826.237,1.43651288461538,0.68742759578268,FALSE,826.237,7.41002920407555,0,NA
"Jalisco","Atoyac",2014,1,1115.73,1.43651288461538,0.68742759578268,FALSE,1115.73,7.71041155957302,0,NA
"Jalisco","Atoyac",2014,2,1183.988,1.43651288461538,0.68742759578268,FALSE,1183.988,7.76979103915598,0.454274389487081,"2014_M7.2_coyuquilla_norte"
"Jalisco","Atoyac",2014,3,1108.951,1.43651288461538,0.68742759578268,FALSE,1108.951,7.70431718627427,0,"2014_M6.9_puerto_madero"
"Jalisco","Atoyac",2014,4,1314.719,1.43651288461538,0.68742759578268,FALSE,1314.719,7.87452555875952,0,NA
"Jalisco","Atoyac",2015,1,1367.246,1.43651288461538,0.68742759578268,FALSE,1367.246,7.91370109093747,0,NA
"Jalisco","Atoyac",2015,2,1503.834,1.43651288461538,0.68742759578268,FALSE,1503.834,8.00892041718309,0,NA
"Jalisco","Atoyac",2015,3,1628.731,1.43651288461538,0.68742759578268,FALSE,1628.731,8.08870373778468,0,NA
"Jalisco","Atoyac",2015,4,1518.225,1.43651288461538,0.68742759578268,FALSE,1518.225,8.01844445733521,0,NA
"Jalisco","Atoyac",2016,1,1694.54,1.43651288461538,0.68742759578268,FALSE,1694.54,8.12831386417539,0,NA
"Jalisco","Atoyac",2016,2,2082.974,1.43651288461538,0.68742759578268,FALSE,2082.974,8.33469919736577,0,NA
"Jalisco","Atoyac",2016,3,1801.333,1.43651288461538,0.68742759578268,FALSE,1801.333,8.18942948297012,0,NA
"Jalisco","Atoyac",2016,4,1630.632,1.43651288461538,0.68742759578268,FALSE,1630.632,8.08987022329591,0,NA
"Jalisco","Atoyac",2017,1,1612.848,1.43651288461538,0.68742759578268,FALSE,1612.848,8.07890411600545,0,NA
"Jalisco","Atoyac",2017,2,1766.024,1.43651288461538,0.68742759578268,FALSE,1766.024,8.16963323182346,0,NA
"Jalisco","Atoyac",2017,3,1713.873,1.43651288461538,0.68742759578268,FALSE,1713.873,8.13965826640024,0,"2017_M7.1_matzaco"
"Jalisco","Atoyac",2017,4,1762.681,1.43651288461538,0.68742759578268,FALSE,1762.681,8.16773848547137,0,NA
"Jalisco","Atoyac",2018,1,1705.159,1.43651288461538,0.68742759578268,FALSE,1705.159,8.13456090704406,0,"2018_M7.2_pinotepa"
"Jalisco","Atoyac",2018,2,2032.77,1.43651288461538,0.68742759578268,FALSE,2032.77,8.31030191498883,0,NA
"Jalisco","Atoyac",2018,3,1779.67,1.43651288461538,0.68742759578268,FALSE,1779.67,8.17733049233363,0,NA
"Jalisco","Atoyac",2018,4,1833.729,1.43651288461538,0.68742759578268,FALSE,1833.729,8.20725413235689,0,NA
"Jalisco","Atoyac",2019,1,1679.06,1.43651288461538,0.68742759578268,FALSE,1679.06,8.11913666123216,0,"2019_M6.7_puerto_madero"
"Jalisco","Atoyac",2019,2,1963.418,1.43651288461538,0.68742759578268,FALSE,1963.418,8.2755893563972,0,NA
"Jalisco","Atoyac",2019,3,2078.298,1.43651288461538,0.68742759578268,FALSE,2078.298,8.33245180693898,0,NA
"Jalisco","Atoyac",2019,4,1801.737,1.43651288461538,0.68742759578268,FALSE,1801.737,8.18965373614281,0,NA
"Jalisco","Atoyac",2020,1,2205.961,1.43651288461538,0.68742759578268,FALSE,2205.961,8.39206575253411,0,NA
"Jalisco","Atoyac",2020,2,2117.644,1.43651288461538,0.68742759578268,FALSE,2117.644,8.3512066652451,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Atoyac",2020,3,2102.775,1.43651288461538,0.68742759578268,FALSE,2102.775,8.34416041706435,0,NA
"Jalisco","Atoyac",2020,4,2000.984,1.43651288461538,0.68742759578268,FALSE,2000.984,8.29454158154825,0,NA
"Jalisco","Atoyac",2021,1,1879.571,1.43651288461538,0.68742759578268,FALSE,1879.571,8.23194608962059,0,NA
"Jalisco","Atoyac",2021,2,2525.334,1.43651288461538,0.68742759578268,FALSE,2525.334,8.52727582995074,0,NA
"Jalisco","Atoyac",2021,3,2736.495,1.43651288461538,0.68742759578268,FALSE,2736.495,8.60758039737572,0,"2021_M7.0_acapulco"
"Jalisco","Atoyac",2021,4,2541.921,1.43651288461538,0.68742759578268,FALSE,2541.921,8.53382259262652,0,NA
"Jalisco","Atoyac",2022,1,2070.679,1.43651288461538,0.68742759578268,FALSE,2070.679,8.32877909066261,0,NA
"Jalisco","Atoyac",2022,2,2263.862,1.43651288461538,0.68742759578268,FALSE,2263.862,8.41797471274145,0,NA
"Jalisco","Atoyac",2022,3,2107.212,1.43651288461538,0.68742759578268,FALSE,2107.212,8.34626826259553,4.82065090629331,"2022_M7.6_aguililla"
"Jalisco","Atoyac",2022,4,1741.952,1.43651288461538,0.68742759578268,FALSE,1741.952,8.15590886544643,0,NA
"Jalisco","Atoyac",2023,1,398.795,1.43651288461538,0.68742759578268,FALSE,398.795,6.68159625290926,0,NA
"Jalisco","Atoyac",2023,2,380.803,1.43651288461538,0.68742759578268,FALSE,380.803,6.63543108560096,0,NA
"Jalisco","Atoyac",2023,3,470.317,1.43651288461538,0.68742759578268,FALSE,470.317,6.84655524620459,0,NA
"Jalisco","Atoyac",2023,4,363.556,1.43651288461538,0.68742759578268,FALSE,363.556,6.58908241489507,0,NA
"Jalisco","Atoyac",2024,1,305.733,1.43651288461538,0.68742759578268,FALSE,305.733,6.41586202716816,0,NA
"Jalisco","Atoyac",2024,2,402.811,1.43651288461538,0.68742759578268,FALSE,402.811,6.69161619063445,0,NA
"Jalisco","Atoyac",2024,3,461.295,1.43651288461538,0.68742759578268,FALSE,461.295,6.82718610697971,0,NA
"Jalisco","Atoyac",2024,4,483.805,1.43651288461538,0.68742759578268,FALSE,483.805,6.87483018159885,0,NA
"Jalisco","Atoyac",2025,1,425.238,1.43651288461538,0.68742759578268,FALSE,425.238,6.74579757527418,0,NA
"Jalisco","Atoyac",2025,2,463.188,1.43651288461538,0.68742759578268,FALSE,463.188,6.83128136501226,0,NA
"Jalisco","Atoyac",2025,3,527.721,1.43651288461538,0.68742759578268,FALSE,527.721,6.96171581321687,0,NA
"Jalisco","Atoyac",2025,4,461.788,1.43651288461538,0.68742759578268,FALSE,461.788,6.82825426420872,0,NA
"Jalisco","Autlán de Navarro",2013,1,5815.075,12.9756301538462,5.22624495977083,FALSE,5815.075,9.3613561505011,0,NA
"Jalisco","Autlán de Navarro",2013,2,7436.813,12.9756301538462,5.22624495977083,FALSE,7436.813,9.60734486091987,0,NA
"Jalisco","Autlán de Navarro",2013,3,6346.19,12.9756301538462,5.22624495977083,FALSE,6346.19,9.44875709858211,0,NA
"Jalisco","Autlán de Navarro",2013,4,6230.972,12.9756301538462,5.22624495977083,FALSE,6230.972,9.43043480587249,0,NA
"Jalisco","Autlán de Navarro",2014,1,6759.822,12.9756301538462,5.22624495977083,FALSE,6759.822,9.51189902336037,0,NA
"Jalisco","Autlán de Navarro",2014,2,6664.869,12.9756301538462,5.22624495977083,FALSE,6664.869,9.4977527636939,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Autlán de Navarro",2014,3,5582.224,12.9756301538462,5.22624495977083,FALSE,5582.224,9.32048973085988,0,"2014_M6.9_puerto_madero"
"Jalisco","Autlán de Navarro",2014,4,6820.38,12.9756301538462,5.22624495977083,FALSE,6820.38,9.52081765369462,0,NA
"Jalisco","Autlán de Navarro",2015,1,7056.577,12.9756301538462,5.22624495977083,FALSE,7056.577,9.5548625543002,0,NA
"Jalisco","Autlán de Navarro",2015,2,6210.942,12.9756301538462,5.22624495977083,FALSE,6210.942,9.42721504128558,0,NA
"Jalisco","Autlán de Navarro",2015,3,6966.061,12.9756301538462,5.22624495977083,FALSE,6966.061,9.54195239341826,0,NA
"Jalisco","Autlán de Navarro",2015,4,6597.944,12.9756301538462,5.22624495977083,FALSE,6597.944,9.48766055063481,0,NA
"Jalisco","Autlán de Navarro",2016,1,7493.335,12.9756301538462,5.22624495977083,FALSE,7493.335,9.61491642277172,0,NA
"Jalisco","Autlán de Navarro",2016,2,7774.438,12.9756301538462,5.22624495977083,FALSE,7774.438,9.65174363617285,0,NA
"Jalisco","Autlán de Navarro",2016,3,7258.003,12.9756301538462,5.22624495977083,FALSE,7258.003,9.58300718641564,0,NA
"Jalisco","Autlán de Navarro",2016,4,7690.85,12.9756301538462,5.22624495977083,FALSE,7690.85,9.64093377433785,0,NA
"Jalisco","Autlán de Navarro",2017,1,8413.957,12.9756301538462,5.22624495977083,FALSE,8413.957,9.73079433769862,0,NA
"Jalisco","Autlán de Navarro",2017,2,8860.938,12.9756301538462,5.22624495977083,FALSE,8860.938,9.78255509081388,0,NA
"Jalisco","Autlán de Navarro",2017,3,8860.148,12.9756301538462,5.22624495977083,FALSE,8860.148,9.78246593149312,0,"2017_M7.1_matzaco"
"Jalisco","Autlán de Navarro",2017,4,9781.883,12.9756301538462,5.22624495977083,FALSE,9781.883,9.88143446345623,0,NA
"Jalisco","Autlán de Navarro",2018,1,10245.514,12.9756301538462,5.22624495977083,FALSE,10245.514,9.92774241317108,0,"2018_M7.2_pinotepa"
"Jalisco","Autlán de Navarro",2018,2,11727.534,12.9756301538462,5.22624495977083,FALSE,11727.534,10.0628418717447,0,NA
"Jalisco","Autlán de Navarro",2018,3,10551.606,12.9756301538462,5.22624495977083,FALSE,10551.606,9.95718053761233,0,NA
"Jalisco","Autlán de Navarro",2018,4,11995.179,12.9756301538462,5.22624495977083,FALSE,11995.179,10.0854072803444,0,NA
"Jalisco","Autlán de Navarro",2019,1,11136.307,12.9756301538462,5.22624495977083,FALSE,11136.307,10.0111131330171,0,"2019_M6.7_puerto_madero"
"Jalisco","Autlán de Navarro",2019,2,12389.585,12.9756301538462,5.22624495977083,FALSE,12389.585,10.117758661497,0,NA
"Jalisco","Autlán de Navarro",2019,3,12155.424,12.9756301538462,5.22624495977083,FALSE,12155.424,10.0986779511581,0,NA
"Jalisco","Autlán de Navarro",2019,4,13933.507,12.9756301538462,5.22624495977083,FALSE,13933.507,10.2351989757296,0,NA
"Jalisco","Autlán de Navarro",2020,1,19356.235,12.9756301538462,5.22624495977083,FALSE,19356.235,10.5639170500049,0,NA
"Jalisco","Autlán de Navarro",2020,2,18278.676,12.9756301538462,5.22624495977083,FALSE,18278.676,10.5066375948092,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Autlán de Navarro",2020,3,18209.803,12.9756301538462,5.22624495977083,FALSE,18209.803,10.5028625357453,0,NA
"Jalisco","Autlán de Navarro",2020,4,20304.309,12.9756301538462,5.22624495977083,FALSE,20304.309,10.6117355896808,0,NA
"Jalisco","Autlán de Navarro",2021,1,15089.08,12.9756301538462,5.22624495977083,FALSE,15089.08,10.3148737640331,0,NA
"Jalisco","Autlán de Navarro",2021,2,18295.785,12.9756301538462,5.22624495977083,FALSE,18295.785,10.5075731657379,0,NA
"Jalisco","Autlán de Navarro",2021,3,17366.486,12.9756301538462,5.22624495977083,FALSE,17366.486,10.4554447173371,0,"2021_M7.0_acapulco"
"Jalisco","Autlán de Navarro",2021,4,17162.179,12.9756301538462,5.22624495977083,FALSE,17162.179,10.4436105277412,0,NA
"Jalisco","Autlán de Navarro",2022,1,15357.184,12.9756301538462,5.22624495977083,FALSE,15357.184,10.3324858381807,0,NA
"Jalisco","Autlán de Navarro",2022,2,17295.268,12.9756301538462,5.22624495977083,FALSE,17295.268,10.451335398455,0,NA
"Jalisco","Autlán de Navarro",2022,3,17444.602,12.9756301538462,5.22624495977083,FALSE,17444.602,10.459932720182,3.33635450193644,"2022_M7.6_aguililla"
"Jalisco","Autlán de Navarro",2022,4,18210.03,12.9756301538462,5.22624495977083,FALSE,18210.03,10.5028750014806,0,NA
"Jalisco","Autlán de Navarro",2023,1,18451.378,12.9756301538462,5.22624495977083,FALSE,18451.378,10.5160415163208,0,NA
"Jalisco","Autlán de Navarro",2023,2,19540.944,12.9756301538462,5.22624495977083,FALSE,19540.944,10.5734144168011,0,NA
"Jalisco","Autlán de Navarro",2023,3,18701.186,12.9756301538462,5.22624495977083,FALSE,18701.186,10.5294894045662,0,NA
