state,municipality,matched_quarters,total_quarters,fully_matched
Oaxaca,San Juan Bautista Valle Nacional,48,48,TRUE
Oaxaca,San Juan Cacahuatepec,48,48,TRUE
Oaxaca,San Juan Chicomezúchil,48,48,TRUE
Oaxaca,San Juan Chilateca,48,48,TRUE
Oaxaca,San Juan Cieneguilla,48,48,TRUE
Oaxaca,San Juan Coatzóspam,48,48,TRUE
Oaxaca,San Juan Colorado,48,48,TRUE
Oaxaca,San Juan Comaltepec,48,48,TRUE
Oaxaca,San Juan Cotzocón,48,48,TRUE
Oaxaca,San Juan Diuxi,48,48,TRUE
Oaxaca,San Juan Evangelista Analco,48,48,TRUE
Oaxaca,San Juan Guelavía,48,48,TRUE
Oaxaca,San Juan Guichicovi,48,48,TRUE
Oaxaca,San Juan Ihualtepec,48,48,TRUE
Oaxaca,San Juan Juquila Mixes,48,48,TRUE
Oaxaca,San Juan Juquila Vijanos,48,48,TRUE
Oaxaca,San Juan Lachao,48,48,TRUE
Oaxaca,San Juan Lachigalla,48,48,TRUE
Oaxaca,San Juan Lajarcia,48,48,TRUE
Oaxaca,San Juan Lalana,48,48,TRUE
Oaxaca,San Juan Mazatlán,48,48,TRUE
Oaxaca,San Juan Ozolotepec,48,48,TRUE
Oaxaca,San Juan Petlapa,48,48,TRUE
Oaxaca,San Juan Quiahije,48,48,TRUE
Oaxaca,San Juan Quiotepec,48,48,TRUE
Oaxaca,San Juan Sayultepec,48,48,TRUE
Oaxaca,San Juan Tabaá,48,48,TRUE
Oaxaca,San Juan Tamazola,48,48,TRUE
Oaxaca,San Juan Teita,48,48,TRUE
Oaxaca,San Juan Teitipac,48,48,TRUE
Oaxaca,San Juan Tepeuxila,48,48,TRUE
Oaxaca,San Juan Teposcolula,48,48,TRUE
Oaxaca,San Juan Yaeé,48,48,TRUE
Oaxaca,San Juan Yatzona,48,48,TRUE
Oaxaca,San Juan Yucuita,48,48,TRUE
Oaxaca,San Juan de los Cués,48,48,TRUE
Oaxaca,San Juan del Estado,48,48,TRUE
Oaxaca,San Juan del Río,48,48,TRUE
Oaxaca,San Juan Ñumí,48,48,TRUE
Oaxaca,San Lorenzo,48,48,TRUE
Oaxaca,San Lorenzo Albarradas,48,48,TRUE
Oaxaca,San Lorenzo Cacaotepec,48,48,TRUE
Oaxaca,San Lorenzo Cuaunecuiltitla,48,48,TRUE
Oaxaca,San Lorenzo Texmelucan,48,48,TRUE
Oaxaca,San Lorenzo Victoria,48,48,TRUE
Oaxaca,San Lucas Camotlán,48,48,TRUE
Oaxaca,San Lucas Ojitlán,48,48,TRUE
Oaxaca,San Lucas Quiaviní,48,48,TRUE
Oaxaca,San Lucas Zoquiápam,48,48,TRUE
Oaxaca,San Luis Amatlán,48,48,TRUE
Oaxaca,San Marcial Ozolotepec,48,48,TRUE
Oaxaca,San Marcos Arteaga,48,48,TRUE
Oaxaca,San Martín Huamelúlpam,48,48,TRUE
Oaxaca,San Martín Itunyoso,48,48,TRUE
Oaxaca,San Martín Lachilá,48,48,TRUE
Oaxaca,San Martín Peras,48,48,TRUE
Oaxaca,San Martín Tilcajete,48,48,TRUE
Oaxaca,San Martín Toxpalan,48,48,TRUE
Oaxaca,San Martín Zacatepec,48,48,TRUE
Oaxaca,San Mateo Cajonos,48,48,TRUE
Oaxaca,San Mateo Etlatongo,48,48,TRUE
Oaxaca,San Mateo Nejápam,48,48,TRUE
Oaxaca,San Mateo Peñasco,48,48,TRUE
Oaxaca,San Mateo Piñas,48,48,TRUE
Oaxaca,San Mateo Río Hondo,48,48,TRUE
Oaxaca,San Mateo Sindihui,48,48,TRUE
Oaxaca,San Mateo Tlapiltepec,48,48,TRUE
Oaxaca,San Mateo Yoloxochitlán,48,48,TRUE
Oaxaca,San Mateo del Mar,48,48,TRUE
Oaxaca,San Melchor Betaza,48,48,TRUE
Oaxaca,San Miguel Achiutla,48,48,TRUE
Oaxaca,San Miguel Ahuehuetitlán,48,48,TRUE
Oaxaca,San Miguel Aloápam,48,48,TRUE
Oaxaca,San Miguel Amatitlán,48,48,TRUE
Oaxaca,San Miguel Amatlán,48,48,TRUE
Oaxaca,San Miguel Chicahua,48,48,TRUE
Oaxaca,San Miguel Chimalapa,48,48,TRUE
Oaxaca,San Miguel Coatlán,48,48,TRUE
Oaxaca,San Miguel Ejutla,48,48,TRUE
Oaxaca,San Miguel Huautla,48,48,TRUE
Oaxaca,San Miguel Mixtepec,48,48,TRUE
Oaxaca,San Miguel Panixtlahuaca,48,48,TRUE
Oaxaca,San Miguel Peras,48,48,TRUE
Oaxaca,San Miguel Piedras,48,48,TRUE
Oaxaca,San Miguel Quetzaltepec,48,48,TRUE
Oaxaca,San Miguel Santa Flor,48,48,TRUE
Oaxaca,San Miguel Soyaltepec,48,48,TRUE
Oaxaca,San Miguel Suchixtepec,48,48,TRUE
Oaxaca,San Miguel Tecomatlán,48,48,TRUE
Oaxaca,San Miguel Tenango,48,48,TRUE
Oaxaca,San Miguel Tequixtepec,48,48,TRUE
Oaxaca,San Miguel Tilquiápam,48,48,TRUE
Oaxaca,San Miguel Tlacamama,48,48,TRUE
Oaxaca,San Miguel Tlacotepec,48,48,TRUE
Oaxaca,San Miguel Tulancingo,48,48,TRUE
Oaxaca,San Miguel Yotao,48,48,TRUE
Oaxaca,San Miguel del Puerto,48,48,TRUE
Oaxaca,San Miguel del Río,48,48,TRUE
Oaxaca,San Miguel el Grande,48,48,TRUE
Oaxaca,San Nicolás,48,48,TRUE
Oaxaca,San Nicolás Hidalgo,48,48,TRUE
Oaxaca,San Pablo Coatlán,48,48,TRUE
Oaxaca,San Pablo Cuatro Venados,48,48,TRUE
Oaxaca,San Pablo Etla,48,48,TRUE
Oaxaca,San Pablo Huitzo,48,48,TRUE
Oaxaca,San Pablo Huixtepec,48,48,TRUE
Oaxaca,San Pablo Macuiltianguis,48,48,TRUE
Oaxaca,San Pablo Tijaltepec,48,48,TRUE
Oaxaca,San Pablo Villa de Mitla,48,48,TRUE
Oaxaca,San Pablo Yaganiza,48,48,TRUE
Oaxaca,San Pedro Amuzgos,48,48,TRUE
Oaxaca,San Pedro Apóstol,48,48,TRUE
Oaxaca,San Pedro Atoyac,48,48,TRUE
Oaxaca,San Pedro Cajonos,48,48,TRUE
Oaxaca,San Pedro Comitancillo,48,48,TRUE
Oaxaca,San Pedro Coxcaltepec Cántaros,48,48,TRUE
Oaxaca,San Pedro Huamelula,48,48,TRUE
Oaxaca,San Pedro Huilotepec,48,48,TRUE
Oaxaca,San Pedro Ixcatlán,48,48,TRUE
Oaxaca,San Pedro Ixtlahuaca,48,48,TRUE
Oaxaca,San Pedro Jaltepetongo,48,48,TRUE
Oaxaca,San Pedro Jicayán,48,48,TRUE
Oaxaca,San Pedro Jocotipac,48,48,TRUE
Oaxaca,San Pedro Juchatengo,48,48,TRUE
Oaxaca,San Pedro Molinos,48,48,TRUE
Oaxaca,San Pedro Mártir,48,48,TRUE
Oaxaca,San Pedro Mártir Quiechapa,48,48,TRUE
Oaxaca,San Pedro Mártir Yucuxaco,48,48,TRUE
Oaxaca,San Pedro Nopala,48,48,TRUE
Oaxaca,San Pedro Ocopetatillo,48,48,TRUE
Oaxaca,San Pedro Ocotepec,48,48,TRUE
Oaxaca,San Pedro Pochutla,48,48,TRUE
Oaxaca,San Pedro Quiatoni,48,48,TRUE
Oaxaca,San Pedro Tapanatepec,48,48,TRUE
Oaxaca,San Pedro Taviche,48,48,TRUE
Oaxaca,San Pedro Teozacoalco,48,48,TRUE
Oaxaca,San Pedro Teutila,48,48,TRUE
Oaxaca,San Pedro Tidaá,48,48,TRUE
Oaxaca,San Pedro Topiltepec,48,48,TRUE
Oaxaca,San Pedro Yaneri,48,48,TRUE
Oaxaca,San Pedro Yucunama,48,48,TRUE
Oaxaca,San Pedro Yólox,48,48,TRUE
Oaxaca,San Pedro el Alto,48,48,TRUE
Oaxaca,San Pedro y San Pablo Ayutla,48,48,TRUE
Oaxaca,San Pedro y San Pablo Teposcolula,48,48,TRUE
Oaxaca,San Pedro y San Pablo Tequixtepec,48,48,TRUE
Oaxaca,San Raymundo Jalpan,48,48,TRUE
Oaxaca,San Sebastián Abasolo,48,48,TRUE
Oaxaca,San Sebastián Coatlán,48,48,TRUE
Oaxaca,San Sebastián Ixcapa,48,48,TRUE
Oaxaca,San Sebastián Nicananduta,48,48,TRUE
Oaxaca,San Sebastián Río Hondo,48,48,TRUE
Oaxaca,San Sebastián Tecomaxtlahuaca,48,48,TRUE
Oaxaca,San Sebastián Teitipac,48,48,TRUE
Oaxaca,San Sebastián Tutla,48,48,TRUE
Oaxaca,San Simón Almolongas,48,48,TRUE
Oaxaca,San Simón Zahuatlán,48,48,TRUE
Oaxaca,San Vicente Coatlán,48,48,TRUE
Oaxaca,San Vicente Lachixío,48,48,TRUE
Oaxaca,San Vicente Nuñú,48,48,TRUE
Oaxaca,Santa Ana,48,48,TRUE
Oaxaca,Santa Ana Ateixtlahuaca,48,48,TRUE
Oaxaca,Santa Ana Cuauhtémoc,48,48,TRUE
Oaxaca,Santa Ana Tavela,48,48,TRUE
Oaxaca,Santa Ana Tlapacoyan,48,48,TRUE
Oaxaca,Santa Ana Yareni,48,48,TRUE
Oaxaca,Santa Ana Zegache,48,48,TRUE
Oaxaca,Santa Ana del Valle,48,48,TRUE
Oaxaca,Santa Catalina Quierí,48,48,TRUE
Oaxaca,Santa Catarina Cuixtla,48,48,TRUE
Oaxaca,Santa Catarina Ixtepeji,48,48,TRUE
Oaxaca,Santa Catarina Juquila,48,48,TRUE
Oaxaca,Santa Catarina Lachatao,48,48,TRUE
Oaxaca,Santa Catarina Loxicha,48,48,TRUE
Oaxaca,Santa Catarina Mechoacán,48,48,TRUE
Oaxaca,Santa Catarina Minas,48,48,TRUE
Oaxaca,Santa Catarina Quiané,48,48,TRUE
Oaxaca,Santa Catarina Quioquitani,48,48,TRUE
Oaxaca,Santa Catarina Tayata,48,48,TRUE
Oaxaca,Santa Catarina Ticuá,48,48,TRUE
Oaxaca,Santa Catarina Yosonotú,48,48,TRUE
Oaxaca,Santa Catarina Zapoquila,48,48,TRUE
Oaxaca,Santa Cruz Acatepec,48,48,TRUE
Oaxaca,Santa Cruz Amilpas,48,48,TRUE
Oaxaca,Santa Cruz Itundujia,48,48,TRUE
Oaxaca,Santa Cruz Mixtepec,48,48,TRUE
Oaxaca,Santa Cruz Nundaco,48,48,TRUE
Oaxaca,Santa Cruz Papalutla,48,48,TRUE
Oaxaca,Santa Cruz Tacache de Mina,48,48,TRUE
Oaxaca,Santa Cruz Tacahua,48,48,TRUE
Oaxaca,Santa Cruz Tayata,48,48,TRUE
Oaxaca,Santa Cruz Xitla,48,48,TRUE
Oaxaca,Santa Cruz Xoxocotlán,48,48,TRUE
Oaxaca,Santa Cruz Zenzontepec,48,48,TRUE
Oaxaca,Santa Cruz de Bravo,48,48,TRUE
Oaxaca,Santa Gertrudis,48,48,TRUE
Oaxaca,Santa Inés Yatzeche,48,48,TRUE
Oaxaca,Santa Inés de Zaragoza,48,48,TRUE
Oaxaca,Santa Inés del Monte,48,48,TRUE
Oaxaca,Santa Lucía Miahuatlán,48,48,TRUE
Oaxaca,Santa Lucía Monteverde,48,48,TRUE
Oaxaca,Santa Lucía Ocotlán,48,48,TRUE
Oaxaca,Santa Lucía del Camino,48,48,TRUE
Oaxaca,Santa Magdalena Jicotlán,48,48,TRUE
Oaxaca,Santa María Alotepec,48,48,TRUE
Oaxaca,Santa María Apazco,48,48,TRUE
Oaxaca,Santa María Atzompa,48,48,TRUE
Oaxaca,Santa María Camotlán,48,48,TRUE
Oaxaca,Santa María Chachoápam,48,48,TRUE
Oaxaca,Santa María Chilchotla,48,48,TRUE
Oaxaca,Santa María Chimalapa,48,48,TRUE
Oaxaca,Santa María Colotepec,48,48,TRUE
Oaxaca,Santa María Cortijo,48,48,TRUE
Oaxaca,Santa María Coyotepec,48,48,TRUE
Oaxaca,Santa María Ecatepec,48,48,TRUE
Oaxaca,Santa María Guelacé,48,48,TRUE
Oaxaca,Santa María Guienagati,48,48,TRUE
Oaxaca,Santa María Huatulco,48,48,TRUE
Oaxaca,Santa María Huazolotitlán,48,48,TRUE
Oaxaca,Santa María Ipalapa,48,48,TRUE
Oaxaca,Santa María Ixcatlán,48,48,TRUE
Oaxaca,Santa María Jacatepec,48,48,TRUE
Oaxaca,Santa María Jalapa del Marqués,48,48,TRUE
Oaxaca,Santa María Jaltianguis,48,48,TRUE
Oaxaca,Santa María Lachixío,48,48,TRUE
Oaxaca,Santa María Mixtequilla,48,48,TRUE
Oaxaca,Santa María Nativitas,48,48,TRUE
Oaxaca,Santa María Nduayaco,48,48,TRUE
Oaxaca,Santa María Ozolotepec,48,48,TRUE
Oaxaca,Santa María Petapa,48,48,TRUE
Oaxaca,Santa María Peñoles,48,48,TRUE
Oaxaca,Santa María Pápalo,48,48,TRUE
Oaxaca,Santa María Quiegolani,48,48,TRUE
Oaxaca,Santa María Sola,48,48,TRUE
Oaxaca,Santa María Tataltepec,48,48,TRUE
Oaxaca,Santa María Tecomavaca,48,48,TRUE
Oaxaca,Santa María Temaxcalapa,48,48,TRUE
Oaxaca,Santa María Temaxcaltepec,48,48,TRUE
Oaxaca,Santa María Teopoxco,48,48,TRUE
Oaxaca,Santa María Tepantlali,48,48,TRUE
Oaxaca,Santa María Texcatitlán,48,48,TRUE
Oaxaca,Santa María Tlahuitoltepec,48,48,TRUE
Oaxaca,Santa María Tlalixtac,48,48,TRUE
Oaxaca,Santa María Tonameca,48,48,TRUE
Oaxaca,Santa María Totolapilla,48,48,TRUE
Oaxaca,Santa María Xadani,48,48,TRUE
Oaxaca,Santa María Yalina,48,48,TRUE
Oaxaca,Santa María Yavesía,48,48,TRUE
Oaxaca,Santa María Yolotepec,48,48,TRUE
Oaxaca,Santa María Yosoyúa,48,48,TRUE
Oaxaca,Santa María Yucuhiti,48,48,TRUE
Oaxaca,Santa María Zacatepec,48,48,TRUE
Oaxaca,Santa María Zaniza,48,48,TRUE
Oaxaca,Santa María Zoquitlán,48,48,TRUE
Oaxaca,Santa María del Rosario,48,48,TRUE
Oaxaca,Santa María del Tule,48,48,TRUE
Oaxaca,Santa María la Asunción,48,48,TRUE
Oaxaca,Santiago Amoltepec,48,48,TRUE
Oaxaca,Santiago Apoala,48,48,TRUE
Oaxaca,Santiago Apóstol,48,48,TRUE
Oaxaca,Santiago Astata,48,48,TRUE
Oaxaca,Santiago Atitlán,48,48,TRUE
Oaxaca,Santiago Ayuquililla,48,48,TRUE
Oaxaca,Santiago Cacaloxtepec,48,48,TRUE
Oaxaca,Santiago Camotlán,48,48,TRUE
Oaxaca,Santiago Comaltepec,48,48,TRUE
Oaxaca,Santiago Huajolotitlán,48,48,TRUE
Oaxaca,Santiago Huauclilla,48,48,TRUE
Oaxaca,Santiago Ihuitlán Plumas,48,48,TRUE
Oaxaca,Santiago Ixcuintepec,48,48,TRUE
Oaxaca,Santiago Ixtayutla,48,48,TRUE
Oaxaca,Santiago Jamiltepec,48,48,TRUE
Oaxaca,Santiago Jocotepec,48,48,TRUE
Oaxaca,Santiago Juxtlahuaca,48,48,TRUE
Oaxaca,Santiago Lachiguiri,48,48,TRUE
Oaxaca,Santiago Lalopa,48,48,TRUE
Oaxaca,Santiago Laollaga,48,48,TRUE
Oaxaca,Santiago Laxopa,48,48,TRUE
Oaxaca,Santiago Llano Grande,48,48,TRUE
Oaxaca,Santiago Matatlán,48,48,TRUE
Oaxaca,Santiago Miltepec,48,48,TRUE
Oaxaca,Santiago Minas,48,48,TRUE
Oaxaca,Santiago Nacaltepec,48,48,TRUE
Oaxaca,Santiago Nejapilla,48,48,TRUE
Oaxaca,Santiago Niltepec,48,48,TRUE
Oaxaca,Santiago Nundiche,48,48,TRUE
Oaxaca,Santiago Nuyoó,48,48,TRUE
Oaxaca,Santiago Pinotepa Nacional,48,48,TRUE
Oaxaca,Santiago Suchilquitongo,48,48,TRUE
Oaxaca,Santiago Tamazola,48,48,TRUE
Oaxaca,Santiago Tapextla,48,48,TRUE
Oaxaca,Santiago Tenango,48,48,TRUE
Oaxaca,Santiago Tepetlapa,48,48,TRUE
Oaxaca,Santiago Tetepec,48,48,TRUE
Oaxaca,Santiago Texcalcingo,48,48,TRUE
Oaxaca,Santiago Textitlán,48,48,TRUE
Oaxaca,Santiago Tilantongo,48,48,TRUE
Oaxaca,Santiago Tillo,48,48,TRUE
Oaxaca,Santiago Tlazoyaltepec,48,48,TRUE
Oaxaca,Santiago Xanica,48,48,TRUE
Oaxaca,Santiago Xiacuí,48,48,TRUE
Oaxaca,Santiago Yaitepec,48,48,TRUE
Oaxaca,Santiago Yaveo,48,48,TRUE
Oaxaca,Santiago Yolomécatl,48,48,TRUE
Oaxaca,Santiago Yosondúa,48,48,TRUE
Oaxaca,Santiago Yucuyachi,48,48,TRUE
Oaxaca,Santiago Zacatepec,48,48,TRUE
Oaxaca,Santiago Zoochila,48,48,TRUE
Oaxaca,Santiago del Río,48,48,TRUE
Oaxaca,Santo Domingo Albarradas,48,48,TRUE
Oaxaca,Santo Domingo Armenta,48,48,TRUE
Oaxaca,Santo Domingo Chihuitán,48,48,TRUE
Oaxaca,Santo Domingo Ingenio,48,48,TRUE
Oaxaca,Santo Domingo Ixcatlán,48,48,TRUE
Oaxaca,Santo Domingo Nuxaá,48,48,TRUE
Oaxaca,Santo Domingo Ozolotepec,48,48,TRUE
Oaxaca,Santo Domingo Petapa,48,48,TRUE
Oaxaca,Santo Domingo Roayaga,48,48,TRUE
Oaxaca,Santo Domingo Tehuantepec,48,48,TRUE
Oaxaca,Santo Domingo Teojomulco,48,48,TRUE
Oaxaca,Santo Domingo Tepuxtepec,48,48,TRUE
Oaxaca,Santo Domingo Tlatayápam,48,48,TRUE
Oaxaca,Santo Domingo Tomaltepec,48,48,TRUE
Oaxaca,Santo Domingo Tonalá,48,48,TRUE
Oaxaca,Santo Domingo Xagacía,48,48,TRUE
Oaxaca,Santo Domingo Yanhuitlán,48,48,TRUE
Oaxaca,Santo Domingo Yodohino,48,48,TRUE
Oaxaca,Santo Domingo Zanatepec,48,48,TRUE
Oaxaca,Santo Domingo de Morelos,48,48,TRUE
Oaxaca,Santo Tomás Jalieza,48,48,TRUE
Oaxaca,Santo Tomás Mazaltepec,48,48,TRUE
Oaxaca,Santo Tomás Ocotepec,48,48,TRUE
Oaxaca,Santo Tomás Tamazulapan,48,48,TRUE
Oaxaca,Santos Reyes Nopala,48,48,TRUE
Oaxaca,Santos Reyes Pápalo,48,48,TRUE
Oaxaca,Santos Reyes Tepejillo,48,48,TRUE
Oaxaca,Santos Reyes Yucuná,48,48,TRUE
Oaxaca,Silacayoápam,48,48,TRUE
Oaxaca,Sitio de Xitlapehua,48,48,TRUE
Oaxaca,Soledad Etla,48,48,TRUE
Oaxaca,Tanetze de Zaragoza,48,48,TRUE
Oaxaca,Taniche,48,48,TRUE
Oaxaca,Tataltepec de Valdés,48,48,TRUE
Oaxaca,Teococuilco de Marcos Pérez,48,48,TRUE
Oaxaca,Teotitlán de Flores Magón,48,48,TRUE
Oaxaca,Teotitlán del Valle,48,48,TRUE
Oaxaca,Teotongo,48,48,TRUE
Oaxaca,Tepelmeme Villa de Morelos,48,48,TRUE
Oaxaca,Tlacolula de Matamoros,48,48,TRUE
Oaxaca,Tlacotepec Plumas,48,48,TRUE
Oaxaca,Tlalixtac de Cabrera,48,48,TRUE
Oaxaca,Totontepec Villa de Morelos,48,48,TRUE
Oaxaca,Trinidad Zaachila,48,48,TRUE
Oaxaca,Unión Hidalgo,48,48,TRUE
Oaxaca,Valerio Trujano,48,48,TRUE
Oaxaca,Villa Díaz Ordaz,48,48,TRUE
Oaxaca,Villa Sola de Vega,48,48,TRUE
Oaxaca,Villa Talea de Castro,48,48,TRUE
Oaxaca,Villa Tejúpam de la Unión,48,48,TRUE
Oaxaca,Villa de Chilapa de Díaz,48,48,TRUE
Oaxaca,Villa de Etla,48,48,TRUE
Oaxaca,Villa de Tamazulápam del Progreso,48,48,TRUE
Oaxaca,Villa de Tututepec de Melchor Ocampo,48,48,TRUE
Oaxaca,Villa de Zaachila,48,48,TRUE
Oaxaca,Yaxe,48,48,TRUE
Oaxaca,Yogana,48,48,TRUE
Oaxaca,Yutanduchi de Guerrero,48,48,TRUE
Oaxaca,Zapotitlán Lagunas,48,48,TRUE
Oaxaca,Zapotitlán Palmas,48,48,TRUE
Oaxaca,Zimatlán de Álvarez,48,48,TRUE
Puebla,Acajete,48,48,TRUE
Puebla,Acateno,48,48,TRUE
Puebla,Acatlán,48,48,TRUE
Puebla,Acatzingo,48,48,TRUE
Puebla,Acteopan,48,48,TRUE
Puebla,Ahuacatlán,48,48,TRUE
Puebla,Ahuatlán,48,48,TRUE
Puebla,Ahuazotepec,48,48,TRUE
Puebla,Ahuehuetitla,48,48,TRUE
Puebla,Ajalpan,48,48,TRUE
Puebla,Albino Zertuche,48,48,TRUE
Puebla,Aljojuca,48,48,TRUE
Puebla,Altepexi,48,48,TRUE
Puebla,Amixtlán,48,48,TRUE
Puebla,Amozoc,48,48,TRUE
Puebla,Aquixtla,48,48,TRUE
Puebla,Atempan,48,48,TRUE
Puebla,Atexcal,48,48,TRUE
Puebla,Atlequizayan,48,48,TRUE
Puebla,Atlixco,48,48,TRUE
Puebla,Atoyatempan,48,48,TRUE
Puebla,Atzala,48,48,TRUE
Puebla,Atzitzihuacán,48,48,TRUE
Puebla,Atzitzintla,48,48,TRUE
Puebla,Axutla,48,48,TRUE
Puebla,Ayotoxco de Guerrero,48,48,TRUE
Puebla,Calpan,48,48,TRUE
Puebla,Caltepec,48,48,TRUE
Puebla,Camocuautla,48,48,TRUE
Puebla,Caxhuacan,48,48,TRUE
Puebla,Cañada Morelos,48,48,TRUE
Puebla,Chalchicomula de Sesma,48,48,TRUE
Puebla,Chapulco,48,48,TRUE
Puebla,Chiautla,48,48,TRUE
Puebla,Chiautzingo,48,48,TRUE
Puebla,Chichiquila,48,48,TRUE
Puebla,Chiconcuautla,48,48,TRUE
Puebla,Chietla,48,48,TRUE
Puebla,Chigmecatitlán,48,48,TRUE
Puebla,Chignahuapan,48,48,TRUE
Puebla,Chignautla,48,48,TRUE
Puebla,Chila,48,48,TRUE
Puebla,Chila de la Sal,48,48,TRUE
Puebla,Chilchotla,48,48,TRUE
Puebla,Chinantla,48,48,TRUE
Puebla,Coatepec,48,48,TRUE
Puebla,Coatzingo,48,48,TRUE
Puebla,Cohetzala,48,48,TRUE
Puebla,Cohuecan,48,48,TRUE
Puebla,Coronango,48,48,TRUE
Puebla,Coxcatlán,48,48,TRUE
Puebla,Coyomeapan,48,48,TRUE
Puebla,Coyotepec,48,48,TRUE
Puebla,Cuapiaxtla de Madero,48,48,TRUE
Puebla,Cuautempan,48,48,TRUE
Puebla,Cuautinchán,48,48,TRUE
Puebla,Cuautlancingo,48,48,TRUE
Puebla,Cuayuca de Andrade,48,48,TRUE
Puebla,Cuetzalan del Progreso,48,48,TRUE
Puebla,Cuyoaco,48,48,TRUE
Puebla,Domingo Arenas,48,48,TRUE
Puebla,Eloxochitlán,48,48,TRUE
Puebla,Epatlán,48,48,TRUE
Puebla,Esperanza,48,48,TRUE
Puebla,Francisco Z. Mena,48,48,TRUE
Puebla,General Felipe Ángeles,48,48,TRUE
Puebla,Guadalupe,48,48,TRUE
Puebla,Guadalupe Victoria,48,48,TRUE
Puebla,Hermenegildo Galeana,48,48,TRUE
Puebla,Honey,48,48,TRUE
Puebla,Huaquechula,48,48,TRUE
Puebla,Huatlatlauca,48,48,TRUE
Puebla,Huauchinango,48,48,TRUE
Puebla,Huehuetla,48,48,TRUE
Puebla,Huehuetlán el Chico,48,48,TRUE
Puebla,Huehuetlán el Grande,48,48,TRUE
Puebla,Huejotzingo,48,48,TRUE
Puebla,Hueyapan,48,48,TRUE
Puebla,Hueytamalco,48,48,TRUE
Puebla,Hueytlalpan,48,48,TRUE
Puebla,Huitzilan de Serdán,48,48,TRUE
Puebla,Huitziltepec,48,48,TRUE
Puebla,Ixcamilpa de Guerrero,48,48,TRUE
Puebla,Ixcaquixtla,48,48,TRUE
Puebla,Ixtacamaxtitlán,48,48,TRUE
Puebla,Ixtepec,48,48,TRUE
Puebla,Izúcar de Matamoros,48,48,TRUE
Puebla,Jalpan,48,48,TRUE
Puebla,Jolalpan,48,48,TRUE
Puebla,Jonotla,48,48,TRUE
Puebla,Jopala,48,48,TRUE
Puebla,Juan C. Bonilla,48,48,TRUE
Puebla,Juan Galindo,48,48,TRUE
Puebla,Juan N. Méndez,48,48,TRUE
Puebla,La Magdalena Tlatlauquitepec,48,48,TRUE
Puebla,Lafragua,48,48,TRUE
Puebla,Libres,48,48,TRUE
Puebla,Los Reyes de Juárez,48,48,TRUE
Puebla,Mazapiltepec de Juárez,48,48,TRUE
Puebla,Mixtla,48,48,TRUE
Puebla,Molcaxac,48,48,TRUE
Puebla,Naupan,48,48,TRUE
Puebla,Nauzontla,48,48,TRUE
Puebla,Nealtican,48,48,TRUE
Puebla,Nicolás Bravo,48,48,TRUE
Puebla,Nopalucan,48,48,TRUE
Puebla,Ocotepec,48,48,TRUE
Puebla,Ocoyucan,48,48,TRUE
Puebla,Olintla,48,48,TRUE
Puebla,Oriental,48,48,TRUE
Puebla,Pahuatlán,48,48,TRUE
Puebla,Palmar de Bravo,48,48,TRUE
Puebla,Pantepec,48,48,TRUE
Puebla,Petlalcingo,48,48,TRUE
Puebla,Piaxtla,48,48,TRUE
Puebla,Puebla,48,48,TRUE
Puebla,Quecholac,48,48,TRUE
Puebla,Quimixtlán,48,48,TRUE
Puebla,Rafael Lara Grajales,48,48,TRUE
Puebla,San Andrés Cholula,48,48,TRUE
Puebla,San Antonio Cañada,48,48,TRUE
Puebla,San Diego la Mesa Tochimiltzingo,48,48,TRUE
Puebla,San Felipe Teotlalcingo,48,48,TRUE
Puebla,San Felipe Tepatlán,48,48,TRUE
Puebla,San Gabriel Chilac,48,48,TRUE
Puebla,San Gregorio Atzompa,48,48,TRUE
Puebla,San Jerónimo Tecuanipan,48,48,TRUE
Puebla,San Jerónimo Xayacatlán,48,48,TRUE
Puebla,San José Chiapa,48,48,TRUE
Puebla,San José Miahuatlán,48,48,TRUE
Puebla,San Juan Atenco,48,48,TRUE
Puebla,San Juan Atzompa,48,48,TRUE
Puebla,San Martín Texmelucan,48,48,TRUE
Puebla,San Martín Totoltepec,48,48,TRUE
Puebla,San Matías Tlalancaleca,48,48,TRUE
Puebla,San Miguel Ixitlán,48,48,TRUE
Puebla,San Miguel Xoxtla,48,48,TRUE
Puebla,San Nicolás Buenos Aires,48,48,TRUE
Puebla,San Nicolás de los Ranchos,48,48,TRUE
Puebla,San Pablo Anicano,48,48,TRUE
Puebla,San Pedro Cholula,48,48,TRUE
Puebla,San Pedro Yeloixtlahuaca,48,48,TRUE
Puebla,San Salvador Huixcolotla,48,48,TRUE
Puebla,San Salvador el Seco,48,48,TRUE
Puebla,San Salvador el Verde,48,48,TRUE
Puebla,San Sebastián Tlacotepec,48,48,TRUE
Puebla,Santa Catarina Tlaltempan,48,48,TRUE
Puebla,Santa Inés Ahuatempan,48,48,TRUE
Puebla,Santa Isabel Cholula,48,48,TRUE
Puebla,Santiago Miahuatlán,48,48,TRUE
Puebla,Santo Tomás Hueyotlipan,48,48,TRUE
Puebla,Soltepec,48,48,TRUE
Puebla,Tecali de Herrera,48,48,TRUE
Puebla,Tecamachalco,48,48,TRUE
Puebla,Tecomatlán,48,48,TRUE
Puebla,Tehuacán,48,48,TRUE
Puebla,Tehuitzingo,48,48,TRUE
Puebla,Tenampulco,48,48,TRUE
Puebla,Teopantlán,48,48,TRUE
Puebla,Teotlalco,48,48,TRUE
