state,municipality,year,quarter,remittances_musd,mean_r,sd_r,outlier,remittances_kusd,asinh_remittances,mean_pga,event
Coahuila,Viesca,2021,2,0.696811466230088,0.329088531444872,0.131133404249987,FALSE,696.811466230088,7.23966257640058,0,
Coahuila,Viesca,2021,3,0.227818806557581,0.329088531444872,0.131133404249987,FALSE,227.818806557581,6.12170260227588,0,2021_M7.0_acapulco
Coahuila,Viesca,2021,4,0.450685911512369,0.329088531444872,0.131133404249987,FALSE,450.685911512369,6.80391908145363,0,
Coahuila,Viesca,2022,1,0.50457718069657,0.329088531444872,0.131133404249987,FALSE,504.57718069657,6.91686897512322,0,
Coahuila,Viesca,2022,2,0.794145761737028,0.329088531444872,0.131133404249987,FALSE,794.145761737028,7.37041460037757,0,
Coahuila,Viesca,2022,3,0.352939117565176,0.329088531444872,0.131133404249987,FALSE,352.939117565176,6.55944475809339,0,2022_M6.8_aguililla
Coahuila,Viesca,2022,4,0.424384299950853,0.329088531444872,0.131133404249987,FALSE,424.384299950853,6.74378798119639,0,
Coahuila,Viesca,2023,1,0.33358010290284,0.329088531444872,0.131133404249987,FALSE,333.58010290284,6.50303245235391,0,
Coahuila,Viesca,2023,2,0.438330409995438,0.329088531444872,0.131133404249987,FALSE,438.330409995438,6.77612146844527,0,
Coahuila,Viesca,2023,3,0.332325570330893,0.329088531444872,0.131133404249987,FALSE,332.325570330893,6.49926456615533,0,
Coahuila,Viesca,2023,4,0.316916763760101,0.329088531444872,0.131133404249987,FALSE,316.916763760101,6.45178883420133,0,
Coahuila,Viesca,2024,1,0.238940837008037,0.329088531444872,0.131133404249987,FALSE,238.940837008037,6.16936753676094,0,
Coahuila,Viesca,2024,2,0.464417270166434,0.329088531444872,0.131133404249987,FALSE,464.417270166434,6.83393177692411,0,
Coahuila,Viesca,2024,3,0.293322900625656,0.329088531444872,0.131133404249987,FALSE,293.322900625656,6.37442413835193,0,
Coahuila,Viesca,2024,4,0.277883745418357,0.329088531444872,0.131133404249987,FALSE,277.883745418357,6.32035326235345,0,
Coahuila,Villa Unión,2013,1,0.000140856760538256,0.0420136769476933,0.0576502380578218,FALSE,0.140856760538256,0.140395089629658,0,
Coahuila,Villa Unión,2013,2,0.00235135237294499,0.0420136769476933,0.0576502380578218,FALSE,2.35135237294499,1.59056399084339,0,
Coahuila,Villa Unión,2013,3,0,0.0420136769476933,0.0576502380578218,FALSE,0,0,0,
Coahuila,Villa Unión,2013,4,9.00393967992433e-06,0.0420136769476933,0.0576502380578218,FALSE,0.00900393967992433,0.0090038180247356,0,
Coahuila,Villa Unión,2014,1,1.02656856992716e-05,0.0420136769476933,0.0576502380578218,FALSE,0.0102656856992716,0.0102655054007999,0,
